Rank,CAD,Score (lower is better),Eigenvalues,Status
1,792430,0.3241,"0.1023, 0.0232, 0.0025",
2,787629,0.3301,"0.0854, 0.0236, 0.0020",⬅️
3,781744,0.4354,"0.1001, 0.0060, 0.0015",
4,780287,0.5391,"0.1048, 0.0122, 0.0001",
5,782016,0.5717,"0.0963, 0.0081, 0.0001",
6,793998,0.6568,"0.0590, 0.0226, 0.0007",
7,8104983,0.7337,"0.1076, 0.0191, 0.0054",
8,793999,0.7483,"0.0650, 0.0254, 0.0030",
9,763640,0.7513,"0.0957, 0.0014, 0.0001",
10,780255,0.7902,"0.0989, 0.0003, 0.0000",
11,780299,0.8063,"0.0566, 0.0268, 0.0006",
12,780300,0.8076,"0.0569, 0.0270, 0.0006",
13,772745,0.8162,"0.0762, 0.0315, 0.0001",
14,780827,0.8224,"0.0371, 0.0232, 0.0012",
15,780283,0.8252,"0.0502, 0.0169, 0.0001",
16,8179617,0.8288,"0.1107, 0.0025, 0.0002",
17,780279,0.8412,"0.1240, 0.0090, 0.0033",
18,772741,0.8667,"0.0707, 0.0313, 0.0001",
19,772749,0.8688,"0.0711, 0.0316, 0.0001",
20,777948,0.8709,"0.0640, 0.0096, 0.0001",
21,777945,0.8778,"0.0632, 0.0099, 0.0001",
22,783619,0.8812,"0.0584, 0.0055, 0.0011",
23,794871,0.8845,"0.0404, 0.0123, 0.0021",
24,788920,0.8871,"0.0655, 0.0302, 0.0001",
25,8172406,0.9123,"0.0359, 0.0144, 0.0024",
26,788794,0.9180,"0.0598, 0.0097, 0.0001",
27,794870,0.9202,"0.0363, 0.0143, 0.0024",
28,8179614,0.9208,"0.1126, 0.0380, 0.0001",
29,788909,0.9231,"0.0433, 0.0222, 0.0000",
30,8087967,0.9246,"0.0384, 0.0134, 0.0008",
31,784907,0.9549,"0.0400, 0.0096, 0.0012",
32,776572,0.9597,"0.1024, 0.0150, 0.0065",
33,8158965,0.9616,"0.0668, 0.0047, 0.0002",
34,793997,0.9719,"0.0611, 0.0377, 0.0011",
35,779434,0.9807,"0.0318, 0.0131, 0.0009",
36,774596,0.9883,"0.0429, 0.0140, 0.0000",
37,8181146,0.9884,"0.0423, 0.0143, 0.0000",
38,792429,1.0075,"0.0912, 0.0452, 0.0001",
39,776548,1.0097,"0.0744, 0.0001, 0.0001",
40,780288,1.0106,"0.1053, 0.0443, 0.0001",
41,772810,1.0215,"0.0545, 0.0306, 0.0000",
42,8112097,1.0295,"0.0305, 0.0125, 0.0008",
43,772769,1.0306,"0.0816, 0.0423, 0.0001",
44,779530,1.0372,"0.0181, 0.0152, 0.0011",
45,779533,1.0467,"0.0180, 0.0150, 0.0011",
46,787914,1.0469,"0.0383, 0.0085, 0.0024",
47,788923,1.0491,"0.0393, 0.0259, 0.0001",
48,772805,1.0540,"0.0473, 0.0097, 0.0000",
49,785997,1.0597,"0.0273, 0.0225, 0.0002",
50,779815,1.0658,"0.0289, 0.0118, 0.0024",
51,778082,1.0662,"0.0572, 0.0049, 0.0001",
52,772804,1.0696,"0.0477, 0.0090, 0.0000",
53,772809,1.0795,"0.0537, 0.0326, 0.0000",
54,785149,1.0855,"0.0453, 0.0385, 0.0017",
55,8179629,1.0861,"0.0645, 0.0423, 0.0023",
56,8186079,1.0968,"0.0453, 0.0298, 0.0000",
57,8141860,1.1115,"0.0324, 0.0088, 0.0025",
58,781899,1.1229,"0.0229, 0.0219, 0.0000",
59,8179592,1.1250,"0.1199, 0.0432, 0.0001",
60,8172414,1.1285,"0.0352, 0.0116, 0.0000",
61,8172412,1.1287,"0.0351, 0.0117, 0.0000",
62,791819,1.1292,"0.1667, 0.0256, 0.0002",
63,794008,1.1349,"0.0334, 0.0161, 0.0039",
64,781926,1.1402,"0.0210, 0.0084, 0.0018",
65,772801,1.1487,"0.0522, 0.0347, 0.0000",
66,770066,1.1493,"0.1047, 0.0500, 0.0001",
67,8155627,1.1563,"0.0155, 0.0100, 0.0014",
68,798480,1.1669,"0.0265, 0.0061, 0.0020",
69,798475,1.1711,"0.0261, 0.0061, 0.0020",
70,775310,1.1916,"0.0141, 0.0124, 0.0009",
71,8096342,1.1961,"0.0371, 0.0056, 0.0004",
72,788695,1.1996,"0.0284, 0.0116, 0.0000",
73,772763,1.2003,"0.0350, 0.0085, 0.0001",
74,772764,1.2016,"0.0349, 0.0085, 0.0001",
75,8094080,1.2030,"0.0170, 0.0109, 0.0009",
76,8093316,1.2037,"0.0399, 0.0068, 0.0000",
77,772132,1.2158,"0.0203, 0.0141, 0.0032",
78,772726,1.2168,"0.0549, 0.0002, 0.0000",
79,772725,1.2189,"0.0547, 0.0002, 0.0000",
80,772732,1.2198,"0.0720, 0.0452, 0.0000",
81,8139623,1.2229,"0.0175, 0.0058, 0.0017",
82,785150,1.2245,"0.0403, 0.0357, 0.0027",
83,793548,1.2274,"0.0251, 0.0065, 0.0009",
84,792441,1.2283,"0.0169, 0.0080, 0.0012",
85,772742,1.2318,"0.0347, 0.0312, 0.0001",
86,772734,1.2355,"0.0717, 0.0457, 0.0000",
87,792440,1.2357,"0.0172, 0.0077, 0.0012",
88,771731,1.2386,"0.0355, 0.0321, 0.0001",
89,8092992,1.2474,"0.0210, 0.0150, 0.0036",
90,778504,1.2548,"0.0123, 0.0091, 0.0011",
91,792937,1.2586,"0.0736, 0.0494, 0.0004",
92,8091607,1.2601,"0.0985, 0.0569, 0.0001",
93,771736,1.2602,"0.0149, 0.0143, 0.0001",
94,776560,1.2635,"0.0326, 0.0317, 0.0001",
95,8179631,1.2682,"0.0667, 0.0424, 0.0037",
96,781921,1.2734,"0.0190, 0.0038, 0.0018",
97,783595,1.2780,"0.0137, 0.0064, 0.0014",
98,788916,1.2867,"0.0647, 0.0448, 0.0000",
99,785169,1.2887,"0.0352, 0.0121, 0.0044",
100,774937,1.3048,"0.0119, 0.0071, 0.0021",
101,792161,1.3057,"0.0110, 0.0105, 0.0026",
102,8091304,1.3165,"0.0407, 0.0022, 0.0000",
103,8179589,1.3213,"0.1238, 0.0499, 0.0002",
104,780273,1.3389,"0.0086, 0.0058, 0.0019",
105,788698,1.3397,"0.0115, 0.0106, 0.0029",
106,788905,1.3483,"0.0392, 0.0013, 0.0001",
107,775262,1.3490,"0.0112, 0.0100, 0.0028",
108,793793,1.3490,"0.0109, 0.0091, 0.0006",
109,783617,1.3547,"0.0109, 0.0048, 0.0019",
110,8111161,1.3632,"0.0073, 0.0055, 0.0014",
111,786001,1.3653,"0.0132, 0.0107, 0.0001",
112,778091,1.3655,"0.0393, 0.0006, 0.0001",
113,778448,1.3667,"0.0219, 0.0029, 0.0008",
114,793832,1.3703,"0.0133, 0.0039, 0.0012",
115,780295,1.3726,"0.1114, 0.0557, 0.0000",
116,8091936,1.3729,"0.0141, 0.0060, 0.0008",
117,780706,1.3761,"0.0104, 0.0083, 0.0006",
118,777135,1.3776,"0.0092, 0.0084, 0.0007",
119,792803,1.3781,"0.0104, 0.0083, 0.0006",
120,780296,1.3793,"0.1113, 0.0560, 0.0000",
121,783596,1.3844,"0.0201, 0.0090, 0.0034",
122,8126425,1.3855,"0.0198, 0.0089, 0.0034",
123,8125655,1.3857,"0.0199, 0.0089, 0.0034",
124,8149518,1.3865,"0.0200, 0.0089, 0.0034",
125,8143504,1.3868,"0.0200, 0.0089, 0.0034",
126,774935,1.3896,"0.0138, 0.0073, 0.0028",
127,777942,1.3993,"0.0642, 0.0500, 0.0002",
128,8166043,1.4132,"0.0062, 0.0044, 0.0013",
129,8179499,1.4209,"0.0077, 0.0063, 0.0008",
130,8111165,1.4248,"0.0090, 0.0059, 0.0025",
131,8111167,1.4250,"0.0090, 0.0059, 0.0025",
132,8100975,1.4261,"0.0197, 0.0055, 0.0001",
133,8095212,1.4263,"0.0751, 0.0579, 0.0006",
134,8092284,1.4312,"0.0096, 0.0074, 0.0005",
135,794273,1.4316,"0.0078, 0.0061, 0.0008",
136,8100969,1.4351,"0.0191, 0.0055, 0.0001",
137,785887,1.4367,"0.0059, 0.0030, 0.0014",
138,8179611,1.4387,"0.0582, 0.0498, 0.0003",
139,782438,1.4466,"0.0231, 0.0008, 0.0006",
140,793796,1.4484,"0.0062, 0.0036, 0.0012",
141,778429,1.4526,"0.0315, 0.0002, 0.0001",
142,763638,1.4573,"0.0305, 0.0005, 0.0001",
143,794262,1.4602,"0.0055, 0.0017, 0.0015",
144,787913,1.4810,"0.0256, 0.0238, 0.0054",
145,777553,1.4836,"0.0059, 0.0059, 0.0006",
146,8105335,1.4868,"0.0139, 0.0050, 0.0002",
147,780254,1.4870,"0.0606, 0.0515, 0.0001",
148,8126327,1.4872,"0.0054, 0.0041, 0.0009",
149,8166038,1.5009,"0.0099, 0.0041, 0.0005",
150,789366,1.5060,"0.0045, 0.0022, 0.0021",
151,782185,1.5065,"0.0139, 0.0038, 0.0003",
152,8126238,1.5134,"0.0038, 0.0038, 0.0009",
153,8126325,1.5142,"0.0038, 0.0038, 0.0009",
154,777141,1.5199,"0.0102, 0.0036, 0.0005",
155,8101572,1.5204,"0.0249, 0.0003, 0.0000",
156,8089434,1.5212,"0.0077, 0.0021, 0.0009",
157,765199,1.5217,"0.0129, 0.0048, 0.0001",
158,8176966,1.5229,"0.0564, 0.0528, 0.0004",
159,777551,1.5251,"0.0088, 0.0037, 0.0005",
160,781915,1.5256,"0.0050, 0.0028, 0.0009",
161,8174395,1.5304,"0.0148, 0.0042, 0.0000",
162,781917,1.5398,"0.0062, 0.0031, 0.0007",
163,780252,1.5440,"0.1124, 0.0622, 0.0001",
164,778632,1.5444,"0.1374, 0.0463, 0.0042",
165,781916,1.5512,"0.0062, 0.0030, 0.0006",
166,8188922,1.5515,"0.0024, 0.0014, 0.0012",
167,793646,1.5536,"0.0138, 0.0031, 0.0001",
168,8148795,1.5608,"0.0033, 0.0028, 0.0008",
169,765202,1.5629,"0.0087, 0.0048, 0.0001",
170,781912,1.5635,"0.0044, 0.0029, 0.0007",
171,776840,1.5672,"0.0044, 0.0024, 0.0008",
172,791816,1.5716,"0.1486, 0.0487, 0.0000",
173,793426,1.5740,"0.0055, 0.0028, 0.0006",
174,8103578,1.5742,"0.0055, 0.0028, 0.0006",
175,788771,1.5760,"0.0052, 0.0032, 0.0005",
176,8176978,1.5774,"0.0570, 0.0553, 0.0004",
177,8093514,1.5787,"0.0072, 0.0024, 0.0005",
178,772144,1.5805,"0.0367, 0.0154, 0.0069",
179,8139855,1.5806,"0.0027, 0.0022, 0.0008",
180,8181152,1.5830,"0.0079, 0.0024, 0.0004",
181,8100966,1.5843,"0.0178, 0.0004, 0.0001",
182,793975,1.5879,"0.0539, 0.0529, 0.0001",
183,777240,1.5886,"0.0032, 0.0024, 0.0007",
184,781923,1.5907,"0.0044, 0.0026, 0.0006",
185,784111,1.5916,"0.0086, 0.0025, 0.0003",
186,793978,1.5998,"0.0543, 0.0535, 0.0001",
187,793787,1.6038,"0.0174, 0.0003, 0.0000",
188,785173,1.6079,"0.0373, 0.0145, 0.0070",
189,8088206,1.6093,"0.0085, 0.0021, 0.0003",
190,779861,1.6119,"0.0053, 0.0044, 0.0001",
191,775316,1.6139,"0.0098, 0.0029, 0.0000",
192,8122643,1.6145,"0.0047, 0.0045, 0.0001",
193,772733,1.6150,"0.0719, 0.0604, 0.0000",
194,8091602,1.6206,"0.0838, 0.0690, 0.0006",
195,8178944,1.6215,"0.0043, 0.0024, 0.0004",
196,8174397,1.6216,"0.0028, 0.0017, 0.0006",
197,8122655,1.6260,"0.0045, 0.0032, 0.0002",
198,774135,1.6262,"0.0066, 0.0007, 0.0005",
199,791705,1.6293,"0.0046, 0.0029, 0.0003",
200,781613,1.6295,"0.0043, 0.0023, 0.0004",
201,775999,1.6328,"0.0625, 0.0578, 0.0001",
202,8103576,1.6329,"0.0046, 0.0029, 0.0002",
203,781914,1.6377,"0.0022, 0.0013, 0.0006",
204,8179627,1.6412,"0.0083, 0.0023, 0.0000",
205,765201,1.6428,"0.0049, 0.0033, 0.0001",
206,772797,1.6428,"0.0141, 0.0001, 0.0000",
207,772796,1.6428,"0.0141, 0.0001, 0.0000",
208,8181356,1.6467,"0.0140, 0.0000, 0.0000",
209,775510,1.6474,"0.0139, 0.0000, 0.0000",
210,777043,1.6483,"0.0067, 0.0012, 0.0003",
211,777217,1.6492,"0.0045, 0.0008, 0.0005",
212,792358,1.6586,"0.0018, 0.0011, 0.0006",
213,794515,1.6718,"0.0042, 0.0010, 0.0003",
214,777239,1.6725,"0.0024, 0.0009, 0.0005",
215,8139718,1.6726,"0.0033, 0.0023, 0.0002",
216,8171486,1.6761,"0.0017, 0.0016, 0.0004",
217,791817,1.6765,"0.1477, 0.0532, 0.0000",
218,778915,1.6779,"0.0014, 0.0009, 0.0005",
219,8188926,1.6825,"0.0011, 0.0008, 0.0005",
220,779699,1.6834,"0.0034, 0.0014, 0.0002",
221,8172410,1.6942,"0.0306, 0.0274, 0.0065",
222,772840,1.6961,"0.0089, 0.0001, 0.0000",
223,777991,1.6965,"0.0041, 0.0020, 0.0000",
224,772841,1.6969,"0.0088, 0.0001, 0.0000",
225,8144696,1.6977,"0.0037, 0.0005, 0.0003",
226,8179609,1.6996,"0.0509, 0.0433, 0.0052",
227,777133,1.7006,"0.0025, 0.0025, 0.0000",
228,793791,1.7027,"0.0078, 0.0003, 0.0000",
229,8063088,1.7039,"0.0073, 0.0004, 0.0000",
230,778844,1.7041,"0.0024, 0.0024, 0.0000",
231,775318,1.7041,"0.0011, 0.0005, 0.0004",
232,792350,1.7047,"0.0011, 0.0008, 0.0003",
233,781282,1.7075,"0.0041, 0.0008, 0.0001",
234,778897,1.7099,"0.0050, 0.0002, 0.0002",
235,776556,1.7137,"0.1165, 0.0669, 0.0000",
236,8117985,1.7176,"0.0033, 0.0013, 0.0000",
237,778920,1.7186,"0.0014, 0.0006, 0.0003",
238,778906,1.7213,"0.0016, 0.0006, 0.0003",
239,8093118,1.7223,"0.0006, 0.0004, 0.0003",
240,793981,1.7253,"0.0679, 0.0644, 0.0002",
241,781831,1.7257,"0.0265, 0.0221, 0.0074",
242,793982,1.7260,"0.0679, 0.0644, 0.0002",
243,8092901,1.7263,"0.0385, 0.0075, 0.0066",
244,778899,1.7347,"0.0026, 0.0003, 0.0001",
245,8063089,1.7359,"0.0038, 0.0005, 0.0000",
246,783854,1.7420,"0.0858, 0.0412, 0.0082",
247,791713,1.7480,"0.0035, 0.0003, 0.0000",
248,792783,1.7489,"0.0006, 0.0006, 0.0001",
249,8104626,1.7490,"0.1822, 0.0484, 0.0022",
250,8098446,1.7505,"0.0014, 0.0004, 0.0001",
251,792510,1.7526,"0.0024, 0.0005, 0.0000",
252,777087,1.7528,"0.0012, 0.0010, 0.0000",
253,798512,1.7555,"0.0029, 0.0002, 0.0000",
254,777253,1.7579,"0.0013, 0.0008, 0.0000",
255,8095941,1.7584,"0.0013, 0.0002, 0.0001",
256,767340,1.7593,"0.0024, 0.0003, 0.0000",
257,793789,1.7624,"0.0020, 0.0003, 0.0000",
258,763620,1.7639,"0.0024, 0.0001, 0.0000",
259,763621,1.7640,"0.0024, 0.0001, 0.0000",
260,794679,1.7643,"0.0024, 0.0001, 0.0000",
261,793405,1.7646,"0.0005, 0.0003, 0.0001",
262,8150394,1.7668,"0.0008, 0.0006, 0.0000",
263,794601,1.7686,"0.0018, 0.0001, 0.0000",
264,776935,1.7698,"0.0015, 0.0003, 0.0000",
265,8121694,1.7702,"0.0015, 0.0001, 0.0000",
266,8121692,1.7703,"0.0015, 0.0001, 0.0000",
267,784049,1.7704,"0.0010, 0.0004, 0.0000",
268,798351,1.7705,"0.0019, 0.0000, 0.0000",
269,767940,1.7721,"0.0005, 0.0005, 0.0000",
270,793768,1.7722,"0.0007, 0.0003, 0.0000",
271,8092190,1.7738,"0.0006, 0.0005, 0.0000",
272,779608,1.7752,"0.0005, 0.0005, 0.0000",
273,8092171,1.7795,"0.0006, 0.0002, 0.0000",
274,8141343,1.7796,"0.0004, 0.0001, 0.0000",
275,763660,1.7830,"0.0005, 0.0001, 0.0000",
276,793689,1.7839,"0.0004, 0.0001, 0.0000",
277,794159,1.7855,"0.0004, 0.0000, 0.0000",
278,792795,1.7860,"0.0001, 0.0001, 0.0000",
279,8114863,1.8272,"0.0056, 0.0046, 0.0046",
280,779545,1.8323,"0.1465, 0.0642, 0.0008",
281,794516,1.8595,"0.0076, 0.0061, 0.0052",
282,8088959,1.9070,"0.0148, 0.0139, 0.0073",
283,785159,1.9070,"0.0351, 0.0181, 0.0094",
284,777155,1.9807,"0.0261, 0.0211, 0.0092",
285,771615,2.0067,"0.0419, 0.0227, 0.0101",
286,771612,2.0077,"0.0418, 0.0229, 0.0101",
287,788926,2.0189,"0.1054, 0.0748, 0.0046",
288,788786,2.0995,"0.0235, 0.0233, 0.0094",
289,768552,2.1320,"0.0149, 0.0087, 0.0079",
290,8181354,2.1921,"0.0146, 0.0085, 0.0083",
291,784856,2.3192,"0.0235, 0.0222, 0.0110",
292,766859,2.3393,"0.2094, 0.0552, 0.0002",
293,8095189,2.5554,"0.1545, 0.0889, 0.0008",
294,8091592,2.6284,"0.1561, 0.0910, 0.0008",
295,794105,2.7339,"0.2636, 0.0543, 0.0011",
296,8176904,2.7392,"0.1829, 0.0816, 0.0003",
297,781070,2.8156,"0.0622, 0.0271, 0.0160",
298,787761,2.8232,"0.0919, 0.0468, 0.0147",
299,793889,2.8312,"0.2475, 0.0230, 0.0091",
300,785682,2.9324,"0.0558, 0.0415, 0.0139",
301,794863,3.0606,"0.0491, 0.0397, 0.0146",
302,794864,3.0776,"0.0491, 0.0397, 0.0147",
303,771742,3.1758,"0.0232, 0.0218, 0.0166",
304,794101,3.2126,"0.2331, 0.0804, 0.0003",
305,783475,3.2507,"0.0785, 0.0510, 0.0159",
306,781071,3.3020,"0.0626, 0.0433, 0.0164",
307,766858,3.4782,"0.3938, 0.0298, 0.0024",
308,8104629,3.4891,"0.1643, 0.0590, 0.0129",
309,793778,3.9115,"0.3585, 0.0234, 0.0087",
310,8111409,4.0846,"0.0897, 0.0692, 0.0190",
311,8111520,4.3933,"0.1695, 0.1550, 0.0023",
312,793970,4.7752,"0.3738, 0.0846, 0.0003",
313,785185,5.5612,"0.0460, 0.0449, 0.0297",
314,785184,5.6917,"0.0524, 0.0478, 0.0305",
