Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,774937,0.9953,0.0093,2986,✅
2,783596,0.9520,0.0091,2856,
3,774935,0.9267,0.0094,2780,
4,775262,0.9053,0.0095,2716,
5,792161,0.9020,0.0104,2706,
6,788698,0.9013,0.0107,2704,
7,8125655,0.8900,0.0098,2670,
8,792441,0.8647,0.0088,2594,
9,792440,0.8613,0.0101,2584,
10,8143504,0.8247,0.0106,2474,
11,781926,0.8110,0.0094,2433,
12,8111161,0.8070,0.0082,2421,
13,8139623,0.7890,0.0088,2367,
14,8149518,0.7507,0.0120,2252,
15,793793,0.7450,0.0108,2235,
16,8111167,0.7227,0.0104,2168,
17,8179499,0.7140,0.0067,2142,
18,8126425,0.7090,0.0114,2127,
19,783595,0.7077,0.0103,2123,
20,783617,0.6520,0.0095,1956,
21,8111165,0.6483,0.0101,1945,
22,778504,0.6460,0.0109,1938,
23,777135,0.6363,0.0088,1909,
24,8091936,0.6257,0.0109,1877,
25,8155627,0.6193,0.0106,1858,
26,780273,0.5943,0.0103,1783,
27,793796,0.5793,0.0096,1738,
28,777553,0.5637,0.0094,1691,
29,777551,0.5190,0.0077,1557,
30,792803,0.4917,0.0115,1475,
31,793832,0.4897,0.0118,1469,
32,8105335,0.4580,0.0113,1374,
33,781921,0.4240,0.0092,1272,
34,789366,0.3993,0.0116,1198,
35,8114863,0.3980,0.0107,1194,
36,8166038,0.3870,0.0115,1161,
37,8126327,0.3843,0.0112,1153,
38,785887,0.3833,0.0100,1150,
39,777141,0.3820,0.0109,1146,
40,8166043,0.3813,0.0104,1144,
41,8092284,0.3427,0.0108,1028,
42,794273,0.3397,0.0118,1019,
43,780706,0.2873,0.0126,862,
44,8089434,0.1970,0.0115,591,
45,794262,0.1693,0.0084,508,
