Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8111167,0.2259,"0.0090, 0.0059, 0.0025",
2,8111165,0.2262,"0.0090, 0.0059, 0.0025",
3,774937,0.2540,"0.0119, 0.0071, 0.0021",⬅️
4,774935,0.2707,"0.0138, 0.0073, 0.0028",
5,783617,0.3775,"0.0109, 0.0048, 0.0019",
6,780273,0.3917,"0.0086, 0.0058, 0.0019",
7,783595,0.5410,"0.0137, 0.0064, 0.0014",
8,775262,0.5569,"0.0112, 0.0100, 0.0028",
9,8111161,0.6164,"0.0073, 0.0055, 0.0014",
10,792161,0.6293,"0.0110, 0.0105, 0.0026",
11,788698,0.6497,"0.0115, 0.0106, 0.0029",
12,8139623,0.6787,"0.0175, 0.0058, 0.0017",
13,793832,0.7049,"0.0133, 0.0039, 0.0012",
14,778504,0.7091,"0.0123, 0.0091, 0.0011",
15,8166043,0.7478,"0.0062, 0.0044, 0.0013",
16,8179499,0.7530,"0.0077, 0.0063, 0.0008",
17,8091936,0.7618,"0.0141, 0.0060, 0.0008",
18,794273,0.7690,"0.0078, 0.0061, 0.0008",
19,792441,0.7973,"0.0169, 0.0080, 0.0012",
20,792440,0.8071,"0.0172, 0.0077, 0.0012",
21,793796,0.8286,"0.0062, 0.0036, 0.0012",
22,8155627,0.8287,"0.0155, 0.0100, 0.0014",
23,780706,0.8292,"0.0104, 0.0083, 0.0006",
24,792803,0.8311,"0.0104, 0.0083, 0.0006",
25,777135,0.8324,"0.0092, 0.0084, 0.0007",
26,8092284,0.8535,"0.0096, 0.0074, 0.0005",
27,785887,0.8572,"0.0059, 0.0030, 0.0014",
28,793793,0.8733,"0.0109, 0.0091, 0.0006",
29,781921,0.8804,"0.0190, 0.0038, 0.0018",
30,8166038,0.8852,"0.0099, 0.0041, 0.0005",
31,777553,0.9044,"0.0059, 0.0059, 0.0006",
32,8126327,0.9075,"0.0054, 0.0041, 0.0009",
33,8126425,0.9100,"0.0198, 0.0089, 0.0034",
34,8125655,0.9102,"0.0199, 0.0089, 0.0034",
35,789366,0.9135,"0.0045, 0.0022, 0.0021",
36,8143504,0.9174,"0.0200, 0.0089, 0.0034",
37,8149518,0.9195,"0.0200, 0.0089, 0.0034",
38,8114863,0.9325,"0.0056, 0.0046, 0.0046",
39,783596,0.9326,"0.0201, 0.0090, 0.0034",
40,777551,0.9338,"0.0088, 0.0037, 0.0005",
41,777141,0.9355,"0.0102, 0.0036, 0.0005",
42,8105335,0.9790,"0.0139, 0.0050, 0.0002",
43,781926,0.9822,"0.0210, 0.0084, 0.0018",
44,794262,0.9913,"0.0055, 0.0017, 0.0015",
45,8089434,0.9952,"0.0077, 0.0021, 0.0009",
46,781917,1.0052,"0.0062, 0.0031, 0.0007",
47,765199,1.0103,"0.0129, 0.0048, 0.0001",
48,794516,1.0114,"0.0076, 0.0061, 0.0052",
49,782185,1.0123,"0.0139, 0.0038, 0.0003",
50,8126238,1.0177,"0.0038, 0.0038, 0.0009",
51,8126325,1.0185,"0.0038, 0.0038, 0.0009",
52,765202,1.0211,"0.0087, 0.0048, 0.0001",
53,781915,1.0282,"0.0050, 0.0028, 0.0009",
54,781916,1.0308,"0.0062, 0.0030, 0.0006",
55,8093514,1.0882,"0.0072, 0.0024, 0.0005",
56,8181152,1.0889,"0.0079, 0.0024, 0.0004",
57,793426,1.0914,"0.0055, 0.0028, 0.0006",
58,8103578,1.0919,"0.0055, 0.0028, 0.0006",
59,788771,1.0919,"0.0052, 0.0032, 0.0005",
60,8094080,1.1004,"0.0170, 0.0109, 0.0009",
61,784111,1.1004,"0.0086, 0.0025, 0.0003",
62,781912,1.1008,"0.0044, 0.0029, 0.0007",
63,8174395,1.1066,"0.0148, 0.0042, 0.0000",
64,793646,1.1181,"0.0138, 0.0031, 0.0001",
65,776840,1.1270,"0.0044, 0.0024, 0.0008",
66,8148795,1.1406,"0.0033, 0.0028, 0.0008",
67,775316,1.1438,"0.0098, 0.0029, 0.0000",
68,779861,1.1492,"0.0053, 0.0044, 0.0001",
69,8088206,1.1523,"0.0085, 0.0021, 0.0003",
70,781923,1.1556,"0.0044, 0.0026, 0.0006",
71,8122643,1.1689,"0.0047, 0.0045, 0.0001",
72,775310,1.1727,"0.0141, 0.0124, 0.0009",
73,786001,1.1828,"0.0132, 0.0107, 0.0001",
74,8100969,1.1989,"0.0191, 0.0055, 0.0001",
75,8122655,1.2002,"0.0045, 0.0032, 0.0002",
76,777240,1.2006,"0.0032, 0.0024, 0.0007",
77,8179627,1.2058,"0.0083, 0.0023, 0.0000",
78,791705,1.2108,"0.0046, 0.0029, 0.0003",
79,8103576,1.2157,"0.0046, 0.0029, 0.0002",
80,8178944,1.2200,"0.0043, 0.0024, 0.0004",
81,8139855,1.2204,"0.0027, 0.0022, 0.0008",
82,765201,1.2224,"0.0049, 0.0033, 0.0001",
83,8100975,1.2260,"0.0197, 0.0055, 0.0001",
84,781613,1.2359,"0.0043, 0.0023, 0.0004",
85,8188922,1.2466,"0.0024, 0.0014, 0.0012",
86,774135,1.2712,"0.0066, 0.0007, 0.0005",
87,777043,1.2737,"0.0067, 0.0012, 0.0003",
88,8174397,1.3009,"0.0028, 0.0017, 0.0006",
89,778448,1.3016,"0.0219, 0.0029, 0.0008",
90,777217,1.3363,"0.0045, 0.0008, 0.0005",
91,8139718,1.3381,"0.0033, 0.0023, 0.0002",
92,798475,1.3618,"0.0261, 0.0061, 0.0020",
93,781914,1.3650,"0.0022, 0.0013, 0.0006",
94,794515,1.3660,"0.0042, 0.0010, 0.0003",
95,777991,1.3663,"0.0041, 0.0020, 0.0000",
96,779699,1.3870,"0.0034, 0.0014, 0.0002",
97,798480,1.3955,"0.0265, 0.0061, 0.0020",
98,777133,1.4043,"0.0025, 0.0025, 0.0000",
99,8063088,1.4090,"0.0073, 0.0004, 0.0000",
100,793791,1.4101,"0.0078, 0.0003, 0.0000",
101,793548,1.4109,"0.0251, 0.0065, 0.0009",
102,772840,1.4169,"0.0089, 0.0001, 0.0000",
103,778844,1.4176,"0.0024, 0.0024, 0.0000",
104,772841,1.4180,"0.0088, 0.0001, 0.0000",
105,8171486,1.4214,"0.0017, 0.0016, 0.0004",
106,792358,1.4233,"0.0018, 0.0011, 0.0006",
107,772796,1.4260,"0.0141, 0.0001, 0.0000",
108,772797,1.4260,"0.0141, 0.0001, 0.0000",
109,777239,1.4294,"0.0024, 0.0009, 0.0005",
110,775510,1.4305,"0.0139, 0.0000, 0.0000",
111,8181356,1.4317,"0.0140, 0.0000, 0.0000",
112,781282,1.4362,"0.0041, 0.0008, 0.0001",
113,8144696,1.4497,"0.0037, 0.0005, 0.0003",
114,8117985,1.4520,"0.0033, 0.0013, 0.0000",
115,772132,1.4543,"0.0203, 0.0141, 0.0032",
116,778897,1.4561,"0.0050, 0.0002, 0.0002",
117,8100966,1.4685,"0.0178, 0.0004, 0.0001",
118,778915,1.4745,"0.0014, 0.0009, 0.0005",
119,793787,1.4864,"0.0174, 0.0003, 0.0000",
120,8188926,1.4938,"0.0011, 0.0008, 0.0005",
121,8063089,1.5045,"0.0038, 0.0005, 0.0000",
122,792350,1.5226,"0.0011, 0.0008, 0.0003",
123,775318,1.5404,"0.0011, 0.0005, 0.0004",
124,778906,1.5430,"0.0016, 0.0006, 0.0003",
125,778899,1.5448,"0.0026, 0.0003, 0.0001",
126,791713,1.5461,"0.0035, 0.0003, 0.0000",
127,778920,1.5489,"0.0014, 0.0006, 0.0003",
128,792510,1.5686,"0.0024, 0.0005, 0.0000",
129,779533,1.5728,"0.0180, 0.0150, 0.0011",
130,798512,1.5755,"0.0029, 0.0002, 0.0000",
131,777087,1.5823,"0.0012, 0.0010, 0.0000",
132,782438,1.5887,"0.0231, 0.0008, 0.0006",
133,8093118,1.5914,"0.0006, 0.0004, 0.0003",
134,767340,1.5925,"0.0024, 0.0003, 0.0000",
135,779530,1.5971,"0.0181, 0.0152, 0.0011",
136,771736,1.5996,"0.0149, 0.0143, 0.0001",
137,777253,1.5997,"0.0013, 0.0008, 0.0000",
138,8098446,1.6028,"0.0014, 0.0004, 0.0001",
139,793789,1.6047,"0.0020, 0.0003, 0.0000",
140,763620,1.6089,"0.0024, 0.0001, 0.0000",
141,763621,1.6094,"0.0024, 0.0001, 0.0000",
142,794679,1.6100,"0.0024, 0.0001, 0.0000",
143,792783,1.6160,"0.0006, 0.0006, 0.0001",
144,8095941,1.6255,"0.0013, 0.0002, 0.0001",
145,794601,1.6302,"0.0018, 0.0001, 0.0000",
146,8092992,1.6319,"0.0210, 0.0150, 0.0036",
147,8150394,1.6343,"0.0008, 0.0006, 0.0000",
148,776935,1.6357,"0.0015, 0.0003, 0.0000",
149,798351,1.6366,"0.0019, 0.0000, 0.0000",
150,784049,1.6446,"0.0010, 0.0004, 0.0000",
151,8121694,1.6454,"0.0015, 0.0001, 0.0000",
152,8121692,1.6457,"0.0015, 0.0001, 0.0000",
153,793405,1.6568,"0.0005, 0.0003, 0.0001",
154,767940,1.6573,"0.0005, 0.0005, 0.0000",
155,8092190,1.6618,"0.0006, 0.0005, 0.0000",
156,793768,1.6624,"0.0007, 0.0003, 0.0000",
157,779608,1.6686,"0.0005, 0.0005, 0.0000",
158,8092171,1.6806,"0.0006, 0.0002, 0.0000",
159,8141343,1.6944,"0.0004, 0.0001, 0.0000",
160,763660,1.6964,"0.0005, 0.0001, 0.0000",
161,793689,1.7013,"0.0004, 0.0001, 0.0000",
162,794159,1.7070,"0.0004, 0.0000, 0.0000",
163,792795,1.7128,"0.0001, 0.0001, 0.0000",
164,779815,1.7923,"0.0289, 0.0118, 0.0024",
165,8101572,1.8401,"0.0249, 0.0003, 0.0000",
