Rank,CAD,Score (lower is better),Eigenvalues,Status
1,780283,0.3223,"0.0502, 0.0169, 0.0001",
2,788909,0.4421,"0.0433, 0.0222, 0.0000",⬅️
3,780299,0.5307,"0.0566, 0.0268, 0.0006",
4,772810,0.5404,"0.0545, 0.0306, 0.0000",
5,780300,0.5410,"0.0569, 0.0270, 0.0006",
6,788923,0.5521,"0.0393, 0.0259, 0.0001",
7,772809,0.5582,"0.0537, 0.0326, 0.0000",
8,793998,0.5590,"0.0590, 0.0226, 0.0007",
9,8186079,0.5751,"0.0453, 0.0298, 0.0000",
10,785997,0.5773,"0.0273, 0.0225, 0.0002",
11,772801,0.5780,"0.0522, 0.0347, 0.0000",
12,774596,0.6016,"0.0429, 0.0140, 0.0000",
13,8181146,0.6081,"0.0423, 0.0143, 0.0000",
14,772805,0.6149,"0.0473, 0.0097, 0.0000",
15,772804,0.6250,"0.0477, 0.0090, 0.0000",
16,788794,0.6728,"0.0598, 0.0097, 0.0001",
17,788920,0.6808,"0.0655, 0.0302, 0.0001",
18,778082,0.7130,"0.0572, 0.0049, 0.0001",
19,777948,0.7140,"0.0640, 0.0096, 0.0001",
20,771731,0.7176,"0.0355, 0.0321, 0.0001",
21,777945,0.7325,"0.0632, 0.0099, 0.0001",
22,772742,0.7578,"0.0347, 0.0312, 0.0001",
23,8096342,0.7798,"0.0371, 0.0056, 0.0004",
24,776560,0.7984,"0.0326, 0.0317, 0.0001",
25,772725,0.8039,"0.0547, 0.0002, 0.0000",
26,8172414,0.8044,"0.0352, 0.0116, 0.0000",
27,8172412,0.8062,"0.0351, 0.0117, 0.0000",
28,772726,0.8081,"0.0549, 0.0002, 0.0000",
29,772763,0.8183,"0.0350, 0.0085, 0.0001",
30,8093316,0.8204,"0.0399, 0.0068, 0.0000",
31,772764,0.8212,"0.0349, 0.0085, 0.0001",
32,781899,0.8274,"0.0229, 0.0219, 0.0000",
33,772741,0.8283,"0.0707, 0.0313, 0.0001",
34,8179611,0.8341,"0.0582, 0.0498, 0.0003",
35,772749,0.8431,"0.0711, 0.0316, 0.0001",
36,8158965,0.8451,"0.0668, 0.0047, 0.0002",
37,8087967,0.8767,"0.0384, 0.0134, 0.0008",
38,8091304,0.9171,"0.0407, 0.0022, 0.0000",
39,8176966,0.9249,"0.0564, 0.0528, 0.0004",
40,788905,0.9265,"0.0392, 0.0013, 0.0001",
41,788695,0.9378,"0.0284, 0.0116, 0.0000",
42,772745,0.9440,"0.0762, 0.0315, 0.0001",
43,778091,0.9445,"0.0393, 0.0006, 0.0001",
44,793975,0.9492,"0.0539, 0.0529, 0.0001",
45,793978,0.9704,"0.0543, 0.0535, 0.0001",
46,8176978,1.0046,"0.0570, 0.0553, 0.0004",
47,8112097,1.0447,"0.0305, 0.0125, 0.0008",
48,777942,1.0460,"0.0642, 0.0500, 0.0002",
49,788916,1.0801,"0.0647, 0.0448, 0.0000",
50,780254,1.0810,"0.0606, 0.0515, 0.0001",
51,778429,1.0985,"0.0315, 0.0002, 0.0001",
52,771736,1.1010,"0.0149, 0.0143, 0.0001",
53,780827,1.1016,"0.0371, 0.0232, 0.0012",
54,763638,1.1116,"0.0305, 0.0005, 0.0001",
55,779434,1.1149,"0.0318, 0.0131, 0.0009",
56,776548,1.1424,"0.0744, 0.0001, 0.0001",
57,8100975,1.1477,"0.0197, 0.0055, 0.0001",
58,792937,1.1670,"0.0736, 0.0494, 0.0004",
59,8100969,1.1694,"0.0191, 0.0055, 0.0001",
60,783619,1.1794,"0.0584, 0.0055, 0.0011",
61,782185,1.1803,"0.0139, 0.0038, 0.0003",
62,786001,1.1871,"0.0132, 0.0107, 0.0001",
63,8105335,1.2090,"0.0139, 0.0050, 0.0002",
