Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772741,0.9987,0.0095,2996,
2,788909,0.9957,0.0065,2987,⬅️
3,772749,0.9733,0.0098,2920,
4,772809,0.9600,0.0100,2880,
5,772801,0.9243,0.0100,2773,
6,8176966,0.8940,0.0118,2682,
7,8186079,0.8793,0.0084,2638,
8,772810,0.8790,0.0085,2637,
9,8179611,0.8530,0.0117,2559,
10,780299,0.8483,0.0124,2545,
11,793998,0.8443,0.0086,2533,
12,772742,0.7607,0.0091,2282,
13,788794,0.7450,0.0084,2235,
14,772745,0.7360,0.0127,2208,
15,780300,0.7257,0.0107,2177,
16,777948,0.6980,0.0080,2094,
17,8172412,0.6877,0.0093,2063,
18,8172414,0.6673,0.0092,2002,
19,781899,0.6667,0.0080,2000,
20,788695,0.6513,0.0092,1954,
21,8158965,0.6320,0.0075,1896,
22,777945,0.6127,0.0115,1838,
23,8087967,0.5673,0.0074,1702,
24,788920,0.4787,0.0125,1436,
25,8096342,0.4173,0.0087,1252,
26,788923,0.4147,0.0120,1244,
27,771731,0.4053,0.0097,1216,
28,8093316,0.3957,0.0090,1187,
29,8091304,0.3313,0.0072,994,
30,778091,0.3300,0.0094,990,
31,772726,0.3220,0.0093,966,
32,772804,0.3143,0.0108,943,
33,778082,0.2920,0.0123,876,
34,774596,0.2253,0.0122,676,
35,8181146,0.2240,0.0121,672,
36,788905,0.2007,0.0113,602,
37,785997,0.1993,0.0123,598,
38,793978,0.1973,0.0128,592,
39,793975,0.1843,0.0123,553,
40,776560,0.1600,0.0123,480,
41,772764,0.1383,0.0124,415,
42,780283,0.1363,0.0121,409,
43,772805,0.1273,0.0117,382,
44,772763,0.0800,0.0123,240,
45,772725,0.0737,0.0091,221,
