Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793981,0.9233,0.0099,2770,
2,793982,0.9183,0.0101,2755,⬅️
3,8176978,0.9167,0.0114,2750,
4,8176966,0.8803,0.0121,2641,
5,8179611,0.8580,0.0124,2574,
6,793978,0.8550,0.0110,2565,
7,780252,0.8513,0.0115,2554,
8,792429,0.8470,0.0119,2541,
9,793975,0.8227,0.0110,2468,
10,772733,0.8190,0.0125,2457,
11,8091607,0.8073,0.0103,2422,
12,780254,0.7907,0.0117,2372,
13,770066,0.7750,0.0129,2325,
14,772732,0.7493,0.0115,2248,
15,772734,0.7053,0.0117,2116,
16,8179592,0.7023,0.0126,2107,
17,777942,0.6817,0.0125,2045,
18,780288,0.6813,0.0115,2044,
19,772769,0.6690,0.0121,2007,
20,772745,0.6513,0.0108,1954,
21,772749,0.5367,0.0114,1610,
22,780300,0.5113,0.0118,1534,
23,788920,0.5077,0.0112,1523,
24,772741,0.4703,0.0118,1411,
25,8095212,0.4407,0.0111,1322,
26,8179589,0.3980,0.0131,1194,
27,780299,0.3703,0.0121,1111,
28,775999,0.3530,0.0107,1059,
29,8091602,0.3470,0.0125,1041,
30,792937,0.2703,0.0103,811,
