Rank,CAD,Score (lower is better),Eigenvalues,Status
1,785997,0.5347,"0.0273, 0.0225, 0.0002",
2,780283,0.7564,"0.0502, 0.0169, 0.0001",
3,771731,0.8135,"0.0355, 0.0321, 0.0001",
4,788923,0.8424,"0.0393, 0.0259, 0.0001",
5,788920,0.8458,"0.0655, 0.0302, 0.0001",
6,777948,0.8931,"0.0640, 0.0096, 0.0001",
7,8096342,0.9163,"0.0371, 0.0056, 0.0004",
8,776560,0.9250,"0.0326, 0.0317, 0.0001",
9,772742,0.9341,"0.0347, 0.0312, 0.0001",
10,772741,0.9698,"0.0707, 0.0313, 0.0001",
11,8158965,0.9779,"0.0668, 0.0047, 0.0002",
12,772749,0.9808,"0.0711, 0.0316, 0.0001",
13,772763,0.9967,"0.0350, 0.0085, 0.0001",
14,772764,0.9991,"0.0349, 0.0085, 0.0001",
15,788794,1.0059,"0.0598, 0.0097, 0.0001",
16,777945,1.0069,"0.0632, 0.0099, 0.0001",
17,788909,1.0110,"0.0433, 0.0222, 0.0000",⬅️
18,772745,1.0306,"0.0762, 0.0315, 0.0001",
19,772809,1.0328,"0.0537, 0.0326, 0.0000",
20,772810,1.0382,"0.0545, 0.0306, 0.0000",
21,8186079,1.0644,"0.0453, 0.0298, 0.0000",
22,8181146,1.0659,"0.0423, 0.0143, 0.0000",
23,774596,1.0676,"0.0429, 0.0140, 0.0000",
24,778082,1.0782,"0.0572, 0.0049, 0.0001",
25,772801,1.0859,"0.0522, 0.0347, 0.0000",
26,782185,1.0997,"0.0139, 0.0038, 0.0003",
27,8105335,1.1012,"0.0139, 0.0050, 0.0002",
28,781899,1.1168,"0.0229, 0.0219, 0.0000",
29,8100975,1.1178,"0.0197, 0.0055, 0.0001",
30,8172414,1.1276,"0.0352, 0.0116, 0.0000",
31,8172412,1.1277,"0.0351, 0.0117, 0.0000",
32,780299,1.1297,"0.0566, 0.0268, 0.0006",
33,786001,1.1363,"0.0132, 0.0107, 0.0001",
34,772805,1.1378,"0.0473, 0.0097, 0.0000",
35,780300,1.1385,"0.0569, 0.0270, 0.0006",
36,771736,1.1385,"0.0149, 0.0143, 0.0001",
37,8100969,1.1448,"0.0191, 0.0055, 0.0001",
38,8092284,1.1529,"0.0096, 0.0074, 0.0005",
39,772804,1.1553,"0.0477, 0.0090, 0.0000",
40,788695,1.1682,"0.0284, 0.0116, 0.0000",
41,8093316,1.2021,"0.0399, 0.0068, 0.0000",
42,782016,1.2047,"0.0963, 0.0081, 0.0001",
43,784111,1.2121,"0.0086, 0.0025, 0.0003",
44,8088206,1.2341,"0.0085, 0.0021, 0.0003",
45,791705,1.2628,"0.0046, 0.0029, 0.0003",
46,788905,1.2633,"0.0392, 0.0013, 0.0001",
47,8122655,1.2651,"0.0045, 0.0032, 0.0002",
48,8103576,1.2762,"0.0046, 0.0029, 0.0002",
49,772769,1.2784,"0.0816, 0.0423, 0.0001",
50,765199,1.2809,"0.0129, 0.0048, 0.0001",
51,776548,1.2819,"0.0744, 0.0001, 0.0001",
52,777043,1.2849,"0.0067, 0.0012, 0.0003",
53,8181152,1.2868,"0.0079, 0.0024, 0.0004",
54,781613,1.3003,"0.0043, 0.0023, 0.0004",
55,777141,1.3008,"0.0102, 0.0036, 0.0005",
56,778091,1.3008,"0.0393, 0.0006, 0.0001",
57,793646,1.3061,"0.0138, 0.0031, 0.0001",
58,772725,1.3170,"0.0547, 0.0002, 0.0000",
59,772726,1.3174,"0.0549, 0.0002, 0.0000",
60,794515,1.3235,"0.0042, 0.0010, 0.0003",
61,763638,1.3247,"0.0305, 0.0005, 0.0001",
62,765202,1.3269,"0.0087, 0.0048, 0.0001",
63,778429,1.3310,"0.0315, 0.0002, 0.0001",
64,8178944,1.3311,"0.0043, 0.0024, 0.0004",
65,8179611,1.3378,"0.0582, 0.0498, 0.0003",
66,779699,1.3383,"0.0034, 0.0014, 0.0002",
67,8091304,1.3422,"0.0407, 0.0022, 0.0000",
68,8171486,1.3492,"0.0017, 0.0016, 0.0004",
69,8144696,1.3495,"0.0037, 0.0005, 0.0003",
70,777551,1.3569,"0.0088, 0.0037, 0.0005",
71,8100966,1.3680,"0.0178, 0.0004, 0.0001",
72,8139718,1.3690,"0.0033, 0.0023, 0.0002",
73,780287,1.3716,"0.1048, 0.0122, 0.0001",
74,792350,1.3775,"0.0011, 0.0008, 0.0003",
75,778920,1.3777,"0.0014, 0.0006, 0.0003",
76,792803,1.3830,"0.0104, 0.0083, 0.0006",
77,763640,1.3839,"0.0957, 0.0014, 0.0001",
78,778906,1.3840,"0.0016, 0.0006, 0.0003",
79,8166038,1.3862,"0.0099, 0.0041, 0.0005",
80,8101572,1.3946,"0.0249, 0.0003, 0.0000",
81,792937,1.3965,"0.0736, 0.0494, 0.0004",
82,8093118,1.3974,"0.0006, 0.0004, 0.0003",
83,8093514,1.3976,"0.0072, 0.0024, 0.0005",
84,782438,1.4019,"0.0231, 0.0008, 0.0006",
