Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,778915,0.9997,0.0041,2999,✅
2,792358,0.9983,0.0090,2995,
3,775318,0.9483,0.0068,2845,
4,8188926,0.9420,0.0084,2826,
5,778920,0.9140,0.0080,2742,
6,778906,0.9040,0.0099,2712,
7,792350,0.8937,0.0078,2681,
8,8093118,0.8303,0.0100,2491,
9,793789,0.7993,0.0047,2398,
10,8098446,0.7943,0.0057,2383,
11,784049,0.7920,0.0041,2376,
12,8095941,0.7800,0.0080,2340,
13,777253,0.7767,0.0056,2330,
14,792783,0.7737,0.0081,2321,
15,776935,0.7727,0.0050,2318,
16,794601,0.7720,0.0088,2316,
17,8092190,0.7683,0.0058,2305,
18,8121692,0.6683,0.0087,2005,
19,8150394,0.6290,0.0081,1887,
20,793768,0.5730,0.0096,1719,
21,767940,0.5307,0.0113,1592,
22,8121694,0.4757,0.0123,1427,
23,777087,0.0000,0.0000,0,
