Rank,CAD,Score (lower is better),Eigenvalues,Status
1,778920,0.1597,"0.0014, 0.0006, 0.0003",
2,778915,0.2400,"0.0014, 0.0009, 0.0005",⬅️
3,778906,0.2983,"0.0016, 0.0006, 0.0003",
4,775318,0.3181,"0.0011, 0.0005, 0.0004",
5,8188926,0.3407,"0.0011, 0.0008, 0.0005",
6,8098446,0.4023,"0.0014, 0.0004, 0.0001",
7,792350,0.4162,"0.0011, 0.0008, 0.0003",
8,777253,0.4313,"0.0013, 0.0008, 0.0000",
9,8095941,0.5491,"0.0013, 0.0002, 0.0001",
10,776935,0.6065,"0.0015, 0.0003, 0.0000",
11,8150394,0.6406,"0.0008, 0.0006, 0.0000",
12,792358,0.6766,"0.0018, 0.0011, 0.0006",
13,777087,0.6825,"0.0012, 0.0010, 0.0000",
14,784049,0.6954,"0.0010, 0.0004, 0.0000",
15,792783,0.7278,"0.0006, 0.0006, 0.0001",
16,8121692,0.7450,"0.0015, 0.0001, 0.0000",
17,8121694,0.7475,"0.0015, 0.0001, 0.0000",
18,8093118,0.8150,"0.0006, 0.0004, 0.0003",
19,793789,0.9194,"0.0020, 0.0003, 0.0000",
20,767940,0.9280,"0.0005, 0.0005, 0.0000",
21,8092190,0.9547,"0.0006, 0.0005, 0.0000",
22,793768,0.9688,"0.0007, 0.0003, 0.0000",
23,794601,0.9722,"0.0018, 0.0001, 0.0000",
24,777239,1.0075,"0.0024, 0.0009, 0.0005",
25,779608,1.0520,"0.0005, 0.0005, 0.0000",
26,793405,1.0566,"0.0005, 0.0003, 0.0001",
27,798351,1.0804,"0.0019, 0.0000, 0.0000",
28,792510,1.0920,"0.0024, 0.0005, 0.0000",
29,8092171,1.1157,"0.0006, 0.0002, 0.0000",
30,8171486,1.1566,"0.0017, 0.0016, 0.0004",
31,781914,1.2237,"0.0022, 0.0013, 0.0006",
32,767340,1.2838,"0.0024, 0.0003, 0.0000",
33,763660,1.2951,"0.0005, 0.0001, 0.0000",
34,778899,1.3439,"0.0026, 0.0003, 0.0001",
35,8141343,1.3598,"0.0004, 0.0001, 0.0000",
36,793689,1.3725,"0.0004, 0.0001, 0.0000",
37,794159,1.4306,"0.0004, 0.0000, 0.0000",
38,763621,1.4381,"0.0024, 0.0001, 0.0000",
39,763620,1.4447,"0.0024, 0.0001, 0.0000",
40,794679,1.4748,"0.0024, 0.0001, 0.0000",
41,792795,1.5541,"0.0001, 0.0001, 0.0000",
42,8188922,1.6571,"0.0024, 0.0014, 0.0012",
43,798512,1.6827,"0.0029, 0.0002, 0.0000",
44,8174397,1.9398,"0.0028, 0.0017, 0.0006",
45,8144696,1.9424,"0.0037, 0.0005, 0.0003",
46,8063089,2.0609,"0.0038, 0.0005, 0.0000",
47,791713,2.0733,"0.0035, 0.0003, 0.0000",
48,8117985,2.1541,"0.0033, 0.0013, 0.0000",
49,779699,2.2564,"0.0034, 0.0014, 0.0002",
50,781282,2.3807,"0.0041, 0.0008, 0.0001",
51,8139855,2.3888,"0.0027, 0.0022, 0.0008",
52,778844,2.4066,"0.0024, 0.0024, 0.0000",
53,777217,2.4777,"0.0045, 0.0008, 0.0005",
54,794515,2.5236,"0.0042, 0.0010, 0.0003",
55,777133,2.6187,"0.0025, 0.0025, 0.0000",
56,777240,2.9042,"0.0032, 0.0024, 0.0007",
57,8139718,2.9330,"0.0033, 0.0023, 0.0002",
58,778897,3.1638,"0.0050, 0.0002, 0.0002",
59,8148795,3.3253,"0.0033, 0.0028, 0.0008",
60,777991,3.4036,"0.0041, 0.0020, 0.0000",
61,781613,3.5815,"0.0043, 0.0023, 0.0004",
62,8178944,3.6162,"0.0043, 0.0024, 0.0004",
63,776840,3.7923,"0.0044, 0.0024, 0.0008",
64,774135,3.8775,"0.0066, 0.0007, 0.0005",
65,781923,3.8826,"0.0044, 0.0026, 0.0006",
66,781912,4.1725,"0.0044, 0.0029, 0.0007",
67,791705,4.2981,"0.0046, 0.0029, 0.0003",
68,789366,4.3406,"0.0045, 0.0022, 0.0021",
69,8103576,4.3685,"0.0046, 0.0029, 0.0002",
70,794262,4.4265,"0.0055, 0.0017, 0.0015",
71,8122655,4.5040,"0.0045, 0.0032, 0.0002",
72,777043,4.5254,"0.0067, 0.0012, 0.0003",
73,8126238,4.5300,"0.0038, 0.0038, 0.0009",
74,8126325,4.5363,"0.0038, 0.0038, 0.0009",
75,781915,4.5732,"0.0050, 0.0028, 0.0009",
76,8063088,4.7363,"0.0073, 0.0004, 0.0000",
77,793426,4.8359,"0.0055, 0.0028, 0.0006",
78,8103578,4.8374,"0.0055, 0.0028, 0.0006",
79,788771,4.8683,"0.0052, 0.0032, 0.0005",
80,765201,4.8834,"0.0049, 0.0033, 0.0001",
81,793791,5.1937,"0.0078, 0.0003, 0.0000",
82,781916,5.4842,"0.0062, 0.0030, 0.0006",
83,781917,5.6507,"0.0062, 0.0031, 0.0007",
84,785887,5.6573,"0.0059, 0.0030, 0.0014",
85,8093514,5.7173,"0.0072, 0.0024, 0.0005",
86,8122643,5.7583,"0.0047, 0.0045, 0.0001",
87,8126327,5.9778,"0.0054, 0.0041, 0.0009",
88,8089434,6.0653,"0.0077, 0.0021, 0.0009",
89,779861,6.1322,"0.0053, 0.0044, 0.0001",
90,772841,6.1509,"0.0088, 0.0001, 0.0000",
