Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8114863,0.9843,0.0107,2953,✅
2,8111167,0.7190,0.0110,2157,
3,8111165,0.6597,0.0115,1979,
4,780273,0.6367,0.0128,1910,
5,794516,0.6330,0.0110,1899,
6,777135,0.5950,0.0121,1785,
7,8091936,0.5083,0.0109,1525,
8,783595,0.4770,0.0108,1431,
9,774937,0.4517,0.0106,1355,
10,783617,0.4427,0.0115,1328,
11,793796,0.4390,0.0109,1317,
12,8111161,0.4340,0.0094,1302,
13,8166043,0.4237,0.0112,1271,
14,778504,0.4200,0.0118,1260,
15,784111,0.4187,0.0099,1256,
16,794273,0.4140,0.0105,1242,
17,793832,0.4097,0.0115,1229,
18,8089434,0.3763,0.0117,1129,
19,780706,0.3720,0.0107,1116,
20,788698,0.3720,0.0115,1116,
21,765199,0.3687,0.0119,1106,
22,8179499,0.3677,0.0112,1103,
23,8092284,0.3617,0.0113,1085,
24,775262,0.3523,0.0108,1057,
25,8166038,0.3467,0.0123,1040,
26,777141,0.3330,0.0120,999,
27,8122643,0.3320,0.0093,996,
28,789366,0.3283,0.0107,985,
29,8181152,0.3267,0.0095,980,
30,8088206,0.3233,0.0110,970,
31,777553,0.3220,0.0123,966,
32,793793,0.3190,0.0112,957,
33,8126238,0.3167,0.0112,950,
34,8093514,0.3130,0.0116,939,
35,8122655,0.3083,0.0118,925,
36,793426,0.3010,0.0113,903,
37,785887,0.2987,0.0121,896,
38,781917,0.2933,0.0105,880,
39,8126325,0.2897,0.0106,869,
40,781923,0.2857,0.0120,857,
41,765202,0.2773,0.0092,832,
42,8103578,0.2750,0.0111,825,
43,776840,0.2660,0.0112,798,
44,792161,0.2623,0.0119,787,
45,792803,0.2620,0.0121,786,
46,774935,0.2593,0.0124,778,
47,781916,0.2513,0.0123,754,
48,781912,0.2507,0.0119,752,
49,8126327,0.2490,0.0119,747,
50,793791,0.2490,0.0100,747,
51,777551,0.2487,0.0096,746,
52,777043,0.2233,0.0115,670,
53,781915,0.2220,0.0122,666,
54,775316,0.2123,0.0113,637,
55,8063088,0.2123,0.0101,637,
56,791705,0.2017,0.0119,605,
57,794262,0.1987,0.0117,596,
58,774135,0.1813,0.0114,544,
59,8179627,0.1650,0.0122,495,
60,779861,0.1613,0.0111,484,
61,772841,0.1540,0.0113,462,
62,8178944,0.1483,0.0101,445,
63,772840,0.1387,0.0107,416,
64,8103576,0.1343,0.0100,403,
65,765201,0.1210,0.0110,363,
66,788771,0.1090,0.0119,327,
