Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782185,0.9880,0.0070,2964,✅
2,8100969,0.8897,0.0098,2669,
3,786001,0.8787,0.0082,2636,
4,8105335,0.8770,0.0095,2631,
5,793646,0.8603,0.0097,2581,
6,8100975,0.8483,0.0088,2545,
7,777141,0.7793,0.0107,2338,
8,8091936,0.7627,0.0105,2288,
9,8166038,0.7397,0.0096,2219,
10,8088206,0.6683,0.0075,2005,
11,8174395,0.6493,0.0104,1948,
12,8100966,0.6260,0.0068,1878,
13,8092284,0.6017,0.0111,1805,
14,772797,0.5490,0.0089,1647,
15,777551,0.4777,0.0099,1433,
16,765201,0.4777,0.0125,1433,
17,777043,0.4753,0.0111,1426,
18,775510,0.4623,0.0114,1387,
19,772796,0.4170,0.0106,1251,
20,784111,0.3980,0.0115,1194,
21,8122655,0.3883,0.0127,1165,
22,791705,0.3763,0.0103,1129,
23,779861,0.3697,0.0097,1109,
24,8181356,0.3677,0.0102,1103,
25,8103576,0.3293,0.0116,988,
26,793787,0.3133,0.0113,940,
27,775316,0.3063,0.0123,919,
28,8181152,0.3063,0.0120,919,
29,8179627,0.2827,0.0124,848,
30,8122643,0.2763,0.0108,829,
31,765199,0.2553,0.0114,766,
32,765202,0.2160,0.0115,648,
