Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777240,1.0000,0.0040,3000,✅
2,793426,0.8800,0.0100,2640,
3,8139855,0.8790,0.0061,2637,
4,794262,0.8310,0.0100,2493,
5,8178944,0.8307,0.0045,2492,
6,781613,0.7940,0.0066,2382,
7,781915,0.7873,0.0104,2362,
8,781923,0.7803,0.0104,2341,
9,8148795,0.7660,0.0101,2298,
10,8188922,0.7620,0.0085,2286,
11,8103578,0.7223,0.0111,2167,
12,781912,0.7167,0.0112,2150,
13,776840,0.7143,0.0104,2143,
14,8117985,0.7127,0.0105,2138,
15,8174397,0.7120,0.0060,2136,
16,781282,0.6850,0.0093,2055,
17,781914,0.6817,0.0107,2045,
18,8144696,0.6083,0.0064,1825,
19,792358,0.5820,0.0108,1746,
20,8139718,0.5753,0.0111,1726,
21,779699,0.5697,0.0108,1709,
22,794515,0.5670,0.0084,1701,
23,8171486,0.5610,0.0096,1683,
24,778915,0.5270,0.0115,1581,
25,777217,0.5193,0.0110,1558,
26,8188926,0.4770,0.0110,1431,
27,777239,0.4647,0.0117,1394,
