Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,788923,0.8657,0.0117,2597,
2,777945,0.7327,0.0069,2198,
3,772763,0.5753,0.0092,1726,
4,772764,0.5270,0.0070,1581,
5,786001,0.3693,0.0078,1108,
6,8100975,0.3590,0.0092,1077,
7,8100969,0.3243,0.0103,973,
8,780283,0.2120,0.0125,636,
9,777948,0.1267,0.0122,380,
10,788920,0.1153,0.0125,346,
11,788794,0.1030,0.0121,309,
12,8158965,0.0973,0.0122,292,
13,778082,0.0910,0.0127,273,
14,771731,0.0873,0.0119,262,
15,771736,0.0717,0.0108,215,
16,785997,0.0707,0.0127,212,
