Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8104983,0.8073,0.0128,2422,✅
2,793999,0.5193,0.0125,1558,
3,780279,0.4047,0.0121,1214,
4,792430,0.3887,0.0134,1166,
5,8179631,0.3690,0.0122,1107,
6,778632,0.3420,0.0136,1026,
7,793997,0.3300,0.0125,990,
8,785149,0.3060,0.0127,918,
9,777155,0.2997,0.0109,899,
10,776572,0.2963,0.0116,889,
11,780300,0.2910,0.0119,873,
12,793998,0.2853,0.0126,856,
13,772144,0.2660,0.0109,798,
14,771612,0.2627,0.0120,788,
15,785173,0.2390,0.0118,717,
16,8172406,0.2357,0.0114,707,
17,787629,0.2337,0.0124,701,
18,785169,0.2267,0.0119,680,
19,771615,0.2247,0.0127,674,
20,8179629,0.2200,0.0129,660,
21,785150,0.2177,0.0137,653,
22,780299,0.2100,0.0125,630,
23,794870,0.2073,0.0124,622,
24,8092901,0.2023,0.0111,607,
25,783854,0.1903,0.0134,571,
26,8179609,0.1890,0.0130,567,
27,8172410,0.1837,0.0111,551,
28,8092992,0.1643,0.0119,493,
29,785159,0.1540,0.0128,462,
30,794008,0.1400,0.0125,420,
31,781831,0.1327,0.0124,398,
32,787913,0.0547,0.0122,164,
