Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772804,0.9970,0.0063,2991,✅
2,772805,0.9930,0.0063,2979,
3,774596,0.9613,0.0071,2884,
4,777948,0.9283,0.0080,2785,
5,8181146,0.9127,0.0069,2738,
6,8172412,0.8783,0.0070,2635,
7,8172414,0.8660,0.0069,2598,
8,8093316,0.8500,0.0083,2550,
9,788695,0.7907,0.0070,2372,
10,777945,0.7667,0.0112,2300,
11,8158965,0.7157,0.0111,2147,
12,772764,0.7153,0.0080,2146,
13,8091304,0.5367,0.0091,1610,
14,8100969,0.4630,0.0092,1389,
15,8100975,0.4483,0.0094,1345,
16,778082,0.3340,0.0120,1002,
17,772726,0.2740,0.0099,822,
18,772725,0.2083,0.0108,625,
19,788905,0.1863,0.0113,559,
20,788794,0.1737,0.0124,521,
21,8096342,0.1723,0.0121,517,
22,772763,0.1713,0.0120,514,
23,780283,0.1200,0.0127,360,
24,778091,0.1073,0.0125,322,
