Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8126327,1.0000,0.0084,3000,
2,781912,0.9917,0.0071,2975,⬅️
3,781915,0.9917,0.0076,2975,
4,793796,0.9910,0.0117,2973,
5,8126325,0.9797,0.0095,2939,
6,8126238,0.9740,0.0102,2922,
7,781923,0.9667,0.0069,2900,
8,8122655,0.9120,0.0105,2736,
9,8166043,0.9063,0.0098,2719,
10,777553,0.8983,0.0107,2695,
11,781916,0.8700,0.0080,2610,
12,777141,0.8690,0.0101,2607,
13,781917,0.8680,0.0097,2604,
14,788771,0.8430,0.0082,2529,
15,793426,0.8077,0.0098,2423,
16,765201,0.7917,0.0100,2375,
17,8103578,0.7817,0.0092,2345,
18,8166038,0.7803,0.0099,2341,
19,8122643,0.7777,0.0093,2333,
20,791705,0.7707,0.0104,2312,
21,794273,0.7643,0.0105,2293,
22,8111161,0.7457,0.0095,2237,
23,789366,0.7180,0.0109,2154,
24,794262,0.6267,0.0116,1880,
25,8093514,0.6213,0.0125,1864,
26,776840,0.6000,0.0115,1800,
27,8089434,0.5983,0.0098,1795,
28,8179627,0.5920,0.0101,1776,
29,785887,0.5757,0.0107,1727,
30,8148795,0.5550,0.0101,1665,
31,8103576,0.5307,0.0090,1592,
32,777240,0.5250,0.0111,1575,
33,777217,0.5087,0.0114,1526,
34,775316,0.5083,0.0119,1525,
35,784111,0.4673,0.0115,1402,
36,777991,0.4540,0.0114,1362,
37,781282,0.4533,0.0102,1360,
38,765202,0.4530,0.0113,1359,
39,8181152,0.4430,0.0106,1329,
40,781613,0.4393,0.0110,1318,
41,8174397,0.4300,0.0101,1290,
42,777133,0.4213,0.0108,1264,
43,8139855,0.4170,0.0101,1251,
44,8179499,0.4167,0.0115,1250,
45,794515,0.4153,0.0109,1246,
46,8178944,0.3923,0.0111,1177,
47,779861,0.3910,0.0124,1173,
48,781914,0.3880,0.0114,1164,
49,8139718,0.3850,0.0117,1155,
50,779699,0.3823,0.0106,1147,
51,777043,0.3687,0.0106,1106,
52,8088206,0.3687,0.0099,1106,
53,778844,0.3593,0.0122,1078,
54,774135,0.3347,0.0109,1004,
55,778897,0.3217,0.0099,965,
56,8063088,0.3093,0.0111,928,
57,777551,0.2803,0.0117,841,
58,793791,0.2287,0.0112,686,
