Rank,CAD,Score (lower is better),Eigenvalues,Status
1,777942,0.0675,"0.0642, 0.0500, 0.0002",
2,793978,0.3178,"0.0543, 0.0535, 0.0001",
3,793975,0.3222,"0.0539, 0.0529, 0.0001",
4,793982,0.3868,"0.0679, 0.0644, 0.0002",
5,793981,0.3890,"0.0679, 0.0644, 0.0002",
6,772769,0.4766,"0.0816, 0.0423, 0.0001",
7,780254,0.4939,"0.0606, 0.0515, 0.0001",
8,8179611,0.4949,"0.0582, 0.0498, 0.0003",
9,775999,0.5190,"0.0625, 0.0578, 0.0001",
10,792429,0.6007,"0.0912, 0.0452, 0.0001",
11,771731,0.6362,"0.0355, 0.0321, 0.0001",
12,788920,0.6408,"0.0655, 0.0302, 0.0001",
13,772741,0.7388,"0.0707, 0.0313, 0.0001",
14,772749,0.7412,"0.0711, 0.0316, 0.0001",
15,772745,0.7745,"0.0762, 0.0315, 0.0001",
16,785997,0.7903,"0.0273, 0.0225, 0.0002",
17,776560,0.7986,"0.0326, 0.0317, 0.0001",
18,8091607,0.8059,"0.0985, 0.0569, 0.0001",
19,772742,0.8339,"0.0347, 0.0312, 0.0001",
20,792937,0.8715,"0.0736, 0.0494, 0.0004",
21,788923,0.8910,"0.0393, 0.0259, 0.0001",
22,772801,0.8925,"0.0522, 0.0347, 0.0000",
23,780283,0.8936,"0.0502, 0.0169, 0.0001",
24,772809,0.9012,"0.0537, 0.0326, 0.0000",
25,772734,0.9029,"0.0717, 0.0457, 0.0000",
26,772732,0.9120,"0.0720, 0.0452, 0.0000",
27,777948,0.9317,"0.0640, 0.0096, 0.0001",
28,8176966,0.9373,"0.0564, 0.0528, 0.0004",
29,8158965,0.9374,"0.0668, 0.0047, 0.0002",
30,770066,0.9414,"0.1047, 0.0500, 0.0001",
31,772733,0.9425,"0.0719, 0.0604, 0.0000",
32,788916,0.9707,"0.0647, 0.0448, 0.0000",⬅️
33,772810,0.9920,"0.0545, 0.0306, 0.0000",
34,8176978,1.0106,"0.0570, 0.0553, 0.0004",
35,8179589,1.0131,"0.1238, 0.0499, 0.0002",
36,780288,1.0143,"0.1053, 0.0443, 0.0001",
37,782016,1.0439,"0.0963, 0.0081, 0.0001",
38,780252,1.0575,"0.1124, 0.0622, 0.0001",
39,8179614,1.0687,"0.1126, 0.0380, 0.0001",
40,777945,1.0747,"0.0632, 0.0099, 0.0001",
41,8179592,1.0796,"0.1199, 0.0432, 0.0001",
42,8186079,1.0828,"0.0453, 0.0298, 0.0000",
43,778082,1.0869,"0.0572, 0.0049, 0.0001",
44,788794,1.0876,"0.0598, 0.0097, 0.0001",
45,772763,1.0990,"0.0350, 0.0085, 0.0001",
46,772764,1.1017,"0.0349, 0.0085, 0.0001",
47,776548,1.1292,"0.0744, 0.0001, 0.0001",
48,763640,1.1502,"0.0957, 0.0014, 0.0001",
49,8100975,1.1669,"0.0197, 0.0055, 0.0001",
50,788909,1.1765,"0.0433, 0.0222, 0.0000",
51,8105335,1.1872,"0.0139, 0.0050, 0.0002",
52,8100969,1.1907,"0.0191, 0.0055, 0.0001",
53,780296,1.1916,"0.1113, 0.0560, 0.0000",
54,780295,1.1936,"0.1114, 0.0557, 0.0000",
55,780287,1.2114,"0.1048, 0.0122, 0.0001",
56,786001,1.2329,"0.0132, 0.0107, 0.0001",
57,8179617,1.2402,"0.1107, 0.0025, 0.0002",
58,788905,1.2578,"0.0392, 0.0013, 0.0001",
59,8181146,1.2634,"0.0423, 0.0143, 0.0000",
60,774596,1.2637,"0.0429, 0.0140, 0.0000",
61,781899,1.2703,"0.0229, 0.0219, 0.0000",
62,782185,1.2710,"0.0139, 0.0038, 0.0003",
63,771736,1.2715,"0.0149, 0.0143, 0.0001",
64,772726,1.2772,"0.0549, 0.0002, 0.0000",
65,772725,1.2773,"0.0547, 0.0002, 0.0000",
66,778091,1.2866,"0.0393, 0.0006, 0.0001",
67,776556,1.2907,"0.1165, 0.0669, 0.0000",
68,772805,1.2983,"0.0473, 0.0097, 0.0000",
69,763638,1.3068,"0.0305, 0.0005, 0.0001",
70,772804,1.3076,"0.0477, 0.0090, 0.0000",
71,793646,1.3092,"0.0138, 0.0031, 0.0001",
72,765199,1.3096,"0.0129, 0.0048, 0.0001",
73,8172414,1.3101,"0.0352, 0.0116, 0.0000",
74,778429,1.3104,"0.0315, 0.0002, 0.0001",
75,8172412,1.3106,"0.0351, 0.0117, 0.0000",
76,8093316,1.3287,"0.0399, 0.0068, 0.0000",
77,8100966,1.3310,"0.0178, 0.0004, 0.0001",
78,8103576,1.3317,"0.0046, 0.0029, 0.0002",
79,8122655,1.3344,"0.0045, 0.0032, 0.0002",
80,8088206,1.3434,"0.0085, 0.0021, 0.0003",
81,788695,1.3454,"0.0284, 0.0116, 0.0000",
82,765202,1.3487,"0.0087, 0.0048, 0.0001",
83,8139718,1.3518,"0.0033, 0.0023, 0.0002",
84,791705,1.3632,"0.0046, 0.0029, 0.0003",
85,778897,1.3681,"0.0050, 0.0002, 0.0002",
