Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781914,0.9980,0.0061,2994,✅
2,792358,0.8917,0.0095,2675,
3,777217,0.8500,0.0097,2550,
4,777239,0.8240,0.0093,2472,
5,792350,0.7633,0.0103,2290,
6,8171486,0.7620,0.0103,2286,
7,794515,0.7200,0.0107,2160,
8,779699,0.7157,0.0097,2147,
9,8188926,0.7137,0.0114,2141,
10,778915,0.7033,0.0111,2110,
11,778899,0.6983,0.0111,2095,
12,778920,0.6907,0.0117,2072,
13,8174397,0.6887,0.0117,2066,
14,778906,0.6827,0.0102,2048,
15,775318,0.5703,0.0115,1711,
16,781282,0.5177,0.0085,1553,
17,8093118,0.5033,0.0104,1510,
18,8144696,0.3810,0.0115,1143,
