Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785173,0.9033,0.0108,2710,✅
2,785159,0.8967,0.0124,2690,
3,794008,0.7560,0.0111,2268,
4,772144,0.7333,0.0113,2200,
5,785169,0.7030,0.0090,2109,
6,8172406,0.6523,0.0122,1957,
7,794870,0.6017,0.0124,1805,
8,794871,0.5927,0.0114,1778,
9,8088959,0.5913,0.0098,1774,
10,8092901,0.5807,0.0096,1742,
11,781831,0.5640,0.0103,1692,
12,8092992,0.5600,0.0071,1680,
13,776572,0.5493,0.0106,1648,
14,788698,0.5163,0.0085,1549,
15,775262,0.5160,0.0072,1548,
16,779815,0.4937,0.0135,1481,
17,772132,0.4853,0.0088,1456,
18,787914,0.4450,0.0109,1335,
19,8141860,0.4293,0.0094,1288,
20,784907,0.4070,0.0093,1221,
21,779434,0.4070,0.0116,1221,
22,8087967,0.3983,0.0113,1195,
23,8126425,0.3747,0.0093,1124,
24,781926,0.3493,0.0112,1048,
25,8125655,0.3360,0.0094,1008,
26,783596,0.3243,0.0104,973,
27,8143504,0.3057,0.0106,917,
28,8149518,0.3037,0.0112,911,
29,8112097,0.2897,0.0105,869,
30,798475,0.2820,0.0136,846,
31,792161,0.2673,0.0085,802,
32,783619,0.2597,0.0101,779,
33,798480,0.1977,0.0128,593,
34,774935,0.1553,0.0129,466,
35,768552,0.1470,0.0120,441,
36,8181354,0.1317,0.0130,395,
