Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,776572,0.9260,0.0101,2778,✅
2,792430,0.7900,0.0099,2370,
3,8104983,0.7700,0.0120,2310,
4,793999,0.6993,0.0097,2098,
5,780287,0.6687,0.0088,2006,
6,793998,0.6657,0.0097,1997,
7,788794,0.6277,0.0084,1883,
8,774596,0.5987,0.0073,1796,
9,771615,0.5830,0.0102,1749,
10,8181146,0.5667,0.0074,1700,
11,794871,0.5313,0.0101,1594,
12,785159,0.5293,0.0106,1588,
13,785169,0.5200,0.0096,1560,
14,785173,0.5043,0.0101,1513,
15,8172406,0.4833,0.0097,1450,
16,780279,0.4513,0.0115,1354,
17,8158965,0.4447,0.0106,1334,
18,771612,0.4297,0.0128,1289,
19,8092901,0.4047,0.0084,1214,
20,772144,0.4030,0.0107,1209,
21,780283,0.4007,0.0092,1202,
22,794870,0.3837,0.0086,1151,
23,781744,0.3257,0.0126,977,
24,794008,0.2940,0.0124,882,
25,777948,0.2833,0.0084,850,
26,783619,0.2827,0.0082,848,
27,777155,0.2767,0.0113,830,
28,782016,0.2747,0.0085,824,
29,787629,0.2497,0.0120,749,
30,8087967,0.1997,0.0117,599,
31,781070,0.1897,0.0124,569,
32,777945,0.1573,0.0080,472,
33,780255,0.1323,0.0107,397,
34,8179617,0.1260,0.0121,378,
35,763640,0.0510,0.0121,153,
