Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781613,1.0000,0.0058,3000,
2,8178944,0.9997,0.0052,2999,⬅️
3,777043,0.9493,0.0083,2848,
4,8117985,0.8623,0.0099,2587,
5,777217,0.7430,0.0089,2229,
6,779699,0.7257,0.0095,2177,
7,8144696,0.6697,0.0083,2009,
8,774135,0.6257,0.0107,1877,
9,781914,0.6053,0.0112,1816,
10,792350,0.5910,0.0108,1773,
11,8174397,0.5830,0.0103,1749,
12,781282,0.5720,0.0089,1716,
13,792358,0.5707,0.0107,1712,
14,794515,0.5660,0.0112,1698,
15,778920,0.5220,0.0096,1566,
16,8171486,0.4893,0.0094,1468,
17,778915,0.4850,0.0118,1455,
18,8188926,0.4787,0.0087,1436,
19,775318,0.4727,0.0107,1418,
20,777239,0.4630,0.0117,1389,
21,778906,0.4537,0.0093,1361,
