Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785169,0.9287,0.0095,2786,✅
2,785159,0.8497,0.0110,2549,
3,772144,0.8283,0.0108,2485,
4,785173,0.8223,0.0115,2467,
5,8092901,0.8020,0.0098,2406,
6,8092992,0.7837,0.0092,2351,
7,794871,0.7703,0.0109,2311,
8,794870,0.7587,0.0093,2276,
9,8172406,0.7443,0.0096,2233,
10,772132,0.7343,0.0096,2203,
11,8088959,0.7340,0.0105,2202,
12,794008,0.7120,0.0098,2136,
13,775262,0.7117,0.0086,2135,
14,788698,0.7103,0.0088,2131,
15,8149518,0.6847,0.0078,2054,
16,783596,0.6843,0.0101,2053,
17,8143504,0.6817,0.0090,2045,
18,8126425,0.6817,0.0082,2045,
19,8125655,0.6770,0.0098,2031,
20,784907,0.6573,0.0086,1972,
21,779815,0.6553,0.0106,1966,
22,792440,0.6160,0.0084,1848,
23,793793,0.6160,0.0088,1848,
24,792441,0.6140,0.0077,1842,
25,781926,0.5920,0.0103,1776,
26,8087967,0.5900,0.0106,1770,
27,772805,0.5860,0.0067,1758,
28,779530,0.5847,0.0076,1754,
29,8141860,0.5787,0.0090,1736,
30,779533,0.5783,0.0106,1735,
31,774596,0.5677,0.0098,1703,
32,772804,0.5517,0.0082,1655,
33,8181146,0.5500,0.0074,1650,
34,794516,0.5290,0.0086,1587,
35,788695,0.5250,0.0083,1575,
36,772763,0.4997,0.0107,1499,
37,772764,0.4833,0.0109,1450,
38,779434,0.4650,0.0110,1395,
39,8100969,0.4547,0.0090,1364,
40,8094080,0.4430,0.0112,1329,
41,774937,0.4317,0.0103,1295,
42,775310,0.4193,0.0115,1258,
43,8100975,0.4170,0.0113,1251,
44,786001,0.4027,0.0117,1208,
45,798475,0.4020,0.0109,1206,
46,793548,0.3833,0.0112,1150,
47,8091304,0.3470,0.0084,1041,
48,783595,0.3290,0.0068,987,
49,8139623,0.3217,0.0092,965,
50,792161,0.3103,0.0121,931,
51,8112097,0.3097,0.0101,929,
52,798480,0.3083,0.0088,925,
53,778504,0.2883,0.0120,865,
54,768552,0.2837,0.0128,851,
55,8096342,0.2813,0.0115,844,
56,8155627,0.2743,0.0095,823,
57,8181354,0.2443,0.0120,733,
58,781921,0.2417,0.0120,725,
59,778091,0.2413,0.0111,724,
60,8172414,0.2357,0.0123,707,
61,778448,0.2257,0.0104,677,
62,8091936,0.2257,0.0120,677,
63,8172412,0.2090,0.0118,627,
64,778429,0.2027,0.0097,608,
65,774935,0.1747,0.0123,524,
66,787914,0.1610,0.0121,483,
67,792803,0.1587,0.0111,476,
68,780706,0.1373,0.0119,412,
69,788905,0.1367,0.0103,410,
70,8093316,0.1110,0.0112,333,
71,763638,0.0407,0.0097,122,
