Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793548,0.9997,0.0072,2999,✅
2,798475,0.8310,0.0088,2493,
3,798480,0.8240,0.0099,2472,
4,8096342,0.6970,0.0094,2091,
5,779434,0.6340,0.0100,1902,
6,781921,0.6030,0.0111,1809,
7,775310,0.5767,0.0113,1730,
8,778448,0.5503,0.0084,1651,
9,781926,0.5247,0.0118,1574,
10,8100969,0.5130,0.0120,1539,
11,8100975,0.4757,0.0100,1427,
12,792441,0.4440,0.0111,1332,
13,8112097,0.4240,0.0113,1272,
14,793832,0.4037,0.0113,1211,
15,8105335,0.3920,0.0116,1176,
16,8091936,0.3917,0.0113,1175,
17,792440,0.3860,0.0100,1158,
18,784907,0.3793,0.0122,1138,
19,8179499,0.3653,0.0097,1096,
20,8092284,0.3617,0.0113,1085,
21,783595,0.3450,0.0105,1035,
22,780706,0.3273,0.0101,982,
23,8166038,0.3190,0.0111,957,
24,8126327,0.3100,0.0113,930,
25,783617,0.3033,0.0118,910,
26,780273,0.2990,0.0118,897,
27,774937,0.2807,0.0120,842,
28,793793,0.2787,0.0113,836,
29,793796,0.2697,0.0121,809,
30,8139623,0.2660,0.0116,798,
31,777135,0.2640,0.0118,792,
32,778504,0.2597,0.0116,779,
33,8111161,0.2567,0.0098,770,
34,785887,0.2473,0.0116,742,
35,8094080,0.2180,0.0108,654,
36,794273,0.2057,0.0100,617,
37,777141,0.2047,0.0125,614,
38,8155627,0.1970,0.0125,591,
39,792803,0.1960,0.0124,588,
40,8126238,0.1950,0.0117,585,
41,777553,0.1927,0.0118,578,
42,8126325,0.1787,0.0108,536,
43,8166043,0.1710,0.0114,513,
44,777551,0.1357,0.0114,407,
