Rank,CAD,Score (lower is better),Eigenvalues,Status
1,778448,0.3865,"0.0219, 0.0029, 0.0008",
2,777141,0.7257,"0.0102, 0.0036, 0.0005",
3,8166038,0.7349,"0.0099, 0.0041, 0.0005",
4,777551,0.7602,"0.0088, 0.0037, 0.0005",
5,8096342,0.7870,"0.0371, 0.0056, 0.0004",
6,781917,0.8030,"0.0062, 0.0031, 0.0007",
7,781916,0.8075,"0.0062, 0.0030, 0.0006",
8,782438,0.8139,"0.0231, 0.0008, 0.0006",
9,782185,0.8148,"0.0139, 0.0038, 0.0003",
10,793426,0.8473,"0.0055, 0.0028, 0.0006",
11,8103578,0.8477,"0.0055, 0.0028, 0.0006",
12,8093514,0.8543,"0.0072, 0.0024, 0.0005",
13,788771,0.8626,"0.0052, 0.0032, 0.0005",
14,781912,0.8676,"0.0044, 0.0029, 0.0007",
15,8181152,0.8726,"0.0079, 0.0024, 0.0004",
16,8089434,0.8927,"0.0077, 0.0021, 0.0009",
17,781923,0.8944,"0.0044, 0.0026, 0.0006",
18,776840,0.9099,"0.0044, 0.0024, 0.0008",
19,8148795,0.9290,"0.0033, 0.0028, 0.0008",
20,784111,0.9372,"0.0086, 0.0025, 0.0003",
21,777240,0.9374,"0.0032, 0.0024, 0.0007",
22,8126327,0.9416,"0.0054, 0.0041, 0.0009",
23,781915,0.9439,"0.0050, 0.0028, 0.0009",
24,8126325,0.9603,"0.0038, 0.0038, 0.0009",
25,8126238,0.9643,"0.0038, 0.0038, 0.0009",
26,8091936,0.9767,"0.0141, 0.0060, 0.0008",
27,8178944,0.9799,"0.0043, 0.0024, 0.0004",
28,793832,1.0001,"0.0133, 0.0039, 0.0012",
29,8139855,1.0032,"0.0027, 0.0022, 0.0008",
30,8088206,1.0102,"0.0085, 0.0021, 0.0003",
31,781613,1.0106,"0.0043, 0.0023, 0.0004",
32,8105335,1.0123,"0.0139, 0.0050, 0.0002",
33,793646,1.0132,"0.0138, 0.0031, 0.0001",
34,793548,1.0279,"0.0251, 0.0065, 0.0009",
35,8174397,1.0388,"0.0028, 0.0017, 0.0006",
36,791705,1.0517,"0.0046, 0.0029, 0.0003",
37,8122655,1.0671,"0.0045, 0.0032, 0.0002",
38,8103576,1.0772,"0.0046, 0.0029, 0.0002",
39,8091304,1.0927,"0.0407, 0.0022, 0.0000",
40,8100975,1.1010,"0.0197, 0.0055, 0.0001",
