Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8091936,0.5483,0.0110,1645,
2,782438,0.5277,0.0098,1583,
3,777551,0.5153,0.0059,1546,
4,784111,0.5067,0.0070,1520,
5,777141,0.4770,0.0092,1431,
6,778448,0.4277,0.0108,1283,
7,793426,0.3930,0.0108,1179,
8,8089434,0.3880,0.0089,1164,
9,8103578,0.3787,0.0113,1136,
10,8096342,0.3340,0.0113,1002,
11,8178944,0.3313,0.0090,994,
12,781916,0.3187,0.0112,956,
13,781915,0.3033,0.0111,910,
14,781917,0.2963,0.0116,889,
15,8126327,0.2777,0.0115,833,
16,8181152,0.2723,0.0110,817,
17,781912,0.2610,0.0120,783,
18,8126238,0.2587,0.0110,776,
19,788771,0.2543,0.0121,763,
20,781923,0.2443,0.0118,733,
21,8126325,0.2403,0.0115,721,
22,776840,0.2263,0.0099,679,
23,8148795,0.2060,0.0113,618,
24,782185,0.1950,0.0110,585,
25,777240,0.1900,0.0118,570,
26,8166038,0.1590,0.0125,477,
27,8093514,0.0893,0.0113,268,
