Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772769,0.9387,0.0106,2816,✅
2,792429,0.8357,0.0127,2507,
3,772732,0.8230,0.0122,2469,
4,772733,0.8167,0.0136,2450,
5,780288,0.8003,0.0112,2401,
6,8179589,0.7933,0.0121,2380,
7,780252,0.7883,0.0119,2365,
8,780254,0.7820,0.0108,2346,
9,772749,0.7790,0.0097,2337,
10,793978,0.7783,0.0116,2335,
11,8179614,0.7760,0.0110,2328,
12,772741,0.7747,0.0096,2324,
13,772745,0.7723,0.0107,2317,
14,793975,0.7577,0.0107,2273,
15,772734,0.7543,0.0118,2263,
16,8091607,0.7473,0.0106,2242,
17,777942,0.7390,0.0115,2217,
18,8176978,0.7343,0.0114,2203,
19,8179611,0.7303,0.0113,2191,
20,770066,0.7167,0.0112,2150,
21,8176966,0.7157,0.0112,2147,
22,8179592,0.6510,0.0124,1953,
23,788920,0.6487,0.0112,1946,
24,780300,0.4513,0.0103,1354,
25,780299,0.4360,0.0102,1308,
26,793982,0.3913,0.0119,1174,
27,793981,0.3497,0.0120,1049,
28,785997,0.3107,0.0101,932,
29,8091602,0.2820,0.0110,846,
30,8095212,0.2483,0.0115,745,
31,792937,0.2013,0.0117,604,
32,771731,0.1967,0.0106,590,
33,775999,0.0930,0.0115,279,
