Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781914,0.9980,0.0061,2994,✅
2,8188922,0.9683,0.0088,2905,
3,792358,0.8903,0.0094,2671,
4,8139855,0.8623,0.0102,2587,
5,777217,0.8500,0.0097,2550,
6,777239,0.8240,0.0093,2472,
7,792350,0.7937,0.0088,2381,
8,8171486,0.7563,0.0104,2269,
9,775318,0.7380,0.0090,2214,
10,794515,0.7200,0.0107,2160,
11,779699,0.7157,0.0097,2147,
12,778920,0.7153,0.0104,2146,
13,8188926,0.7137,0.0114,2141,
14,778899,0.6917,0.0101,2075,
15,8174397,0.6887,0.0117,2066,
16,778915,0.6793,0.0106,2038,
17,778906,0.6267,0.0100,1880,
18,8117985,0.6147,0.0087,1844,
19,793789,0.6110,0.0098,1833,
20,777253,0.5977,0.0117,1793,
21,8063089,0.5973,0.0114,1792,
22,767340,0.5933,0.0118,1780,
23,8098446,0.5593,0.0110,1678,
24,777087,0.5533,0.0113,1660,
25,781282,0.5177,0.0085,1553,
26,792510,0.4763,0.0115,1429,
27,791713,0.4690,0.0109,1407,
28,798512,0.4680,0.0112,1404,
29,763620,0.4577,0.0098,1373,
30,763621,0.4553,0.0102,1366,
31,794679,0.4350,0.0098,1305,
32,794601,0.4340,0.0114,1302,
33,8144696,0.3810,0.0115,1143,
