Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785682,0.7207,0.0120,2162,✅
2,8179609,0.5507,0.0114,1652,
3,8111409,0.5413,0.0132,1624,
4,8179631,0.5017,0.0123,1505,
5,785184,0.5007,0.0123,1502,
6,8179629,0.4893,0.0108,1468,
7,794863,0.4807,0.0116,1442,
8,794864,0.4807,0.0116,1442,
9,783475,0.4710,0.0128,1413,
10,793997,0.4640,0.0108,1392,
11,788916,0.4583,0.0092,1375,
12,785185,0.4333,0.0134,1300,
13,8179611,0.4320,0.0101,1296,
14,772732,0.4277,0.0097,1283,
15,8172410,0.4257,0.0094,1277,
16,772733,0.4107,0.0115,1232,
17,772734,0.4033,0.0091,1210,
18,792430,0.4027,0.0114,1208,
19,792429,0.3997,0.0108,1199,
20,8176978,0.3940,0.0100,1182,
21,781070,0.3913,0.0125,1174,
22,8179614,0.3903,0.0120,1171,
23,770066,0.3897,0.0119,1169,
24,8186079,0.3860,0.0089,1158,
25,793998,0.3787,0.0091,1136,
26,780288,0.3787,0.0112,1136,
27,780300,0.3753,0.0088,1126,
28,785150,0.3743,0.0107,1123,
29,772809,0.3700,0.0084,1110,
30,772741,0.3580,0.0099,1074,
31,780299,0.3570,0.0106,1071,
32,771615,0.3460,0.0121,1038,
33,776572,0.3450,0.0108,1035,
34,771612,0.3443,0.0112,1033,
35,781071,0.3440,0.0125,1032,
36,772769,0.3423,0.0130,1027,
37,783854,0.3377,0.0125,1013,
38,788923,0.3373,0.0103,1012,
39,772745,0.3273,0.0118,982,
40,8176966,0.3110,0.0132,933,
41,793999,0.3063,0.0109,919,
42,8091607,0.2973,0.0113,892,
43,787761,0.2893,0.0129,868,
44,772144,0.2893,0.0105,868,
45,774596,0.2780,0.0076,834,
46,772749,0.2733,0.0127,820,
47,783619,0.2637,0.0093,791,
48,8181146,0.2623,0.0087,787,
49,771742,0.2530,0.0117,759,
50,785173,0.2520,0.0105,756,
51,781831,0.2493,0.0118,748,
52,772805,0.2483,0.0080,745,
53,785149,0.2427,0.0134,728,
54,777942,0.2327,0.0129,698,
55,793975,0.2263,0.0122,679,
56,788794,0.2247,0.0112,674,
57,777945,0.2237,0.0101,671,
58,782016,0.2157,0.0078,647,
59,8104983,0.2080,0.0124,624,
60,8158965,0.2067,0.0089,620,
61,793978,0.2067,0.0119,620,
62,777948,0.1983,0.0077,595,
63,785159,0.1977,0.0132,593,
64,788786,0.1957,0.0116,587,
65,780283,0.1927,0.0090,578,
66,780254,0.1910,0.0129,573,
67,776560,0.1857,0.0121,557,
68,781744,0.1773,0.0086,532,
69,793981,0.1703,0.0105,511,
70,788920,0.1633,0.0127,490,
71,772801,0.1603,0.0125,481,
72,792937,0.1580,0.0099,474,
73,787629,0.1527,0.0128,458,
74,777155,0.1433,0.0128,430,
75,8091602,0.1417,0.0126,425,
76,780287,0.1370,0.0127,411,
77,8095212,0.1343,0.0104,403,
78,793982,0.1287,0.0126,386,
79,771731,0.1213,0.0125,364,
80,772742,0.1177,0.0117,353,
81,772810,0.1107,0.0125,332,
82,778082,0.1107,0.0106,332,
83,787913,0.1067,0.0127,320,
84,788909,0.0990,0.0113,297,
85,784856,0.0850,0.0128,255,
86,775999,0.0847,0.0115,254,
87,780827,0.0820,0.0136,246,
88,772804,0.0463,0.0116,139,
89,776548,0.0287,0.0109,86,
