Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780252,0.9777,0.0109,2933,
2,791817,0.9570,0.0111,2871,
3,780296,0.9453,0.0106,2836,
4,780295,0.9273,0.0107,2782,
5,791816,0.9227,0.0113,2768,
6,776556,0.9163,0.0113,2749,
7,770066,0.9050,0.0113,2715,⬅️
8,780288,0.8917,0.0105,2675,
9,8179614,0.8403,0.0103,2521,
10,8179592,0.8230,0.0105,2469,
11,8179589,0.7890,0.0119,2367,
12,772734,0.7463,0.0104,2239,
13,792429,0.7453,0.0104,2236,
14,772733,0.7347,0.0107,2204,
15,8179611,0.7300,0.0106,2190,
16,772732,0.7280,0.0105,2184,
17,788916,0.7273,0.0100,2182,
18,780254,0.7133,0.0110,2140,
19,8091607,0.7037,0.0107,2111,
20,793975,0.6613,0.0107,1984,
21,793978,0.6540,0.0108,1962,
22,772745,0.6467,0.0098,1940,
23,8176966,0.6380,0.0117,1914,
24,772749,0.6367,0.0103,1910,
25,772769,0.6343,0.0101,1903,
26,8176978,0.6320,0.0112,1896,
27,772741,0.6267,0.0118,1880,
28,777942,0.6263,0.0111,1879,
29,772801,0.5947,0.0105,1784,
30,772810,0.5490,0.0100,1647,
31,772809,0.5370,0.0103,1611,
32,788920,0.5157,0.0110,1547,
33,780287,0.4830,0.0097,1449,
34,779545,0.4337,0.0118,1301,
35,793997,0.3767,0.0114,1130,
36,780299,0.3557,0.0106,1067,
37,777948,0.3337,0.0081,1001,
38,782016,0.3303,0.0105,991,
39,793982,0.3137,0.0114,941,
40,8158965,0.2770,0.0099,831,
41,8179617,0.2300,0.0090,690,
42,763640,0.1570,0.0091,471,
43,8095212,0.1503,0.0116,451,
44,8091602,0.1437,0.0130,431,
45,793981,0.1390,0.0125,417,
46,793998,0.1290,0.0124,387,
47,792937,0.1230,0.0121,369,
48,780300,0.1087,0.0119,326,
49,780255,0.0957,0.0093,287,
50,776548,0.0800,0.0108,240,
51,775999,0.0740,0.0079,222,
