Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,782185,0.9880,0.0068,2964,✅
2,8100969,0.8897,0.0098,2669,
3,8105335,0.8770,0.0095,2631,
4,793646,0.8603,0.0097,2581,
5,8100975,0.8483,0.0088,2545,
6,777141,0.7793,0.0107,2338,
7,8088206,0.6683,0.0075,2005,
8,8092284,0.6017,0.0111,1805,
9,8174395,0.5890,0.0112,1767,
10,765201,0.5107,0.0093,1532,
11,777043,0.4753,0.0111,1426,
12,781613,0.4497,0.0083,1349,
13,784111,0.3980,0.0115,1194,
14,8122655,0.3883,0.0127,1165,
15,791705,0.3763,0.0103,1129,
16,779861,0.3697,0.0097,1109,
17,8103576,0.3293,0.0116,988,
18,8181152,0.3063,0.0120,919,
19,8122643,0.2763,0.0108,829,
20,765199,0.2553,0.0114,766,
21,765202,0.2160,0.0115,648,
