Rank,CAD,Score (lower is better),Eigenvalues,Status
1,772804,0.3766,"0.0477, 0.0090, 0.0000",
2,788794,0.3925,"0.0598, 0.0097, 0.0001",
3,772805,0.3994,"0.0473, 0.0097, 0.0000",⬅️
4,777948,0.4168,"0.0640, 0.0096, 0.0001",
5,777945,0.4646,"0.0632, 0.0099, 0.0001",
6,778082,0.5259,"0.0572, 0.0049, 0.0001",
7,772763,0.5724,"0.0350, 0.0085, 0.0001",
8,772764,0.5752,"0.0349, 0.0085, 0.0001",
9,8093316,0.6331,"0.0399, 0.0068, 0.0000",
10,8158965,0.6532,"0.0668, 0.0047, 0.0002",
11,780283,0.6621,"0.0502, 0.0169, 0.0001",
12,8096342,0.6628,"0.0371, 0.0056, 0.0004",
13,774596,0.7175,"0.0429, 0.0140, 0.0000",
14,8172414,0.7288,"0.0352, 0.0116, 0.0000",
15,8172412,0.7348,"0.0351, 0.0117, 0.0000",
16,8181146,0.7426,"0.0423, 0.0143, 0.0000",
17,772725,0.7656,"0.0547, 0.0002, 0.0000",
18,772726,0.7698,"0.0549, 0.0002, 0.0000",
19,788695,0.8537,"0.0284, 0.0116, 0.0000",
20,8091304,0.8733,"0.0407, 0.0022, 0.0000",
21,788905,0.9070,"0.0392, 0.0013, 0.0001",
22,778091,0.9473,"0.0393, 0.0006, 0.0001",
23,8100975,0.9799,"0.0197, 0.0055, 0.0001",
24,8087967,1.0010,"0.0384, 0.0134, 0.0008",
25,8100969,1.0037,"0.0191, 0.0055, 0.0001",
26,786001,1.0199,"0.0132, 0.0107, 0.0001",
27,782016,1.0360,"0.0963, 0.0081, 0.0001",
28,8105335,1.0483,"0.0139, 0.0050, 0.0002",
29,782185,1.0504,"0.0139, 0.0038, 0.0003",
30,783619,1.0599,"0.0584, 0.0055, 0.0011",
31,784907,1.0712,"0.0400, 0.0096, 0.0012",
32,776548,1.0910,"0.0744, 0.0001, 0.0001",
33,8092284,1.0958,"0.0096, 0.0074, 0.0005",
34,8112097,1.0963,"0.0305, 0.0125, 0.0008",
