Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772804,0.9933,0.0064,2980,
2,772805,0.9910,0.0064,2973,⬅️
3,774596,0.9453,0.0074,2836,
4,777948,0.9373,0.0103,2812,
5,788794,0.9130,0.0069,2739,
6,8181146,0.8930,0.0093,2679,
7,777945,0.8610,0.0076,2583,
8,8172414,0.8533,0.0074,2560,
9,8172412,0.8470,0.0075,2541,
10,788695,0.7497,0.0080,2249,
11,8093316,0.7157,0.0075,2147,
12,772764,0.6910,0.0085,2073,
13,8158965,0.6630,0.0114,1989,
14,8100975,0.4190,0.0110,1257,
15,8091304,0.4017,0.0085,1205,
16,780283,0.3827,0.0125,1148,
17,772726,0.2513,0.0095,754,
18,772763,0.2123,0.0111,637,
19,788905,0.1753,0.0107,526,
20,8096342,0.1410,0.0107,423,
21,778082,0.1323,0.0125,397,
22,772725,0.1180,0.0114,354,
23,778091,0.0967,0.0112,290,
