Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8100975,1.0000,0.0064,3000,
2,8100969,1.0000,0.0056,3000,⬅️
3,8105335,0.8907,0.0098,2672,
4,8174395,0.8493,0.0090,2548,
5,793646,0.8343,0.0087,2503,
6,765199,0.7717,0.0104,2315,
7,782185,0.4937,0.0098,1481,
8,765201,0.4660,0.0111,1398,
9,8103576,0.4127,0.0101,1238,
10,8139718,0.3400,0.0110,1020,
11,8088206,0.3140,0.0115,942,
12,779861,0.1783,0.0110,535,
13,765202,0.1583,0.0127,475,
14,8122655,0.1420,0.0109,426,
15,8122643,0.1340,0.0111,402,
