Rank,CAD,Score (lower is better),Eigenvalues,Status
1,765201,0.3926,"0.0049, 0.0033, 0.0001",
2,779861,0.5740,"0.0053, 0.0044, 0.0001",
3,8179627,0.5973,"0.0083, 0.0023, 0.0000",⬅️
4,8122643,0.6467,"0.0047, 0.0045, 0.0001",
5,765202,0.7175,"0.0087, 0.0048, 0.0001",
6,775316,0.8622,"0.0098, 0.0029, 0.0000",
7,8117985,0.8757,"0.0033, 0.0013, 0.0000",
8,793646,0.9553,"0.0138, 0.0031, 0.0001",
9,765199,1.0292,"0.0129, 0.0048, 0.0001",
10,781282,1.0533,"0.0041, 0.0008, 0.0001",
11,778844,1.1079,"0.0024, 0.0024, 0.0000",
12,777991,1.1217,"0.0041, 0.0020, 0.0000",
13,8063088,1.1735,"0.0073, 0.0004, 0.0000",
14,777133,1.1946,"0.0025, 0.0025, 0.0000",
15,8139718,1.2003,"0.0033, 0.0023, 0.0002",
16,8063089,1.2056,"0.0038, 0.0005, 0.0000",
17,8098446,1.2275,"0.0014, 0.0004, 0.0001",
18,8095941,1.2378,"0.0013, 0.0002, 0.0001",
19,772841,1.2794,"0.0088, 0.0001, 0.0000",
20,772840,1.2810,"0.0089, 0.0001, 0.0000",
21,793405,1.2823,"0.0005, 0.0003, 0.0001",
22,778899,1.3144,"0.0026, 0.0003, 0.0001",
23,793791,1.3214,"0.0078, 0.0003, 0.0000",
24,792783,1.3514,"0.0006, 0.0006, 0.0001",
25,778897,1.3598,"0.0050, 0.0002, 0.0002",
26,791713,1.3756,"0.0035, 0.0003, 0.0000",
27,792510,1.3836,"0.0024, 0.0005, 0.0000",
28,8121692,1.4250,"0.0015, 0.0001, 0.0000",
29,8121694,1.4253,"0.0015, 0.0001, 0.0000",
30,798512,1.4261,"0.0029, 0.0002, 0.0000",
31,777253,1.4315,"0.0013, 0.0008, 0.0000",
32,793768,1.4328,"0.0007, 0.0003, 0.0000",
33,767340,1.4394,"0.0024, 0.0003, 0.0000",
34,777087,1.4486,"0.0012, 0.0010, 0.0000",
35,8174395,1.4532,"0.0148, 0.0042, 0.0000",
36,763620,1.4828,"0.0024, 0.0001, 0.0000",
37,763621,1.4837,"0.0024, 0.0001, 0.0000",
38,8141343,1.4840,"0.0004, 0.0001, 0.0000",
39,794679,1.4884,"0.0024, 0.0001, 0.0000",
40,793789,1.5060,"0.0020, 0.0003, 0.0000",
41,794601,1.5140,"0.0018, 0.0001, 0.0000",
42,798351,1.5300,"0.0019, 0.0000, 0.0000",
43,8150394,1.5434,"0.0008, 0.0006, 0.0000",
44,776935,1.5648,"0.0015, 0.0003, 0.0000",
45,784049,1.5673,"0.0010, 0.0004, 0.0000",
46,767940,1.5761,"0.0005, 0.0005, 0.0000",
47,772797,1.5810,"0.0141, 0.0001, 0.0000",
48,772796,1.5815,"0.0141, 0.0001, 0.0000",
49,8092190,1.5943,"0.0006, 0.0005, 0.0000",
50,779608,1.6050,"0.0005, 0.0005, 0.0000",
51,763660,1.6177,"0.0005, 0.0001, 0.0000",
52,793689,1.6231,"0.0004, 0.0001, 0.0000",
53,775510,1.6339,"0.0139, 0.0000, 0.0000",
54,8092171,1.6357,"0.0006, 0.0002, 0.0000",
55,8181356,1.6403,"0.0140, 0.0000, 0.0000",
56,794159,1.6411,"0.0004, 0.0000, 0.0000",
57,792795,1.6477,"0.0001, 0.0001, 0.0000",
58,8100966,1.7053,"0.0178, 0.0004, 0.0001",
59,8103576,1.8852,"0.0046, 0.0029, 0.0002",
60,8100969,1.9377,"0.0191, 0.0055, 0.0001",
61,793787,1.9383,"0.0174, 0.0003, 0.0000",
62,8105335,1.9607,"0.0139, 0.0050, 0.0002",
63,8122655,1.9746,"0.0045, 0.0032, 0.0002",
64,779699,2.0474,"0.0034, 0.0014, 0.0002",
65,8100975,2.0509,"0.0197, 0.0055, 0.0001",
66,791705,2.2624,"0.0046, 0.0029, 0.0003",
67,778906,2.3437,"0.0016, 0.0006, 0.0003",
68,8088206,2.3530,"0.0085, 0.0021, 0.0003",
69,777043,2.5042,"0.0067, 0.0012, 0.0003",
70,782185,2.5940,"0.0139, 0.0038, 0.0003",
71,8144696,2.6117,"0.0037, 0.0005, 0.0003",
72,8101572,2.6524,"0.0249, 0.0003, 0.0000",
73,784111,2.6918,"0.0086, 0.0025, 0.0003",
74,778920,2.7712,"0.0014, 0.0006, 0.0003",
75,786001,2.8213,"0.0132, 0.0107, 0.0001",
76,794515,3.0611,"0.0042, 0.0010, 0.0003",
77,763638,3.3521,"0.0305, 0.0005, 0.0001",
78,8093118,3.4102,"0.0006, 0.0004, 0.0003",
79,792350,3.4231,"0.0011, 0.0008, 0.0003",
80,778429,3.5098,"0.0315, 0.0002, 0.0001",
81,8171486,3.5218,"0.0017, 0.0016, 0.0004",
82,781613,3.6435,"0.0043, 0.0023, 0.0004",
83,771736,4.1011,"0.0149, 0.0143, 0.0001",
84,775318,4.1121,"0.0011, 0.0005, 0.0004",
85,8178944,4.1583,"0.0043, 0.0024, 0.0004",
86,8181152,4.1920,"0.0079, 0.0024, 0.0004",
87,788695,4.3017,"0.0284, 0.0116, 0.0000",
88,772764,4.3021,"0.0349, 0.0085, 0.0001",
89,772763,4.3169,"0.0350, 0.0085, 0.0001",
90,788905,4.4812,"0.0392, 0.0013, 0.0001",
91,778091,4.5504,"0.0393, 0.0006, 0.0001",
92,8091304,4.7394,"0.0407, 0.0022, 0.0000",
93,777239,4.7933,"0.0024, 0.0009, 0.0005",
94,8093316,4.8228,"0.0399, 0.0068, 0.0000",
95,8092284,4.8358,"0.0096, 0.0074, 0.0005",
96,777141,4.9765,"0.0102, 0.0036, 0.0005",
97,8172412,5.0072,"0.0351, 0.0117, 0.0000",
98,777217,5.0086,"0.0045, 0.0008, 0.0005",
99,8172414,5.0121,"0.0352, 0.0116, 0.0000",
100,8188926,5.1613,"0.0011, 0.0008, 0.0005",
101,8093514,5.1614,"0.0072, 0.0024, 0.0005",
102,778915,5.1800,"0.0014, 0.0009, 0.0005",
103,777551,5.3112,"0.0088, 0.0037, 0.0005",
104,788771,5.3319,"0.0052, 0.0032, 0.0005",
105,774135,5.4257,"0.0066, 0.0007, 0.0005",
106,8166038,5.6799,"0.0099, 0.0041, 0.0005",
107,781923,5.9708,"0.0044, 0.0026, 0.0006",
108,792358,6.0045,"0.0018, 0.0011, 0.0006",
109,8103578,6.0058,"0.0055, 0.0028, 0.0006",
110,793426,6.0276,"0.0055, 0.0028, 0.0006",
111,772804,6.0854,"0.0477, 0.0090, 0.0000",
112,772805,6.1306,"0.0473, 0.0097, 0.0000",
113,8096342,6.1858,"0.0371, 0.0056, 0.0004",
114,8181146,6.3360,"0.0423, 0.0143, 0.0000",
115,774596,6.3513,"0.0429, 0.0140, 0.0000",
116,782438,6.3703,"0.0231, 0.0008, 0.0006",
117,792803,6.5615,"0.0104, 0.0083, 0.0006",
118,777553,6.6220,"0.0059, 0.0059, 0.0006",
119,780706,6.6743,"0.0104, 0.0083, 0.0006",
120,772725,6.6765,"0.0547, 0.0002, 0.0000",
121,772726,6.7058,"0.0549, 0.0002, 0.0000",
122,781914,6.8311,"0.0022, 0.0013, 0.0006",
123,8174397,6.8362,"0.0028, 0.0017, 0.0006",
124,793793,6.8740,"0.0109, 0.0091, 0.0006",
125,781916,6.9235,"0.0062, 0.0030, 0.0006",
126,778082,6.9757,"0.0572, 0.0049, 0.0001",
127,781899,6.9862,"0.0229, 0.0219, 0.0000",
128,777135,7.2930,"0.0092, 0.0084, 0.0007",
129,777240,7.5215,"0.0032, 0.0024, 0.0007",
130,781912,7.5387,"0.0044, 0.0029, 0.0007",
131,785997,7.5388,"0.0273, 0.0225, 0.0002",
132,781917,7.5607,"0.0062, 0.0031, 0.0007",
133,788794,7.6878,"0.0598, 0.0097, 0.0001",
134,780283,7.6941,"0.0502, 0.0169, 0.0001",
135,777945,8.1548,"0.0632, 0.0099, 0.0001",
136,777948,8.2201,"0.0640, 0.0096, 0.0001",
137,776840,8.2431,"0.0044, 0.0024, 0.0008",
138,8158965,8.3398,"0.0668, 0.0047, 0.0002",
139,788909,8.4140,"0.0433, 0.0222, 0.0000",
140,8091936,8.5452,"0.0141, 0.0060, 0.0008",
141,794273,8.7141,"0.0078, 0.0061, 0.0008",
142,8148795,8.8138,"0.0033, 0.0028, 0.0008",
143,8139855,9.0684,"0.0027, 0.0022, 0.0008",
144,788923,9.1225,"0.0393, 0.0259, 0.0001",
145,778448,9.1466,"0.0219, 0.0029, 0.0008",
146,8179499,9.3504,"0.0077, 0.0063, 0.0008",
147,776548,9.3800,"0.0744, 0.0001, 0.0001",
148,8089434,9.7705,"0.0077, 0.0021, 0.0009",
149,8094080,9.9484,"0.0170, 0.0109, 0.0009",
150,8112097,10.0502,"0.0305, 0.0125, 0.0008",
151,8126325,10.1327,"0.0038, 0.0038, 0.0009",
152,8126238,10.2053,"0.0038, 0.0038, 0.0009",
153,775310,10.2513,"0.0141, 0.0124, 0.0009",
154,8126327,10.2991,"0.0054, 0.0041, 0.0009",
155,781915,10.3628,"0.0050, 0.0028, 0.0009",
156,793548,10.3874,"0.0251, 0.0065, 0.0009",
157,772742,10.4987,"0.0347, 0.0312, 0.0001",
158,776560,10.5554,"0.0326, 0.0317, 0.0001",
159,8087967,10.6460,"0.0384, 0.0134, 0.0008",
160,8186079,10.7276,"0.0453, 0.0298, 0.0000",
161,771731,10.8478,"0.0355, 0.0321, 0.0001",
162,779434,11.6266,"0.0318, 0.0131, 0.0009",
163,772810,11.6315,"0.0545, 0.0306, 0.0000",
164,772809,12.1392,"0.0537, 0.0326, 0.0000",
165,763640,12.3184,"0.0957, 0.0014, 0.0001",
166,788920,12.4290,"0.0655, 0.0302, 0.0001",
167,782016,12.5195,"0.0963, 0.0081, 0.0001",
168,772801,12.6488,"0.0522, 0.0347, 0.0000",
169,780299,12.7111,"0.0566, 0.0268, 0.0006",
170,793998,12.7234,"0.0590, 0.0226, 0.0007",
171,780255,12.7648,"0.0989, 0.0003, 0.0000",
172,780300,12.7796,"0.0569, 0.0270, 0.0006",
173,778504,13.1447,"0.0123, 0.0091, 0.0011",
174,772741,13.1977,"0.0707, 0.0313, 0.0001",
175,772749,13.3006,"0.0711, 0.0316, 0.0001",
176,8188922,13.3011,"0.0024, 0.0014, 0.0012",
177,792440,13.3634,"0.0172, 0.0077, 0.0012",
178,779533,13.3714,"0.0180, 0.0150, 0.0011",
179,792441,13.6171,"0.0169, 0.0080, 0.0012",
180,793796,13.6611,"0.0062, 0.0036, 0.0012",
181,779530,13.6704,"0.0181, 0.0152, 0.0011",
182,793832,13.6866,"0.0133, 0.0039, 0.0012",
183,772745,13.7720,"0.0762, 0.0315, 0.0001",
184,780287,13.9264,"0.1048, 0.0122, 0.0001",
185,784907,14.1474,"0.0400, 0.0096, 0.0012",
186,783619,14.2535,"0.0584, 0.0055, 0.0011",
187,8179617,14.4513,"0.1107, 0.0025, 0.0002",
188,8166043,14.8491,"0.0062, 0.0044, 0.0013",
189,783595,15.6230,"0.0137, 0.0064, 0.0014",
190,8111161,15.7685,"0.0073, 0.0055, 0.0014",
191,785887,16.2524,"0.0059, 0.0030, 0.0014",
192,780827,16.3041,"0.0371, 0.0232, 0.0012",
193,8155627,16.3638,"0.0155, 0.0100, 0.0014",
194,788916,16.5476,"0.0647, 0.0448, 0.0000",
195,772769,17.1061,"0.0816, 0.0423, 0.0001",
196,772732,17.1734,"0.0720, 0.0452, 0.0000",
197,794262,17.2180,"0.0055, 0.0017, 0.0015",
198,772734,17.2933,"0.0717, 0.0457, 0.0000",
199,8179611,17.8669,"0.0582, 0.0498, 0.0003",
200,777942,18.1517,"0.0642, 0.0500, 0.0002",
201,780254,18.3492,"0.0606, 0.0515, 0.0001",
202,793975,18.4723,"0.0539, 0.0529, 0.0001",
203,793978,18.6922,"0.0543, 0.0535, 0.0001",
204,792429,18.7102,"0.0912, 0.0452, 0.0001",
205,793997,18.7818,"0.0611, 0.0377, 0.0011",
206,792937,18.8296,"0.0736, 0.0494, 0.0004",
207,8176966,18.9164,"0.0564, 0.0528, 0.0004",
208,8179614,19.0166,"0.1126, 0.0380, 0.0001",
209,8139623,19.6938,"0.0175, 0.0058, 0.0017",
210,8176978,19.7437,"0.0570, 0.0553, 0.0004",
211,780288,19.7565,"0.1053, 0.0443, 0.0001",
212,775999,20.4727,"0.0625, 0.0578, 0.0001",
213,781921,20.7871,"0.0190, 0.0038, 0.0018",
214,8179592,20.9445,"0.1199, 0.0432, 0.0001",
215,770066,21.1706,"0.1047, 0.0500, 0.0001",
216,781744,21.3875,"0.1001, 0.0060, 0.0015",
217,781926,21.4691,"0.0210, 0.0084, 0.0018",
218,780273,21.7333,"0.0086, 0.0058, 0.0019",
219,772733,21.8094,"0.0719, 0.0604, 0.0000",
220,8095212,22.1504,"0.0751, 0.0579, 0.0006",
221,8091607,22.5504,"0.0985, 0.0569, 0.0001",
222,783617,22.7055,"0.0109, 0.0048, 0.0019",
223,793981,22.9287,"0.0679, 0.0644, 0.0002",
224,793982,22.9310,"0.0679, 0.0644, 0.0002",
225,8179589,22.9834,"0.1238, 0.0499, 0.0002",
226,798480,23.2725,"0.0265, 0.0061, 0.0020",
227,780295,23.2922,"0.1114, 0.0557, 0.0000",
228,798475,23.3485,"0.0261, 0.0061, 0.0020",
229,780296,23.3662,"0.1113, 0.0560, 0.0000",
230,791819,23.5694,"0.1667, 0.0256, 0.0002",
231,785149,23.7762,"0.0453, 0.0385, 0.0017",
232,789366,24.2495,"0.0045, 0.0022, 0.0021",
233,774937,24.4005,"0.0119, 0.0071, 0.0021",
234,780252,25.1700,"0.1124, 0.0622, 0.0001",
235,791816,25.2287,"0.1486, 0.0487, 0.0000",
236,794871,25.3626,"0.0404, 0.0123, 0.0021",
237,8091602,26.1133,"0.0838, 0.0690, 0.0006",
238,791817,26.1270,"0.1477, 0.0532, 0.0000",
239,787629,26.4834,"0.0854, 0.0236, 0.0020",
