Rank,CAD,Score (lower is better),Eigenvalues,Status
1,780283,0.2012,"0.0502, 0.0169, 0.0001",
2,774596,0.4410,"0.0429, 0.0140, 0.0000",⬅️
3,8181146,0.4469,"0.0423, 0.0143, 0.0000",
4,772805,0.4758,"0.0473, 0.0097, 0.0000",
5,772804,0.5054,"0.0477, 0.0090, 0.0000",
6,788909,0.5233,"0.0433, 0.0222, 0.0000",
7,788923,0.6085,"0.0393, 0.0259, 0.0001",
8,772763,0.6378,"0.0350, 0.0085, 0.0001",
9,772764,0.6415,"0.0349, 0.0085, 0.0001",
10,788794,0.6533,"0.0598, 0.0097, 0.0001",
11,777948,0.6576,"0.0640, 0.0096, 0.0001",
12,8172414,0.6678,"0.0352, 0.0116, 0.0000",
13,8172412,0.6696,"0.0351, 0.0117, 0.0000",
14,8186079,0.6994,"0.0453, 0.0298, 0.0000",
15,778082,0.7004,"0.0572, 0.0049, 0.0001",
16,8093316,0.7044,"0.0399, 0.0068, 0.0000",
17,777945,0.7145,"0.0632, 0.0099, 0.0001",
18,785997,0.7456,"0.0273, 0.0225, 0.0002",
19,771731,0.7649,"0.0355, 0.0321, 0.0001",
20,8158965,0.7902,"0.0668, 0.0047, 0.0002",
21,788905,0.8089,"0.0392, 0.0013, 0.0001",
22,788695,0.8108,"0.0284, 0.0116, 0.0000",
23,772810,0.8114,"0.0545, 0.0306, 0.0000",
24,772809,0.8274,"0.0537, 0.0326, 0.0000",
25,8091304,0.8337,"0.0407, 0.0022, 0.0000",
26,778091,0.8367,"0.0393, 0.0006, 0.0001",
27,772742,0.8476,"0.0347, 0.0312, 0.0001",
28,772725,0.8498,"0.0547, 0.0002, 0.0000",
29,772726,0.8544,"0.0549, 0.0002, 0.0000",
30,772801,0.8593,"0.0522, 0.0347, 0.0000",
31,776560,0.8829,"0.0326, 0.0317, 0.0001",
32,788920,0.8992,"0.0655, 0.0302, 0.0001",
33,781899,0.9304,"0.0229, 0.0219, 0.0000",
34,771736,0.9375,"0.0149, 0.0143, 0.0001",
