Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8186079,0.9963,0.0080,2989,
2,772810,0.9750,0.0078,2925,
3,774596,0.9680,0.0069,2904,⬅️
4,8181146,0.9313,0.0071,2794,
5,788923,0.8730,0.0080,2619,
6,772801,0.8453,0.0106,2536,
7,772809,0.8407,0.0100,2522,
8,772805,0.8387,0.0070,2516,
9,772804,0.8153,0.0071,2446,
10,8172412,0.7897,0.0072,2369,
11,8172414,0.7860,0.0078,2358,
12,788695,0.7050,0.0072,2115,
13,8093316,0.6767,0.0071,2030,
14,788909,0.6107,0.0084,1832,
15,777948,0.5990,0.0088,1797,
16,772763,0.5610,0.0105,1683,
17,781899,0.4767,0.0075,1430,
18,785997,0.4667,0.0121,1400,
19,788920,0.4013,0.0132,1204,
20,8091304,0.3913,0.0113,1174,
21,8100975,0.3567,0.0077,1070,
22,772742,0.2497,0.0118,749,
23,778091,0.2397,0.0100,719,
24,771731,0.2347,0.0100,704,
25,772764,0.1917,0.0121,575,
26,772726,0.1823,0.0092,547,
27,778429,0.1760,0.0093,528,
28,780283,0.1620,0.0116,486,
29,772725,0.1557,0.0101,467,
30,776560,0.1553,0.0124,466,
31,771736,0.1240,0.0099,372,
32,777945,0.1203,0.0097,361,
33,778082,0.1163,0.0127,349,
34,8158965,0.1137,0.0120,341,
35,788905,0.1033,0.0115,310,
36,788794,0.1027,0.0125,308,
