Rank,CAD,Score (lower is better),Eigenvalues,Status
1,783854,0.4073,"0.0858, 0.0412, 0.0082",✅
2,771612,0.5775,"0.0418, 0.0229, 0.0101",
3,771615,0.5794,"0.0419, 0.0227, 0.0101",
4,8172410,0.6047,"0.0306, 0.0274, 0.0065",
5,8179609,0.6106,"0.0509, 0.0433, 0.0052",
6,793999,0.6386,"0.0650, 0.0254, 0.0030",
7,8179631,0.6632,"0.0667, 0.0424, 0.0037",
8,776572,0.6733,"0.1024, 0.0150, 0.0065",
9,8104983,0.6811,"0.1076, 0.0191, 0.0054",
10,785159,0.6882,"0.0351, 0.0181, 0.0094",
11,781831,0.6905,"0.0265, 0.0221, 0.0074",
12,772144,0.7059,"0.0367, 0.0154, 0.0069",
13,785173,0.7184,"0.0373, 0.0145, 0.0070",
14,777155,0.7332,"0.0261, 0.0211, 0.0092",
15,787913,0.7422,"0.0256, 0.0238, 0.0054",
16,788786,0.7451,"0.0235, 0.0233, 0.0094",
17,787629,0.7981,"0.0854, 0.0236, 0.0020",
18,785150,0.8000,"0.0403, 0.0357, 0.0027",
19,8179629,0.8082,"0.0645, 0.0423, 0.0023",
20,792430,0.8293,"0.1023, 0.0232, 0.0025",
21,784856,0.8416,"0.0235, 0.0222, 0.0110",
22,794008,0.8670,"0.0334, 0.0161, 0.0039",
23,8092901,0.8969,"0.0385, 0.0075, 0.0066",
24,785169,0.9010,"0.0352, 0.0121, 0.0044",
25,793997,0.9046,"0.0611, 0.0377, 0.0011",
26,785149,0.9064,"0.0453, 0.0385, 0.0017",
27,785682,0.9096,"0.0558, 0.0415, 0.0139",
28,780300,0.9480,"0.0569, 0.0270, 0.0006",
29,780299,0.9497,"0.0566, 0.0268, 0.0006",
30,793998,0.9580,"0.0590, 0.0226, 0.0007",
31,8088959,0.9637,"0.0148, 0.0139, 0.0073",
32,772741,0.9912,"0.0707, 0.0313, 0.0001",
33,772749,0.9915,"0.0711, 0.0316, 0.0001",
34,788920,0.9919,"0.0655, 0.0302, 0.0001",
35,772745,0.9931,"0.0762, 0.0315, 0.0001",
36,794863,0.9945,"0.0491, 0.0397, 0.0146",
37,780827,0.9984,"0.0371, 0.0232, 0.0012",
38,794870,0.9991,"0.0363, 0.0143, 0.0024",
39,8172406,1.0056,"0.0359, 0.0144, 0.0024",
40,794864,1.0074,"0.0491, 0.0397, 0.0147",
41,8092992,1.0192,"0.0210, 0.0150, 0.0036",
42,772810,1.0275,"0.0545, 0.0306, 0.0000",
43,772809,1.0307,"0.0537, 0.0326, 0.0000",
44,794871,1.0385,"0.0404, 0.0123, 0.0021",
45,772801,1.0432,"0.0522, 0.0347, 0.0000",
46,772769,1.0664,"0.0816, 0.0423, 0.0001",
47,8186079,1.0668,"0.0453, 0.0298, 0.0000",
48,768552,1.0669,"0.0149, 0.0087, 0.0079",
49,772132,1.0688,"0.0203, 0.0141, 0.0032",
50,8181354,1.0766,"0.0146, 0.0085, 0.0083",
51,781070,1.0863,"0.0622, 0.0271, 0.0160",
52,787761,1.0886,"0.0919, 0.0468, 0.0147",
53,779815,1.0967,"0.0289, 0.0118, 0.0024",
54,788923,1.1008,"0.0393, 0.0259, 0.0001",
55,787914,1.1018,"0.0383, 0.0085, 0.0024",
56,771731,1.1082,"0.0355, 0.0321, 0.0001",
57,788909,1.1100,"0.0433, 0.0222, 0.0000",
58,772732,1.1101,"0.0720, 0.0452, 0.0000",
59,788916,1.1109,"0.0647, 0.0448, 0.0000",
60,772734,1.1171,"0.0717, 0.0457, 0.0000",
61,772742,1.1185,"0.0347, 0.0312, 0.0001",
62,780283,1.1257,"0.0502, 0.0169, 0.0001",
63,8141860,1.1286,"0.0324, 0.0088, 0.0025",
64,792429,1.1290,"0.0912, 0.0452, 0.0001",
65,776560,1.1310,"0.0326, 0.0317, 0.0001",
66,778632,1.1388,"0.1374, 0.0463, 0.0042",
67,792937,1.1395,"0.0736, 0.0494, 0.0004",
68,783596,1.1510,"0.0201, 0.0090, 0.0034",
69,8149518,1.1535,"0.0200, 0.0089, 0.0034",
70,8087967,1.1535,"0.0384, 0.0134, 0.0008",
71,8143504,1.1543,"0.0200, 0.0089, 0.0034",
72,8126425,1.1550,"0.0198, 0.0089, 0.0034",
73,8125655,1.1552,"0.0199, 0.0089, 0.0034",
74,780279,1.1553,"0.1240, 0.0090, 0.0033",
75,8179614,1.1649,"0.1126, 0.0380, 0.0001",
76,8179611,1.1712,"0.0582, 0.0498, 0.0003",
77,777942,1.1760,"0.0642, 0.0500, 0.0002",
78,784907,1.1790,"0.0400, 0.0096, 0.0012",
79,785997,1.1816,"0.0273, 0.0225, 0.0002",
