Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,783854,0.8537,0.0116,2561,✅
2,793997,0.6130,0.0110,1839,
3,8179609,0.6070,0.0111,1821,
4,772749,0.5927,0.0105,1778,
5,792430,0.5710,0.0111,1713,
6,780300,0.5457,0.0106,1637,
7,788920,0.4563,0.0121,1369,
8,8179629,0.4003,0.0125,1201,
9,793999,0.3977,0.0123,1193,
10,794863,0.3943,0.0121,1183,
11,8172410,0.3833,0.0106,1150,
12,772741,0.3823,0.0122,1147,
13,785149,0.3727,0.0131,1118,
14,776572,0.3693,0.0115,1108,
15,793998,0.3433,0.0127,1030,
16,8104983,0.3410,0.0133,1023,
17,8179631,0.3370,0.0133,1011,
18,780299,0.3363,0.0116,1009,
19,772745,0.3157,0.0111,947,
20,785682,0.2917,0.0135,875,
21,785150,0.2830,0.0136,849,
22,772144,0.2787,0.0115,836,
23,794870,0.2703,0.0115,811,
24,771612,0.2653,0.0129,796,
25,771615,0.2523,0.0133,757,
26,785159,0.2140,0.0126,642,
27,787913,0.2133,0.0111,640,
28,785173,0.2110,0.0125,633,
29,787629,0.2067,0.0130,620,
30,785169,0.1930,0.0099,579,
31,794008,0.1877,0.0113,563,
32,788786,0.1760,0.0128,528,
33,777155,0.1660,0.0125,498,
34,8092901,0.1590,0.0120,477,
35,8088959,0.1423,0.0123,427,
36,784856,0.1417,0.0126,425,
37,781831,0.1070,0.0121,321,
38,780827,0.0267,0.0122,80,
