Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794262,0.9957,0.0077,2987,✅
2,8089434,0.6900,0.0099,2070,
3,789366,0.6877,0.0113,2063,
4,777240,0.6670,0.0091,2001,
5,781915,0.6657,0.0100,1997,
6,781917,0.6510,0.0106,1953,
7,781613,0.6423,0.0099,1927,
8,784111,0.6207,0.0082,1862,
9,8181152,0.6067,0.0106,1820,
10,8103578,0.6053,0.0097,1816,
11,781916,0.5830,0.0118,1749,
12,8139855,0.5663,0.0100,1699,
13,8174397,0.5493,0.0103,1648,
14,793426,0.5283,0.0115,1585,
15,776840,0.5143,0.0105,1543,
16,777043,0.4887,0.0113,1466,
17,785887,0.4827,0.0113,1448,
18,8093514,0.4557,0.0119,1367,
19,774135,0.4387,0.0107,1316,
20,781923,0.4383,0.0127,1315,
21,8178944,0.4277,0.0112,1283,
22,8188922,0.4233,0.0112,1270,
23,781912,0.4143,0.0119,1243,
24,8088206,0.4127,0.0108,1238,
25,8148795,0.3970,0.0109,1191,
26,794515,0.3710,0.0115,1113,
27,781914,0.3250,0.0108,975,
28,777217,0.2533,0.0116,760,
