Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,783617,1.0000,0.0066,3000,✅
2,8111167,0.9693,0.0089,2908,
3,8111165,0.9693,0.0085,2908,
4,780273,0.9017,0.0084,2705,
5,774937,0.8880,0.0119,2664,
6,778504,0.8407,0.0082,2522,
7,774935,0.8073,0.0089,2422,
8,792161,0.8003,0.0097,2401,
9,777135,0.7293,0.0103,2188,
10,8092284,0.5760,0.0096,1728,
11,8111161,0.5750,0.0101,1725,
12,793793,0.5680,0.0127,1704,
13,788698,0.5677,0.0093,1703,
14,777551,0.5673,0.0099,1702,
15,792441,0.5567,0.0104,1670,
16,794516,0.5557,0.0112,1667,
17,775310,0.5480,0.0115,1644,
18,793832,0.5477,0.0109,1643,
19,781921,0.5440,0.0094,1632,
20,792803,0.5377,0.0110,1613,
21,8091936,0.5360,0.0107,1608,
22,792440,0.5193,0.0094,1558,
23,8139623,0.5180,0.0120,1554,
24,775262,0.5180,0.0104,1554,
25,777141,0.4923,0.0091,1477,
26,780706,0.4903,0.0105,1471,
27,793796,0.4617,0.0113,1385,
28,782185,0.4370,0.0109,1311,
29,8126325,0.4297,0.0104,1289,
30,8179499,0.4250,0.0084,1275,
31,8166038,0.4160,0.0119,1248,
32,8093514,0.3990,0.0112,1197,
33,8114863,0.3917,0.0131,1175,
34,8126238,0.3910,0.0103,1173,
35,781915,0.3867,0.0102,1160,
36,765199,0.3833,0.0110,1150,
37,8089434,0.3807,0.0109,1142,
38,8103578,0.3760,0.0118,1128,
39,793426,0.3743,0.0110,1123,
40,775316,0.3740,0.0110,1122,
41,783595,0.3690,0.0117,1107,
42,8181152,0.3653,0.0109,1096,
43,786001,0.3647,0.0113,1094,
44,8100975,0.3590,0.0086,1077,
45,8174395,0.3520,0.0108,1056,
46,793646,0.3520,0.0114,1056,
47,794273,0.3517,0.0123,1055,
48,781917,0.3497,0.0116,1049,
49,777553,0.3463,0.0116,1039,
50,8155627,0.3120,0.0121,936,
51,789366,0.3120,0.0110,936,
52,8126327,0.3113,0.0116,934,
53,8100969,0.3097,0.0119,929,
54,785887,0.3070,0.0115,921,
55,781916,0.2993,0.0123,898,
56,765202,0.2857,0.0117,857,
57,784111,0.2853,0.0111,856,
58,8122643,0.2800,0.0118,840,
59,8105335,0.2783,0.0118,835,
60,794262,0.2663,0.0111,799,
61,8166043,0.2563,0.0112,769,
62,779861,0.2510,0.0108,753,
63,8179627,0.2463,0.0120,739,
64,8088206,0.2203,0.0116,661,
65,788771,0.2193,0.0111,658,
66,772796,0.1630,0.0089,489,
67,772797,0.1547,0.0116,464,
68,8181356,0.1420,0.0115,426,
69,775510,0.1343,0.0117,403,
