Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781916,1.0000,0.0060,3000,
2,781917,1.0000,0.0060,3000,⬅️
3,793796,0.9970,0.0074,2991,
4,8126327,0.9860,0.0102,2958,
5,788771,0.9423,0.0084,2827,
6,8103578,0.9383,0.0092,2815,
7,777551,0.9347,0.0110,2804,
8,793426,0.9267,0.0084,2780,
9,777135,0.9133,0.0097,2740,
10,794273,0.9127,0.0073,2738,
11,8166043,0.9000,0.0110,2700,
12,8092284,0.8703,0.0120,2611,
13,781915,0.8673,0.0134,2602,
14,8089434,0.8653,0.0103,2596,
15,8166038,0.8597,0.0098,2579,
16,793832,0.8473,0.0080,2542,
17,777553,0.8360,0.0117,2508,
18,783617,0.8060,0.0114,2418,
19,777141,0.8037,0.0104,2411,
20,791705,0.7210,0.0123,2163,
21,8093514,0.7163,0.0093,2149,
22,785887,0.7010,0.0116,2103,
23,793646,0.6967,0.0125,2090,
24,781912,0.6833,0.0127,2050,
25,8122655,0.6547,0.0106,1964,
26,781923,0.6410,0.0126,1923,
27,8179627,0.6373,0.0099,1912,
28,8126238,0.6117,0.0101,1835,
29,765199,0.6083,0.0095,1825,
30,8111161,0.5797,0.0110,1739,
31,8181152,0.5667,0.0112,1700,
32,8103576,0.5290,0.0111,1587,
33,777991,0.5130,0.0123,1539,
34,779861,0.5103,0.0110,1531,
35,8179499,0.4977,0.0086,1493,
36,775316,0.4950,0.0112,1485,
37,8126325,0.4923,0.0108,1477,
38,765202,0.4910,0.0109,1473,
39,784111,0.4700,0.0080,1410,
40,765201,0.4657,0.0113,1397,
41,794262,0.4653,0.0115,1396,
42,8174397,0.4600,0.0079,1380,
43,776840,0.4573,0.0119,1372,
44,8139855,0.4570,0.0113,1371,
45,777043,0.4517,0.0112,1355,
46,8088206,0.4123,0.0110,1237,
47,777240,0.3900,0.0113,1170,
48,8178944,0.3813,0.0119,1144,
49,8139718,0.3413,0.0112,1024,
50,8148795,0.3327,0.0118,998,
51,8063088,0.3323,0.0119,997,
52,8122643,0.3317,0.0105,995,
53,774135,0.3090,0.0105,927,
54,781613,0.3003,0.0116,901,
55,793791,0.2777,0.0095,833,
56,782185,0.2617,0.0127,785,
57,794515,0.2477,0.0103,743,
58,777217,0.2410,0.0108,723,
59,772841,0.2370,0.0092,711,
60,772840,0.2303,0.0112,691,
