Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,781899,0.9467,0.0067,2840,✅
2,788923,0.9420,0.0118,2826,
3,776560,0.9300,0.0110,2790,
4,788909,0.8303,0.0064,2491,
5,8181146,0.8160,0.0079,2448,
6,8172412,0.8010,0.0065,2403,
7,8172414,0.7723,0.0068,2317,
8,788695,0.7490,0.0060,2247,
9,785997,0.7433,0.0099,2230,
10,772763,0.6883,0.0107,2065,
11,8100969,0.6580,0.0077,1974,
12,771731,0.5923,0.0102,1777,
13,772764,0.5653,0.0111,1696,
14,786001,0.5313,0.0071,1594,
15,771736,0.5050,0.0107,1515,
16,8100975,0.4930,0.0080,1479,
17,788905,0.3323,0.0091,997,
18,8101572,0.2433,0.0089,730,
19,8100966,0.1697,0.0101,509,
20,778429,0.1613,0.0096,484,
21,772742,0.1500,0.0124,450,
22,763638,0.1380,0.0092,414,
