Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793793,0.9757,0.0071,2927,✅
2,792441,0.8910,0.0078,2673,
3,792440,0.8890,0.0079,2667,
4,8155627,0.8720,0.0100,2616,
5,8094080,0.8530,0.0087,2559,
6,774937,0.8423,0.0087,2527,
7,778504,0.8113,0.0101,2434,
8,786001,0.8000,0.0101,2400,
9,8179499,0.7643,0.0081,2293,
10,8100975,0.7607,0.0118,2282,
11,8105335,0.7400,0.0091,2220,
12,771736,0.7343,0.0080,2203,
13,8100969,0.7317,0.0080,2195,
14,775310,0.7167,0.0118,2150,
15,777135,0.6820,0.0103,2046,
16,783595,0.6633,0.0103,1990,
17,8111161,0.6613,0.0107,1984,
18,780273,0.6443,0.0069,1933,
19,777551,0.5780,0.0094,1734,
20,794273,0.5607,0.0106,1682,
21,775316,0.5543,0.0075,1663,
22,793646,0.5363,0.0073,1609,
23,793832,0.5293,0.0107,1588,
24,784111,0.5293,0.0075,1588,
25,777141,0.5247,0.0074,1574,
26,765202,0.5043,0.0095,1513,
27,8091936,0.4803,0.0118,1441,
28,777553,0.4723,0.0110,1417,
29,765199,0.4620,0.0109,1386,
30,8166038,0.4383,0.0116,1315,
31,793426,0.4140,0.0111,1242,
32,780706,0.4127,0.0116,1238,
33,8103578,0.4083,0.0102,1225,
34,792803,0.3937,0.0116,1181,
35,781917,0.3817,0.0105,1145,
36,783617,0.3427,0.0115,1028,
37,8126327,0.3393,0.0125,1018,
38,788771,0.3300,0.0116,990,
39,781916,0.3240,0.0113,972,
40,8093514,0.3197,0.0115,959,
41,8174395,0.3183,0.0114,955,
42,8088206,0.2997,0.0111,899,
43,782185,0.2913,0.0117,874,
44,8181152,0.2703,0.0116,811,
45,774135,0.2693,0.0092,808,
46,8089434,0.2490,0.0115,747,
47,8092284,0.2190,0.0121,657,
48,772796,0.2047,0.0105,614,
49,772797,0.1893,0.0099,568,
50,8179627,0.1743,0.0109,523,
51,775510,0.1677,0.0105,503,
52,8181356,0.1667,0.0103,500,
