Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8104629,0.6530,0.0121,1959,✅
2,8104626,0.5713,0.0117,1714,
3,8095189,0.5357,0.0122,1607,
4,8091592,0.4920,0.0123,1476,
5,8111409,0.4840,0.0137,1452,
6,785682,0.4723,0.0132,1417,
7,8176904,0.4547,0.0125,1364,
8,8179631,0.4090,0.0116,1227,
9,793889,0.3983,0.0129,1195,
10,794863,0.3500,0.0122,1050,
11,783475,0.3457,0.0132,1037,
12,794864,0.3417,0.0120,1025,
13,8179609,0.3240,0.0127,972,
14,779545,0.2960,0.0121,888,
15,776572,0.2720,0.0108,816,
16,788926,0.2330,0.0118,699,
17,8104983,0.2057,0.0141,617,
18,783854,0.1967,0.0125,590,
19,781071,0.1957,0.0125,587,
20,778632,0.1833,0.0135,550,
21,787761,0.1783,0.0130,535,
