Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780288,0.9390,0.0112,2817,
2,8179614,0.9203,0.0109,2761,⬅️
3,780296,0.9147,0.0110,2744,
4,8179592,0.9140,0.0110,2742,
5,780252,0.9127,0.0114,2738,
6,770066,0.9100,0.0115,2730,
7,780295,0.9073,0.0118,2722,
8,792429,0.7797,0.0108,2339,
9,772769,0.7797,0.0113,2339,
10,772741,0.6990,0.0098,2097,
11,791819,0.6973,0.0110,2092,
12,8091607,0.6850,0.0109,2055,
13,780254,0.6827,0.0107,2048,
14,8179611,0.6793,0.0113,2038,
15,772745,0.6630,0.0105,1989,
16,772749,0.6627,0.0119,1988,
17,8176966,0.6600,0.0113,1980,
18,793975,0.6593,0.0109,1978,
19,777942,0.6567,0.0121,1970,
20,8176978,0.6557,0.0120,1967,
21,793978,0.6553,0.0105,1966,
22,8179589,0.6147,0.0111,1844,
23,788920,0.6090,0.0103,1827,
24,779545,0.4080,0.0123,1224,
25,780299,0.3983,0.0098,1195,
26,793982,0.3490,0.0117,1047,
27,780300,0.3447,0.0126,1034,
28,793981,0.2917,0.0109,875,
29,8095212,0.2647,0.0121,794,
30,793998,0.1537,0.0127,461,
31,792937,0.1457,0.0112,437,
32,775999,0.1133,0.0116,340,
33,8091602,0.0997,0.0125,299,
