Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8139718,0.3427,"0.0033, 0.0023, 0.0002",✅
2,777991,0.3461,"0.0041, 0.0020, 0.0000",
3,765201,0.4306,"0.0049, 0.0033, 0.0001",
4,781282,0.4511,"0.0041, 0.0008, 0.0001",
5,8117985,0.5342,"0.0033, 0.0013, 0.0000",
6,8103576,0.6013,"0.0046, 0.0029, 0.0002",
7,778844,0.6264,"0.0024, 0.0024, 0.0000",
8,8063089,0.6403,"0.0038, 0.0005, 0.0000",
9,8122655,0.6492,"0.0045, 0.0032, 0.0002",
10,777133,0.6523,"0.0025, 0.0025, 0.0000",
11,791705,0.6600,"0.0046, 0.0029, 0.0003",
12,8122643,0.6801,"0.0047, 0.0045, 0.0001",
13,779699,0.6803,"0.0034, 0.0014, 0.0002",
14,781613,0.7610,"0.0043, 0.0023, 0.0004",
15,791713,0.8035,"0.0035, 0.0003, 0.0000",
16,779861,0.8307,"0.0053, 0.0044, 0.0001",
17,778897,0.8511,"0.0050, 0.0002, 0.0002",
18,8178944,0.8639,"0.0043, 0.0024, 0.0004",
19,778899,0.8697,"0.0026, 0.0003, 0.0001",
20,794515,0.8895,"0.0042, 0.0010, 0.0003",
21,8144696,0.8980,"0.0037, 0.0005, 0.0003",
22,798512,0.9651,"0.0029, 0.0002, 0.0000",
23,792510,1.0201,"0.0024, 0.0005, 0.0000",
24,767340,1.0777,"0.0024, 0.0003, 0.0000",
25,8098446,1.0832,"0.0014, 0.0004, 0.0001",
26,763620,1.1128,"0.0024, 0.0001, 0.0000",
27,794679,1.1129,"0.0024, 0.0001, 0.0000",
28,763621,1.1153,"0.0024, 0.0001, 0.0000",
29,8095941,1.1467,"0.0013, 0.0002, 0.0001",
30,793789,1.1803,"0.0020, 0.0003, 0.0000",
31,777087,1.2289,"0.0012, 0.0010, 0.0000",
32,794601,1.2502,"0.0018, 0.0001, 0.0000",
33,777253,1.2537,"0.0013, 0.0008, 0.0000",
34,798351,1.2573,"0.0019, 0.0000, 0.0000",
35,8179627,1.2724,"0.0083, 0.0023, 0.0000",
36,792783,1.2827,"0.0006, 0.0006, 0.0001",
37,8121694,1.2982,"0.0015, 0.0001, 0.0000",
38,8121692,1.2991,"0.0015, 0.0001, 0.0000",
39,781923,1.3118,"0.0044, 0.0026, 0.0006",
40,776935,1.3272,"0.0015, 0.0003, 0.0000",
41,778906,1.3381,"0.0016, 0.0006, 0.0003",
42,793405,1.3417,"0.0005, 0.0003, 0.0001",
43,8171486,1.3490,"0.0017, 0.0016, 0.0004",
44,777043,1.3798,"0.0067, 0.0012, 0.0003",
45,777217,1.3870,"0.0045, 0.0008, 0.0005",
46,8150394,1.4067,"0.0008, 0.0006, 0.0000",
47,784049,1.4156,"0.0010, 0.0004, 0.0000",
48,793768,1.4403,"0.0007, 0.0003, 0.0000",
49,8063088,1.4507,"0.0073, 0.0004, 0.0000",
50,778920,1.4915,"0.0014, 0.0006, 0.0003",
51,788771,1.4930,"0.0052, 0.0032, 0.0005",
52,767940,1.4995,"0.0005, 0.0005, 0.0000",
53,8092190,1.5060,"0.0006, 0.0005, 0.0000",
54,779608,1.5394,"0.0005, 0.0005, 0.0000",
55,8092171,1.5465,"0.0006, 0.0002, 0.0000",
56,8141343,1.5575,"0.0004, 0.0001, 0.0000",
57,763660,1.5815,"0.0005, 0.0001, 0.0000",
58,777239,1.5907,"0.0024, 0.0009, 0.0005",
59,793689,1.6083,"0.0004, 0.0001, 0.0000",
60,8088206,1.6163,"0.0085, 0.0021, 0.0003",
61,794159,1.6277,"0.0004, 0.0000, 0.0000",
62,792350,1.6292,"0.0011, 0.0008, 0.0003",
63,793791,1.6354,"0.0078, 0.0003, 0.0000",
64,8103578,1.6363,"0.0055, 0.0028, 0.0006",
65,793426,1.6396,"0.0055, 0.0028, 0.0006",
66,777240,1.6449,"0.0032, 0.0024, 0.0007",
67,792795,1.6760,"0.0001, 0.0001, 0.0000",
68,781912,1.6856,"0.0044, 0.0029, 0.0007",
69,784111,1.6909,"0.0086, 0.0025, 0.0003",
70,776840,1.7154,"0.0044, 0.0024, 0.0008",
71,765202,1.7335,"0.0087, 0.0048, 0.0001",
72,8174397,1.7494,"0.0028, 0.0017, 0.0006",
73,8181152,1.7771,"0.0079, 0.0024, 0.0004",
74,775316,1.7878,"0.0098, 0.0029, 0.0000",
75,8093514,1.8019,"0.0072, 0.0024, 0.0005",
76,8093118,1.8436,"0.0006, 0.0004, 0.0003",
77,775318,1.8452,"0.0011, 0.0005, 0.0004",
78,772841,1.9127,"0.0088, 0.0001, 0.0000",
79,778915,1.9276,"0.0014, 0.0009, 0.0005",
80,772840,1.9334,"0.0089, 0.0001, 0.0000",
81,792358,1.9591,"0.0018, 0.0011, 0.0006",
82,781914,1.9654,"0.0022, 0.0013, 0.0006",
83,8148795,1.9852,"0.0033, 0.0028, 0.0008",
84,8188926,1.9942,"0.0011, 0.0008, 0.0005",
85,781916,2.0170,"0.0062, 0.0030, 0.0006",
86,774135,2.0302,"0.0066, 0.0007, 0.0005",
87,8139855,2.1063,"0.0027, 0.0022, 0.0008",
88,781917,2.1864,"0.0062, 0.0031, 0.0007",
89,8126325,2.3093,"0.0038, 0.0038, 0.0009",
90,8126238,2.3278,"0.0038, 0.0038, 0.0009",
91,781915,2.3564,"0.0050, 0.0028, 0.0009",
92,777553,2.4999,"0.0059, 0.0059, 0.0006",
93,777551,2.5157,"0.0088, 0.0037, 0.0005",
94,793646,2.6480,"0.0138, 0.0031, 0.0001",
95,8126327,2.7411,"0.0054, 0.0041, 0.0009",
96,777141,2.7553,"0.0102, 0.0036, 0.0005",
97,765199,2.7734,"0.0129, 0.0048, 0.0001",
98,8089434,2.8887,"0.0077, 0.0021, 0.0009",
99,8166038,2.9393,"0.0099, 0.0041, 0.0005",
100,8188922,3.2066,"0.0024, 0.0014, 0.0012",
101,775510,3.2249,"0.0139, 0.0000, 0.0000",
102,772796,3.2409,"0.0141, 0.0001, 0.0000",
103,772797,3.2417,"0.0141, 0.0001, 0.0000",
104,8181356,3.2428,"0.0140, 0.0000, 0.0000",
105,782185,3.2483,"0.0139, 0.0038, 0.0003",
106,8105335,3.3312,"0.0139, 0.0050, 0.0002",
107,8174395,3.3481,"0.0148, 0.0042, 0.0000",
108,8092284,3.3582,"0.0096, 0.0074, 0.0005",
109,794273,3.4333,"0.0078, 0.0061, 0.0008",
110,793796,3.5197,"0.0062, 0.0036, 0.0012",
111,8179499,3.5686,"0.0077, 0.0063, 0.0008",
112,785887,3.8124,"0.0059, 0.0030, 0.0014",
113,794262,3.9059,"0.0055, 0.0017, 0.0015",
114,8100966,3.9135,"0.0178, 0.0004, 0.0001",
115,8166043,3.9140,"0.0062, 0.0044, 0.0013",
116,777135,3.9654,"0.0092, 0.0084, 0.0007",
117,793787,4.0637,"0.0174, 0.0003, 0.0000",
118,792803,4.0909,"0.0104, 0.0083, 0.0006",
119,780706,4.1159,"0.0104, 0.0083, 0.0006",
120,786001,4.1324,"0.0132, 0.0107, 0.0001",
121,793793,4.4385,"0.0109, 0.0091, 0.0006",
122,8100969,4.5218,"0.0191, 0.0055, 0.0001",
123,8111161,4.5907,"0.0073, 0.0055, 0.0014",
124,8100975,4.7054,"0.0197, 0.0055, 0.0001",
125,789366,4.9434,"0.0045, 0.0022, 0.0021",
126,8091936,4.9606,"0.0141, 0.0060, 0.0008",
127,793832,5.3374,"0.0133, 0.0039, 0.0012",
128,771736,5.4209,"0.0149, 0.0143, 0.0001",
129,8101572,5.8468,"0.0249, 0.0003, 0.0000",
130,778504,6.0551,"0.0123, 0.0091, 0.0011",
131,780273,6.1877,"0.0086, 0.0058, 0.0019",
132,782438,6.2764,"0.0231, 0.0008, 0.0006",
133,783595,6.3469,"0.0137, 0.0064, 0.0014",
134,778448,6.3512,"0.0219, 0.0029, 0.0008",
135,775310,6.5558,"0.0141, 0.0124, 0.0009",
136,783617,6.7399,"0.0109, 0.0048, 0.0019",
137,8094080,6.9345,"0.0170, 0.0109, 0.0009",
138,792440,7.0604,"0.0172, 0.0077, 0.0012",
139,792441,7.0990,"0.0169, 0.0080, 0.0012",
140,763638,7.1824,"0.0305, 0.0005, 0.0001",
141,778429,7.4906,"0.0315, 0.0002, 0.0001",
142,8155627,7.7078,"0.0155, 0.0100, 0.0014",
143,8111165,7.7580,"0.0090, 0.0059, 0.0025",
144,8111167,7.7611,"0.0090, 0.0059, 0.0025",
145,774937,7.8151,"0.0119, 0.0071, 0.0021",
146,8139623,7.9836,"0.0175, 0.0058, 0.0017",
147,793548,8.1444,"0.0251, 0.0065, 0.0009",
148,781921,8.1620,"0.0190, 0.0038, 0.0018",
149,788695,8.3529,"0.0284, 0.0116, 0.0000",
150,779533,8.6950,"0.0180, 0.0150, 0.0011",
151,779530,8.8201,"0.0181, 0.0152, 0.0011",
152,772764,9.1417,"0.0349, 0.0085, 0.0001",
153,781899,9.1700,"0.0229, 0.0219, 0.0000",
154,772763,9.1702,"0.0350, 0.0085, 0.0001",
155,788905,9.1966,"0.0392, 0.0013, 0.0001",
156,778091,9.4109,"0.0393, 0.0006, 0.0001",
157,8091304,9.4980,"0.0407, 0.0022, 0.0000",
158,792161,9.5484,"0.0110, 0.0105, 0.0026",
159,781926,9.7698,"0.0210, 0.0084, 0.0018",
160,8096342,9.8858,"0.0371, 0.0056, 0.0004",
161,774935,10.0347,"0.0138, 0.0073, 0.0028",
162,775262,10.0360,"0.0112, 0.0100, 0.0028",
163,8172412,10.0545,"0.0351, 0.0117, 0.0000",
164,8172414,10.0815,"0.0352, 0.0116, 0.0000",
165,8093316,10.2307,"0.0399, 0.0068, 0.0000",
166,788698,10.3626,"0.0115, 0.0106, 0.0029",
167,785997,10.4658,"0.0273, 0.0225, 0.0002",
168,8112097,10.5774,"0.0305, 0.0125, 0.0008",
169,798475,10.9370,"0.0261, 0.0061, 0.0020",
170,798480,11.0092,"0.0265, 0.0061, 0.0020",
171,779434,11.3470,"0.0318, 0.0131, 0.0009",
172,8114863,11.9063,"0.0056, 0.0046, 0.0046",
173,8181146,12.4279,"0.0423, 0.0143, 0.0000",
174,774596,12.5328,"0.0429, 0.0140, 0.0000",
175,772804,12.6707,"0.0477, 0.0090, 0.0000",
176,772805,12.7325,"0.0473, 0.0097, 0.0000",
177,8087967,12.7733,"0.0384, 0.0134, 0.0008",
178,784907,13.1774,"0.0400, 0.0096, 0.0012",
179,772725,13.3730,"0.0547, 0.0002, 0.0000",
180,772726,13.4271,"0.0549, 0.0002, 0.0000",
181,776560,13.4861,"0.0326, 0.0317, 0.0001",
182,8126425,13.4878,"0.0198, 0.0089, 0.0034",
183,8125655,13.4888,"0.0199, 0.0089, 0.0034",
184,8143504,13.5303,"0.0200, 0.0089, 0.0034",
185,8149518,13.5436,"0.0200, 0.0089, 0.0034",
186,783596,13.5960,"0.0201, 0.0090, 0.0034",
187,772742,13.9396,"0.0347, 0.0312, 0.0001",
188,779815,13.9733,"0.0289, 0.0118, 0.0024",
189,778082,14.0007,"0.0572, 0.0049, 0.0001",
190,788923,14.0085,"0.0393, 0.0259, 0.0001",
191,794516,14.1742,"0.0076, 0.0061, 0.0052",
192,772132,14.2202,"0.0203, 0.0141, 0.0032",
193,8141860,14.2716,"0.0324, 0.0088, 0.0025",
194,771731,14.3411,"0.0355, 0.0321, 0.0001",
195,788909,14.3881,"0.0433, 0.0222, 0.0000",
196,780283,14.7931,"0.0502, 0.0169, 0.0001",
197,787914,15.5320,"0.0383, 0.0085, 0.0024",
198,780827,15.5473,"0.0371, 0.0232, 0.0012",
199,8092992,15.5817,"0.0210, 0.0150, 0.0036",
200,788794,15.7555,"0.0598, 0.0097, 0.0001",
201,8172406,16.0986,"0.0359, 0.0144, 0.0024",
202,794871,16.1511,"0.0404, 0.0123, 0.0021",
203,794870,16.3147,"0.0363, 0.0143, 0.0024",
204,8158965,16.4316,"0.0668, 0.0047, 0.0002",
205,8186079,16.4822,"0.0453, 0.0298, 0.0000",
206,777945,16.6430,"0.0632, 0.0099, 0.0001",
207,777948,16.6531,"0.0640, 0.0096, 0.0001",
208,783619,16.7879,"0.0584, 0.0055, 0.0011",
209,776548,18.2024,"0.0744, 0.0001, 0.0001",
210,772810,18.9431,"0.0545, 0.0306, 0.0000",
211,772809,19.1281,"0.0537, 0.0326, 0.0000",
212,772801,19.1964,"0.0522, 0.0347, 0.0000",
213,794008,19.6219,"0.0334, 0.0161, 0.0039",
214,793998,19.7069,"0.0590, 0.0226, 0.0007",
215,780299,19.7578,"0.0566, 0.0268, 0.0006",
216,780300,19.8592,"0.0569, 0.0270, 0.0006",
217,785169,20.3186,"0.0352, 0.0121, 0.0044",
218,788920,21.4231,"0.0655, 0.0302, 0.0001",
219,785149,21.9568,"0.0453, 0.0385, 0.0017",
220,785150,22.6854,"0.0403, 0.0357, 0.0027",
221,8088959,22.7528,"0.0148, 0.0139, 0.0073",
222,787913,22.9785,"0.0256, 0.0238, 0.0054",
223,772741,23.0290,"0.0707, 0.0313, 0.0001",
224,768552,23.1271,"0.0149, 0.0087, 0.0079",
225,772749,23.1907,"0.0711, 0.0316, 0.0001",
226,763640,23.3853,"0.0957, 0.0014, 0.0001",
227,793975,23.4155,"0.0539, 0.0529, 0.0001",
228,793978,23.6487,"0.0543, 0.0535, 0.0001",
229,8181354,23.8296,"0.0146, 0.0085, 0.0083",
230,8179611,24.2057,"0.0582, 0.0498, 0.0003",
231,793997,24.3181,"0.0611, 0.0377, 0.0011",
232,780255,24.4530,"0.0989, 0.0003, 0.0000",
233,772745,24.4676,"0.0762, 0.0315, 0.0001",
234,788916,24.5416,"0.0647, 0.0448, 0.0000",
235,782016,24.5616,"0.0963, 0.0081, 0.0001",
236,8176966,24.6215,"0.0564, 0.0528, 0.0004",
237,780254,24.7226,"0.0606, 0.0515, 0.0001",
238,8176978,25.3202,"0.0570, 0.0553, 0.0004",
239,777942,25.5220,"0.0642, 0.0500, 0.0002",
240,8092901,25.7239,"0.0385, 0.0075, 0.0066",
241,772732,26.4398,"0.0720, 0.0452, 0.0000",
242,772734,26.4600,"0.0717, 0.0457, 0.0000",
243,775999,26.5361,"0.0625, 0.0578, 0.0001",
244,8179617,27.1633,"0.1107, 0.0025, 0.0002",
245,793999,27.3483,"0.0650, 0.0254, 0.0030",
246,772144,27.5395,"0.0367, 0.0154, 0.0069",
247,781831,27.5434,"0.0265, 0.0221, 0.0074",
248,780287,27.5551,"0.1048, 0.0122, 0.0001",
249,8172410,27.6880,"0.0306, 0.0274, 0.0065",
250,785173,27.7084,"0.0373, 0.0145, 0.0070",
251,772769,28.1165,"0.0816, 0.0423, 0.0001",
252,792937,28.1666,"0.0736, 0.0494, 0.0004",
253,781744,28.3159,"0.1001, 0.0060, 0.0015",
254,8179629,29.1777,"0.0645, 0.0423, 0.0023",
255,787629,29.5698,"0.0854, 0.0236, 0.0020",
256,793982,29.6153,"0.0679, 0.0644, 0.0002",
257,793981,29.6201,"0.0679, 0.0644, 0.0002",
258,772733,29.6450,"0.0719, 0.0604, 0.0000",
259,8095212,30.9557,"0.0751, 0.0579, 0.0006",
260,792429,31.1395,"0.0912, 0.0452, 0.0001",
261,777155,31.5862,"0.0261, 0.0211, 0.0092",
262,788786,31.9795,"0.0235, 0.0233, 0.0094",
263,8179631,32.9721,"0.0667, 0.0424, 0.0037",
264,8179609,33.0355,"0.0509, 0.0433, 0.0052",
265,785159,33.7856,"0.0351, 0.0181, 0.0094",
266,780288,34.5458,"0.1053, 0.0443, 0.0001",
267,792430,34.9717,"0.1023, 0.0232, 0.0025",
268,8179614,35.0154,"0.1126, 0.0380, 0.0001",
269,8091607,35.4154,"0.0985, 0.0569, 0.0001",
270,770066,35.5769,"0.1047, 0.0500, 0.0001",
271,8091602,35.6009,"0.0838, 0.0690, 0.0006",
272,784856,35.6559,"0.0235, 0.0222, 0.0110",
273,8179592,37.8796,"0.1199, 0.0432, 0.0001",
274,771612,38.1917,"0.0418, 0.0229, 0.0101",
275,771615,38.2420,"0.0419, 0.0227, 0.0101",
276,780295,38.5893,"0.1114, 0.0557, 0.0000",
277,780296,38.6158,"0.1113, 0.0560, 0.0000",
278,780279,39.4209,"0.1240, 0.0090, 0.0033",
279,780252,40.0995,"0.1124, 0.0622, 0.0001",
280,8179589,40.5507,"0.1238, 0.0499, 0.0002",
281,776556,42.2304,"0.1165, 0.0669, 0.0000",
282,8104983,42.5810,"0.1076, 0.0191, 0.0054",
283,776572,43.1160,"0.1024, 0.0150, 0.0065",
284,791819,46.2372,"0.1667, 0.0256, 0.0002",
285,791816,46.4364,"0.1486, 0.0487, 0.0000",
286,791817,47.1377,"0.1477, 0.0532, 0.0000",
287,783854,48.5944,"0.0858, 0.0412, 0.0082",
288,771742,49.1356,"0.0232, 0.0218, 0.0166",
289,779545,50.7518,"0.1465, 0.0642, 0.0008",
290,788926,51.9089,"0.1054, 0.0748, 0.0046",
291,778632,52.8761,"0.1374, 0.0463, 0.0042",
292,794863,54.5278,"0.0491, 0.0397, 0.0146",
293,794864,54.8030,"0.0491, 0.0397, 0.0147",
294,785682,54.9374,"0.0558, 0.0415, 0.0139",
295,8095189,57.9921,"0.1545, 0.0889, 0.0008",
296,781070,58.5690,"0.0622, 0.0271, 0.0160",
297,8091592,58.8483,"0.1561, 0.0910, 0.0008",
298,8104626,59.7133,"0.1822, 0.0484, 0.0022",
299,8176904,62.3105,"0.1829, 0.0816, 0.0003",
300,766859,63.1763,"0.2094, 0.0552, 0.0002",
301,781071,63.2327,"0.0626, 0.0433, 0.0164",
302,787761,67.0905,"0.0919, 0.0468, 0.0147",
303,783475,67.4968,"0.0785, 0.0510, 0.0159",
304,794101,74.8444,"0.2331, 0.0804, 0.0003",
305,794105,78.8108,"0.2636, 0.0543, 0.0011",
306,8111520,79.4240,"0.1695, 0.1550, 0.0023",
307,8111409,81.6980,"0.0897, 0.0692, 0.0190",
308,8104629,83.5303,"0.1643, 0.0590, 0.0129",
309,793889,87.6411,"0.2475, 0.0230, 0.0091",
310,785185,91.7479,"0.0460, 0.0449, 0.0297",
311,785184,95.8733,"0.0524, 0.0478, 0.0305",
312,766858,109.6542,"0.3938, 0.0298, 0.0024",
313,793970,111.0063,"0.3738, 0.0846, 0.0003",
314,793778,114.5830,"0.3585, 0.0234, 0.0087",
