Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772144,0.9837,0.0107,2951,
2,8092901,0.8813,0.0109,2644,⬅️
3,785169,0.7087,0.0099,2126,
4,785173,0.6363,0.0114,1909,
5,792440,0.5747,0.0077,1724,
6,792441,0.5733,0.0071,1720,
7,784907,0.5690,0.0082,1707,
8,772764,0.5533,0.0066,1660,
9,788794,0.5523,0.0088,1657,
10,772804,0.5470,0.0063,1641,
11,782016,0.5390,0.0093,1617,
12,788695,0.5323,0.0066,1597,
13,772805,0.5310,0.0075,1593,
14,774596,0.5270,0.0069,1581,
15,779815,0.5263,0.0099,1579,
16,783619,0.5090,0.0070,1527,
17,772763,0.5040,0.0073,1512,
18,8158965,0.4860,0.0082,1458,
19,777948,0.4813,0.0125,1444,
20,794871,0.4800,0.0085,1440,
21,8181146,0.4763,0.0074,1429,
22,8141860,0.4543,0.0110,1363,
23,8172406,0.4380,0.0124,1314,
24,8172412,0.4347,0.0114,1304,
25,8181354,0.4237,0.0117,1271,
26,787914,0.4130,0.0094,1239,
27,8143504,0.3827,0.0089,1148,
28,794870,0.3753,0.0132,1126,
29,8172414,0.3507,0.0116,1052,
30,774935,0.3483,0.0092,1045,
31,780283,0.3213,0.0116,964,
32,779434,0.3160,0.0115,948,
33,8096342,0.3127,0.0094,938,
34,777945,0.2987,0.0100,896,
35,8093316,0.2967,0.0123,890,
36,778082,0.2800,0.0097,840,
37,798475,0.2457,0.0120,737,
38,8125655,0.2430,0.0124,729,
39,8149518,0.2413,0.0122,724,
40,768552,0.2387,0.0126,716,
41,8087967,0.2297,0.0125,689,
42,8126425,0.2247,0.0116,674,
43,798480,0.2217,0.0123,665,
44,8112097,0.2120,0.0116,636,
45,772726,0.1910,0.0099,573,
46,793548,0.1760,0.0130,528,
47,781926,0.1623,0.0118,487,
48,783596,0.1247,0.0123,374,
49,8091304,0.1090,0.0118,327,
50,772725,0.1073,0.0115,322,
