Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777553,0.9997,0.0078,2999,✅
2,8111161,0.9997,0.0043,2999,
3,8179499,0.9960,0.0081,2988,
4,777551,0.8840,0.0089,2652,
5,781613,0.8773,0.0092,2632,
6,8178944,0.8757,0.0090,2627,
7,8122643,0.8207,0.0103,2462,
8,8122655,0.8127,0.0097,2438,
9,794273,0.7817,0.0102,2345,
10,8139718,0.7703,0.0082,2311,
11,8103576,0.7643,0.0090,2293,
12,793796,0.7267,0.0110,2180,
13,781917,0.7247,0.0103,2174,
14,8126325,0.7247,0.0106,2174,
15,765201,0.7240,0.0108,2172,
16,793426,0.7047,0.0102,2114,
17,8126327,0.6950,0.0099,2085,
18,8126238,0.6760,0.0097,2028,
19,781916,0.6677,0.0109,2003,
20,8103578,0.6223,0.0109,1867,
21,791705,0.6220,0.0081,1866,
22,8181152,0.6070,0.0113,1821,
23,781923,0.6060,0.0110,1818,
24,777991,0.5917,0.0080,1775,
25,8166043,0.5860,0.0103,1758,
26,781912,0.5740,0.0110,1722,
27,8093514,0.5683,0.0104,1705,
28,765202,0.5673,0.0088,1702,
29,8174397,0.5650,0.0110,1695,
30,794515,0.5607,0.0105,1682,
31,785887,0.5423,0.0112,1627,
32,781915,0.5307,0.0116,1592,
33,779861,0.5057,0.0117,1517,
34,8117985,0.4910,0.0104,1473,
35,8139855,0.4897,0.0110,1469,
36,779699,0.4733,0.0108,1420,
37,774135,0.4717,0.0102,1415,
38,777043,0.4623,0.0111,1387,
39,8148795,0.4353,0.0114,1306,
40,794262,0.3920,0.0119,1176,
41,777240,0.3900,0.0109,1170,
42,777217,0.3820,0.0105,1146,
43,781282,0.3793,0.0092,1138,
44,776840,0.3553,0.0115,1066,
45,8144696,0.3237,0.0116,971,
46,788771,0.3047,0.0111,914,
47,777239,0.3003,0.0109,901,
48,778897,0.2167,0.0120,650,
49,8063089,0.2107,0.0113,632,
