Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,791817,0.8117,0.0111,2435,
2,776556,0.7963,0.0111,2389,⬅️
3,780252,0.6277,0.0117,1883,
4,780288,0.6070,0.0119,1821,
5,8179614,0.6007,0.0127,1802,
6,770066,0.5960,0.0111,1788,
7,780254,0.5860,0.0105,1758,
8,772769,0.5733,0.0112,1720,
9,793975,0.5483,0.0109,1645,
10,791816,0.5290,0.0122,1587,
11,793978,0.5233,0.0113,1570,
12,8091607,0.5020,0.0110,1506,
13,792429,0.4917,0.0102,1475,
14,8179611,0.4890,0.0115,1467,
15,8179589,0.4487,0.0118,1346,
16,8176966,0.4260,0.0127,1278,
17,777942,0.4103,0.0129,1231,
18,791819,0.4047,0.0110,1214,
19,8176904,0.2900,0.0133,870,
20,8176978,0.1890,0.0132,567,
21,775999,0.1700,0.0115,510,
22,766859,0.1563,0.0142,469,
23,8179592,0.1387,0.0131,416,
24,780295,0.1247,0.0135,374,
25,794101,0.1143,0.0133,343,
26,780296,0.1027,0.0135,308,
27,793981,0.0510,0.0110,153,
28,8095212,0.0503,0.0121,151,
29,792937,0.0367,0.0108,110,
30,793982,0.0213,0.0119,64,
