Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,772741,0.9227,0.0100,2768,
2,772745,0.9143,0.0116,2743,
3,772749,0.9090,0.0108,2727,
4,780299,0.8853,0.0084,2656,⬅️
5,780300,0.8827,0.0094,2648,
6,793998,0.8667,0.0091,2600,
7,788920,0.8107,0.0098,2432,
8,788923,0.7660,0.0099,2298,
9,772742,0.6743,0.0100,2023,
10,777948,0.6553,0.0093,1966,
11,776560,0.6223,0.0099,1867,
12,785997,0.6037,0.0092,1811,
13,8087967,0.5603,0.0096,1681,
14,780283,0.4990,0.0096,1497,
15,771731,0.3593,0.0091,1078,
16,8096342,0.3420,0.0098,1026,
