Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,777043,1.0000,0.0040,3000,✅
2,8103578,0.9440,0.0106,2832,
3,8178944,0.9430,0.0088,2829,
4,791705,0.9277,0.0098,2783,
5,793426,0.9267,0.0093,2780,
6,8181152,0.9000,0.0104,2700,
7,781613,0.8973,0.0097,2692,
8,781917,0.8887,0.0099,2666,
9,8093514,0.8490,0.0092,2547,
10,8103576,0.8073,0.0096,2422,
11,8089434,0.8040,0.0099,2412,
12,8179627,0.7613,0.0106,2284,
13,779699,0.7487,0.0097,2246,
14,781923,0.7453,0.0100,2236,
15,781916,0.7223,0.0108,2167,
16,777991,0.7130,0.0120,2139,
17,779861,0.6453,0.0121,1936,
18,8122655,0.6323,0.0110,1897,
19,774135,0.6257,0.0089,1877,
20,788771,0.6197,0.0102,1859,
21,781282,0.6193,0.0112,1858,
22,778844,0.6053,0.0119,1816,
23,781915,0.6047,0.0111,1814,
24,793791,0.6017,0.0073,1805,
25,781912,0.5900,0.0106,1770,
26,794515,0.5880,0.0109,1764,
27,8139718,0.5857,0.0105,1757,
28,8088206,0.5690,0.0109,1707,
29,8174397,0.5603,0.0115,1681,
30,8117985,0.5373,0.0106,1612,
31,8063088,0.5257,0.0126,1577,
32,8144696,0.5240,0.0073,1572,
33,765201,0.4893,0.0110,1468,
34,777240,0.4760,0.0113,1428,
35,8171486,0.4687,0.0096,1406,
36,776840,0.4573,0.0114,1372,
37,778897,0.4210,0.0100,1263,
38,777217,0.3847,0.0106,1154,
39,784111,0.3670,0.0115,1101,
