Rank,CAD,Score (lower is better),Eigenvalues,Status
1,777942,0.1168,"0.0642, 0.0500, 0.0002",
2,793982,0.2326,"0.0679, 0.0644, 0.0002",
3,793981,0.2338,"0.0679, 0.0644, 0.0002",
4,8179611,0.2419,"0.0582, 0.0498, 0.0003",
5,780254,0.2831,"0.0606, 0.0515, 0.0001",
6,792937,0.3046,"0.0736, 0.0494, 0.0004",
7,775999,0.3204,"0.0625, 0.0578, 0.0001",
8,788916,0.3314,"0.0647, 0.0448, 0.0000",
9,793978,0.3546,"0.0543, 0.0535, 0.0001",
10,793975,0.3554,"0.0539, 0.0529, 0.0001",
11,772734,0.3626,"0.0717, 0.0457, 0.0000",⬅️
12,788920,0.3695,"0.0655, 0.0302, 0.0001",
13,772732,0.3741,"0.0720, 0.0452, 0.0000",
14,8176966,0.3967,"0.0564, 0.0528, 0.0004",
15,772769,0.4221,"0.0816, 0.0423, 0.0001",
16,8176978,0.4281,"0.0570, 0.0553, 0.0004",
17,772741,0.4387,"0.0707, 0.0313, 0.0001",
18,772749,0.4435,"0.0711, 0.0316, 0.0001",
19,772733,0.4646,"0.0719, 0.0604, 0.0000",
20,772745,0.5236,"0.0762, 0.0315, 0.0001",
21,792429,0.5444,"0.0912, 0.0452, 0.0001",
22,8158965,0.5686,"0.0668, 0.0047, 0.0002",
23,772809,0.5919,"0.0537, 0.0326, 0.0000",
24,772801,0.5935,"0.0522, 0.0347, 0.0000",
25,777948,0.5962,"0.0640, 0.0096, 0.0001",
26,772810,0.6190,"0.0545, 0.0306, 0.0000",
27,777945,0.6593,"0.0632, 0.0099, 0.0001",
28,8095212,0.6828,"0.0751, 0.0579, 0.0006",
29,788794,0.7158,"0.0598, 0.0097, 0.0001",
30,8091607,0.7460,"0.0985, 0.0569, 0.0001",
31,780283,0.7525,"0.0502, 0.0169, 0.0001",
32,771731,0.7621,"0.0355, 0.0321, 0.0001",
33,778082,0.7772,"0.0572, 0.0049, 0.0001",
34,8186079,0.7803,"0.0453, 0.0298, 0.0000",
35,776548,0.7867,"0.0744, 0.0001, 0.0001",
36,770066,0.7939,"0.1047, 0.0500, 0.0001",
37,788923,0.8423,"0.0393, 0.0259, 0.0001",
38,772742,0.8459,"0.0347, 0.0312, 0.0001",
39,780288,0.8467,"0.1053, 0.0443, 0.0001",
40,780300,0.8539,"0.0569, 0.0270, 0.0006",
41,776560,0.8567,"0.0326, 0.0317, 0.0001",
42,780299,0.8570,"0.0566, 0.0268, 0.0006",
43,785997,0.8845,"0.0273, 0.0225, 0.0002",
44,788909,0.8938,"0.0433, 0.0222, 0.0000",
45,772726,0.9015,"0.0549, 0.0002, 0.0000",
46,772725,0.9046,"0.0547, 0.0002, 0.0000",
47,8179589,0.9292,"0.1238, 0.0499, 0.0002",
48,772805,0.9618,"0.0473, 0.0097, 0.0000",
49,772804,0.9639,"0.0477, 0.0090, 0.0000",
50,8091602,0.9691,"0.0838, 0.0690, 0.0006",
51,793998,0.9717,"0.0590, 0.0226, 0.0007",
52,774596,0.9849,"0.0429, 0.0140, 0.0000",
53,782016,0.9879,"0.0963, 0.0081, 0.0001",
