Rank,CAD,Score (lower is better),Eigenvalues,Status
1,765202,0.1895,"0.0087, 0.0048, 0.0001",✅
2,765199,0.4520,"0.0129, 0.0048, 0.0001",
3,775316,0.4530,"0.0098, 0.0029, 0.0000",
4,8105335,0.5742,"0.0139, 0.0050, 0.0002",
5,784111,0.5793,"0.0086, 0.0025, 0.0003",
6,8179627,0.5811,"0.0083, 0.0023, 0.0000",
7,8088206,0.5932,"0.0085, 0.0021, 0.0003",
8,779861,0.6149,"0.0053, 0.0044, 0.0001",
9,8122643,0.6574,"0.0047, 0.0045, 0.0001",
10,793646,0.7158,"0.0138, 0.0031, 0.0001",
11,777141,0.7407,"0.0102, 0.0036, 0.0005",
12,765201,0.7496,"0.0049, 0.0033, 0.0001",
13,8166038,0.7595,"0.0099, 0.0041, 0.0005",
14,782185,0.7649,"0.0139, 0.0038, 0.0003",
15,8092284,0.7728,"0.0096, 0.0074, 0.0005",
16,777551,0.7829,"0.0088, 0.0037, 0.0005",
17,772840,0.7877,"0.0089, 0.0001, 0.0000",
18,772841,0.7965,"0.0088, 0.0001, 0.0000",
19,8122655,0.8419,"0.0045, 0.0032, 0.0002",
20,8103576,0.8473,"0.0046, 0.0029, 0.0002",
21,8174395,0.8601,"0.0148, 0.0042, 0.0000",
22,8181152,0.8706,"0.0079, 0.0024, 0.0004",
23,777043,0.8806,"0.0067, 0.0012, 0.0003",
24,793791,0.8998,"0.0078, 0.0003, 0.0000",
25,791705,0.9059,"0.0046, 0.0029, 0.0003",
26,8063088,0.9232,"0.0073, 0.0004, 0.0000",
27,8139718,0.9434,"0.0033, 0.0023, 0.0002",
28,778897,0.9662,"0.0050, 0.0002, 0.0002",
29,781282,1.0167,"0.0041, 0.0008, 0.0001",
30,8093514,1.0710,"0.0072, 0.0024, 0.0005",
31,786001,1.1016,"0.0132, 0.0107, 0.0001",
32,777991,1.1109,"0.0041, 0.0020, 0.0000",
33,8100969,1.1306,"0.0191, 0.0055, 0.0001",
34,779699,1.1404,"0.0034, 0.0014, 0.0002",
35,792803,1.1774,"0.0104, 0.0083, 0.0006",
36,8100975,1.1779,"0.0197, 0.0055, 0.0001",
37,781613,1.1784,"0.0043, 0.0023, 0.0004",
38,780706,1.1941,"0.0104, 0.0083, 0.0006",
39,775510,1.1951,"0.0139, 0.0000, 0.0000",
40,772796,1.1955,"0.0141, 0.0001, 0.0000",
41,772797,1.1958,"0.0141, 0.0001, 0.0000",
42,8117985,1.1971,"0.0033, 0.0013, 0.0000",
