Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785159,0.9253,0.0103,2776,
2,772144,0.8943,0.0106,2683,⬅️
3,771615,0.8530,0.0118,2559,
4,771612,0.8477,0.0114,2543,
5,785173,0.8323,0.0106,2497,
6,8172406,0.7577,0.0114,2273,
7,794008,0.7563,0.0106,2269,
8,794870,0.7517,0.0114,2255,
9,785169,0.7250,0.0100,2175,
10,8172410,0.7143,0.0110,2143,
11,794871,0.6777,0.0093,2033,
12,779815,0.6020,0.0103,1806,
13,8092992,0.6017,0.0105,1805,
14,772132,0.5720,0.0105,1716,
15,8092901,0.5600,0.0102,1680,
16,8087967,0.5420,0.0090,1626,
17,788698,0.5273,0.0090,1582,
18,783596,0.5177,0.0099,1553,
19,8143504,0.5173,0.0091,1552,
20,8126425,0.5163,0.0087,1549,
21,8125655,0.5120,0.0101,1536,
22,8149518,0.5087,0.0084,1526,
23,779434,0.5007,0.0126,1502,
24,781831,0.4753,0.0110,1426,
25,788786,0.4657,0.0122,1397,
26,8141860,0.4387,0.0090,1316,
27,8088959,0.4273,0.0104,1282,
28,779530,0.4250,0.0108,1275,
29,777155,0.4190,0.0122,1257,
30,784907,0.4130,0.0084,1239,
31,8112097,0.3377,0.0108,1013,
32,780827,0.3003,0.0101,901,
33,787913,0.2877,0.0116,863,
34,768552,0.2673,0.0117,802,
35,787914,0.2453,0.0095,736,
36,784856,0.2343,0.0129,703,
37,8181354,0.1750,0.0110,525,
