Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8139623,1.0000,0.0072,3000,✅
2,8149518,0.9913,0.0102,2974,
3,783596,0.9907,0.0089,2972,
4,8125655,0.9903,0.0082,2971,
5,8143504,0.9897,0.0098,2969,
6,8126425,0.9840,0.0081,2952,
7,781926,0.8660,0.0087,2598,
8,779533,0.8277,0.0092,2483,
9,779530,0.8270,0.0098,2481,
10,8094080,0.7973,0.0109,2392,
11,774937,0.7773,0.0110,2332,
12,778504,0.7567,0.0108,2270,
13,788698,0.7423,0.0092,2227,
14,792161,0.7293,0.0080,2188,
15,775262,0.7240,0.0075,2172,
16,792440,0.7203,0.0088,2161,
17,792441,0.7137,0.0098,2141,
18,793793,0.7127,0.0086,2138,
19,8111161,0.7057,0.0088,2117,
20,793548,0.6540,0.0109,1962,
21,774935,0.6430,0.0102,1929,
22,786001,0.6177,0.0080,1853,
23,8155627,0.6003,0.0089,1801,
24,798480,0.5923,0.0083,1777,
25,8100975,0.5907,0.0104,1772,
26,8179499,0.5770,0.0097,1731,
27,775310,0.5703,0.0111,1711,
28,793832,0.5467,0.0127,1640,
29,8100969,0.5457,0.0094,1637,
30,777551,0.5440,0.0094,1632,
31,794516,0.5353,0.0095,1606,
32,783595,0.5343,0.0091,1603,
33,772132,0.5103,0.0120,1531,
34,8105335,0.4933,0.0114,1480,
35,783617,0.4907,0.0107,1472,
36,8091936,0.4743,0.0097,1423,
37,8111167,0.4720,0.0129,1416,
38,765199,0.4697,0.0097,1409,
39,781921,0.4683,0.0120,1405,
40,775316,0.4510,0.0084,1353,
41,798475,0.4407,0.0104,1322,
42,777135,0.4393,0.0105,1318,
43,778448,0.3697,0.0105,1109,
44,793646,0.3680,0.0115,1104,
45,777553,0.3497,0.0113,1049,
46,782185,0.3460,0.0097,1038,
47,777141,0.3427,0.0106,1028,
48,780273,0.3403,0.0100,1021,
49,794273,0.3123,0.0118,937,
50,8111165,0.3050,0.0126,915,
51,8166043,0.2997,0.0121,899,
52,8092284,0.2907,0.0102,872,
53,792803,0.2860,0.0121,858,
54,782438,0.2697,0.0118,809,
55,793787,0.2413,0.0082,724,
56,8166038,0.2397,0.0117,719,
57,765202,0.2147,0.0126,644,
58,780706,0.1933,0.0092,580,
59,793796,0.1707,0.0118,512,
60,8174395,0.1600,0.0117,480,
61,8100966,0.1503,0.0116,451,
62,772796,0.1480,0.0098,444,
63,772797,0.1450,0.0099,435,
64,775510,0.1290,0.0100,387,
65,8181356,0.1200,0.0107,360,
