Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,785149,0.8333,0.0110,2500,✅
2,793997,0.8183,0.0098,2455,
3,8176978,0.8063,0.0107,2419,
4,8176966,0.7817,0.0109,2345,
5,8179611,0.7793,0.0101,2338,
6,792429,0.7793,0.0104,2338,
7,793978,0.7660,0.0100,2298,
8,772734,0.7450,0.0101,2235,
9,780300,0.7293,0.0091,2188,
10,793975,0.7280,0.0107,2184,
11,780299,0.7263,0.0093,2179,
12,772741,0.7243,0.0093,2173,
13,780254,0.7213,0.0100,2164,
14,772749,0.7180,0.0093,2154,
15,772745,0.7170,0.0107,2151,
16,777942,0.7163,0.0116,2149,
17,772769,0.7153,0.0107,2146,
18,772801,0.7093,0.0093,2128,
19,793998,0.6890,0.0092,2067,
20,772732,0.6853,0.0100,2056,
21,772809,0.6753,0.0084,2026,
22,788920,0.6470,0.0120,1941,
23,784907,0.4807,0.0098,1442,
24,783619,0.4807,0.0090,1442,
25,8087967,0.4210,0.0098,1263,
26,8095212,0.3950,0.0119,1185,
27,779434,0.3527,0.0117,1058,
28,792937,0.3507,0.0103,1052,
29,8091602,0.3110,0.0113,933,
30,771731,0.2353,0.0103,706,
31,8112097,0.2137,0.0091,641,
32,780827,0.1540,0.0126,462,
33,779533,0.1407,0.0121,422,
34,779530,0.1010,0.0116,303,
