Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,794871,0.9200,0.0107,2760,✅
2,794870,0.9150,0.0107,2745,
3,8172406,0.9030,0.0107,2709,
4,793999,0.7833,0.0100,2350,
5,785169,0.7137,0.0114,2141,
6,794008,0.6933,0.0091,2080,
7,772132,0.6503,0.0086,1951,
8,8092992,0.6400,0.0085,1920,
9,779434,0.6390,0.0113,1917,
10,8087967,0.6237,0.0086,1871,
11,779815,0.5923,0.0085,1777,
12,779530,0.5683,0.0087,1705,
13,779533,0.5677,0.0080,1703,
14,784907,0.5667,0.0092,1700,
15,8149518,0.5660,0.0081,1698,
16,8126425,0.5640,0.0079,1692,
17,8143504,0.5620,0.0089,1686,
18,8125655,0.5543,0.0096,1663,
19,783596,0.5527,0.0091,1658,
20,788698,0.5360,0.0087,1608,
21,775262,0.5353,0.0094,1606,
22,781926,0.5317,0.0094,1595,
23,792441,0.5303,0.0093,1591,
24,792440,0.5300,0.0093,1590,
25,774937,0.4493,0.0080,1348,
26,783619,0.4320,0.0098,1296,
27,8141860,0.4303,0.0089,1291,
28,792161,0.4133,0.0088,1240,
29,781921,0.3910,0.0084,1173,
30,8155627,0.3820,0.0095,1146,
31,798475,0.3753,0.0104,1126,
32,8112097,0.3403,0.0082,1021,
33,8094080,0.3303,0.0113,991,
34,798480,0.2687,0.0106,806,
35,793548,0.2507,0.0115,752,
36,787914,0.2193,0.0128,658,
37,8111165,0.1997,0.0105,599,
38,780827,0.1950,0.0100,585,
39,775310,0.1830,0.0112,549,
40,774935,0.1723,0.0114,517,
41,778504,0.1693,0.0119,508,
42,8139623,0.1430,0.0120,429,
43,8111167,0.1260,0.0117,378,
