Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8111161,0.9953,0.0053,2986,
2,780273,0.9747,0.0077,2924,⬅️
3,8111167,0.9593,0.0107,2878,
4,8179499,0.9513,0.0067,2854,
5,777551,0.9033,0.0063,2710,
6,783617,0.8527,0.0076,2558,
7,777553,0.7910,0.0082,2373,
8,784111,0.7863,0.0075,2359,
9,777135,0.7753,0.0066,2326,
10,8166038,0.7477,0.0108,2243,
11,8111165,0.7370,0.0122,2211,
12,777141,0.7207,0.0087,2162,
13,8181152,0.7087,0.0093,2126,
14,775316,0.7043,0.0061,2113,
15,8178944,0.7003,0.0080,2101,
16,781613,0.6887,0.0091,2066,
17,777991,0.6623,0.0072,1987,
18,8139718,0.6363,0.0081,1909,
19,765201,0.6300,0.0072,1890,
20,8179627,0.6180,0.0069,1854,
21,8122643,0.6133,0.0106,1840,
22,785887,0.6027,0.0062,1808,
23,8103578,0.5770,0.0104,1731,
24,793426,0.5643,0.0095,1693,
25,765202,0.5623,0.0116,1687,
26,791705,0.5610,0.0107,1683,
27,8122655,0.5583,0.0074,1675,
28,793796,0.5317,0.0104,1595,
29,788771,0.5253,0.0115,1576,
30,794273,0.4943,0.0118,1483,
31,8166043,0.4823,0.0117,1447,
32,8089434,0.4793,0.0118,1438,
33,8092284,0.4787,0.0107,1436,
34,781917,0.4690,0.0116,1407,
35,8126327,0.4687,0.0119,1406,
36,8088206,0.4597,0.0101,1379,
37,781923,0.4557,0.0116,1367,
38,777240,0.4523,0.0079,1357,
39,794262,0.4513,0.0115,1354,
40,781912,0.4467,0.0119,1340,
41,781915,0.4353,0.0118,1306,
42,774135,0.4310,0.0085,1293,
43,793791,0.4263,0.0079,1279,
44,8174397,0.4263,0.0112,1279,
45,781916,0.4227,0.0113,1268,
46,8126325,0.4127,0.0117,1238,
47,8126238,0.4037,0.0112,1211,
48,794515,0.3980,0.0107,1194,
49,8093514,0.3680,0.0115,1104,
50,792803,0.3517,0.0110,1055,
51,8148795,0.3513,0.0114,1054,
52,8103576,0.3430,0.0106,1029,
53,8063088,0.3180,0.0089,954,
54,8139855,0.3143,0.0112,943,
55,772841,0.3053,0.0096,916,
56,780706,0.2900,0.0117,870,
57,776840,0.2760,0.0119,828,
58,779861,0.2743,0.0111,823,
59,777043,0.2727,0.0108,818,
60,778897,0.2430,0.0107,729,
61,777217,0.2217,0.0119,665,
