Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,788923,0.8730,0.0080,2619,
2,772763,0.6133,0.0099,1840,
3,777948,0.5990,0.0088,1797,
4,777945,0.4860,0.0072,1458,
5,785997,0.4667,0.0121,1400,
6,788920,0.4013,0.0132,1204,
7,786001,0.3870,0.0081,1161,
8,8100969,0.3480,0.0106,1044,
9,8100975,0.3367,0.0087,1010,
10,771731,0.2347,0.0100,704,
11,780283,0.2150,0.0122,645,
12,772764,0.1917,0.0121,575,
13,771736,0.1240,0.0099,372,
14,8158965,0.1137,0.0120,341,
15,778082,0.1107,0.0128,332,
16,788794,0.1027,0.0125,308,
