Rank,CAD,Score (lower is better),Eigenvalues,Status
1,780283,0.4524,"0.0502, 0.0169, 0.0001",
2,777948,0.6273,"0.0640, 0.0096, 0.0001",
3,772763,0.7150,"0.0350, 0.0085, 0.0001",
4,772764,0.7189,"0.0349, 0.0085, 0.0001",
5,785997,0.7456,"0.0273, 0.0225, 0.0002",
6,788923,0.8088,"0.0393, 0.0259, 0.0001",
7,788794,0.8160,"0.0598, 0.0097, 0.0001",
8,777945,0.8212,"0.0632, 0.0099, 0.0001",
9,8158965,0.8264,"0.0668, 0.0047, 0.0002",
10,778082,0.8793,"0.0572, 0.0049, 0.0001",
11,8100975,0.8958,"0.0197, 0.0055, 0.0001",
12,786001,0.8967,"0.0132, 0.0107, 0.0001",
13,8100969,0.9195,"0.0191, 0.0055, 0.0001",
14,771736,0.9562,"0.0149, 0.0143, 0.0001",
15,788920,0.9694,"0.0655, 0.0302, 0.0001",
16,771731,0.9717,"0.0355, 0.0321, 0.0001",
17,8181146,1.0120,"0.0423, 0.0143, 0.0000",
18,774596,1.0128,"0.0429, 0.0140, 0.0000",⬅️
19,776560,1.0369,"0.0326, 0.0317, 0.0001",
20,772742,1.0390,"0.0347, 0.0312, 0.0001",
21,8172414,1.0446,"0.0352, 0.0116, 0.0000",
22,8172412,1.0451,"0.0351, 0.0117, 0.0000",
23,788909,1.0568,"0.0433, 0.0222, 0.0000",
24,8105335,1.0676,"0.0139, 0.0050, 0.0002",
25,772805,1.0757,"0.0473, 0.0097, 0.0000",
26,788695,1.0809,"0.0284, 0.0116, 0.0000",
27,765199,1.0862,"0.0129, 0.0048, 0.0001",
28,772804,1.0954,"0.0477, 0.0090, 0.0000",
29,8093316,1.1145,"0.0399, 0.0068, 0.0000",
30,781899,1.1202,"0.0229, 0.0219, 0.0000",
31,788905,1.1239,"0.0392, 0.0013, 0.0001",
32,793646,1.1261,"0.0138, 0.0031, 0.0001",
33,772741,1.1342,"0.0707, 0.0313, 0.0001",
34,765202,1.1427,"0.0087, 0.0048, 0.0001",
35,772749,1.1520,"0.0711, 0.0316, 0.0001",
36,782016,1.1532,"0.0963, 0.0081, 0.0001",
37,778091,1.1818,"0.0393, 0.0006, 0.0001",
38,776548,1.1906,"0.0744, 0.0001, 0.0001",
39,763638,1.1916,"0.0305, 0.0005, 0.0001",
40,778429,1.2039,"0.0315, 0.0002, 0.0001",
41,772745,1.2087,"0.0762, 0.0315, 0.0001",
42,8100966,1.2206,"0.0178, 0.0004, 0.0001",
43,772810,1.2275,"0.0545, 0.0306, 0.0000",
44,772725,1.2362,"0.0547, 0.0002, 0.0000",
45,772726,1.2371,"0.0549, 0.0002, 0.0000",
46,8122643,1.2387,"0.0047, 0.0045, 0.0001",
47,772809,1.2403,"0.0537, 0.0326, 0.0000",
48,8186079,1.2484,"0.0453, 0.0298, 0.0000",
49,779861,1.2502,"0.0053, 0.0044, 0.0001",
50,765201,1.2574,"0.0049, 0.0033, 0.0001",
51,8139718,1.2734,"0.0033, 0.0023, 0.0002",
52,8101572,1.2866,"0.0249, 0.0003, 0.0000",
53,8091304,1.2976,"0.0407, 0.0022, 0.0000",
54,781282,1.3228,"0.0041, 0.0008, 0.0001",
55,778897,1.3329,"0.0050, 0.0002, 0.0002",
56,772801,1.3387,"0.0522, 0.0347, 0.0000",
57,8103576,1.3398,"0.0046, 0.0029, 0.0002",
58,782185,1.3434,"0.0139, 0.0038, 0.0003",
59,780287,1.3490,"0.1048, 0.0122, 0.0001",
60,8122655,1.3513,"0.0045, 0.0032, 0.0002",
61,778899,1.3631,"0.0026, 0.0003, 0.0001",
62,763640,1.3708,"0.0957, 0.0014, 0.0001",
63,792783,1.3842,"0.0006, 0.0006, 0.0001",
64,8174395,1.3863,"0.0148, 0.0042, 0.0000",
65,8098446,1.4046,"0.0014, 0.0004, 0.0001",
66,8179627,1.4081,"0.0083, 0.0023, 0.0000",
67,779699,1.4267,"0.0034, 0.0014, 0.0002",
68,791705,1.4386,"0.0046, 0.0029, 0.0003",
69,8095941,1.4410,"0.0013, 0.0002, 0.0001",
70,775316,1.4460,"0.0098, 0.0029, 0.0000",
71,8088206,1.4467,"0.0085, 0.0021, 0.0003",
72,793405,1.4591,"0.0005, 0.0003, 0.0001",
73,8117985,1.4724,"0.0033, 0.0013, 0.0000",
74,772797,1.5087,"0.0141, 0.0001, 0.0000",
75,772796,1.5094,"0.0141, 0.0001, 0.0000",
76,778906,1.5176,"0.0016, 0.0006, 0.0003",
77,793787,1.5287,"0.0174, 0.0003, 0.0000",
78,777043,1.5311,"0.0067, 0.0012, 0.0003",
79,784111,1.5450,"0.0086, 0.0025, 0.0003",
80,8181356,1.5484,"0.0140, 0.0000, 0.0000",
81,775510,1.5486,"0.0139, 0.0000, 0.0000",
82,772840,1.5629,"0.0089, 0.0001, 0.0000",
83,772841,1.5640,"0.0088, 0.0001, 0.0000",
84,8063088,1.5700,"0.0073, 0.0004, 0.0000",
85,778844,1.5798,"0.0024, 0.0024, 0.0000",
86,8063089,1.5913,"0.0038, 0.0005, 0.0000",
87,8144696,1.5917,"0.0037, 0.0005, 0.0003",
88,777991,1.6112,"0.0041, 0.0020, 0.0000",
89,780255,1.6120,"0.0989, 0.0003, 0.0000",
90,793768,1.6131,"0.0007, 0.0003, 0.0000",
91,8141343,1.6140,"0.0004, 0.0001, 0.0000",
92,8121692,1.6145,"0.0015, 0.0001, 0.0000",
93,8121694,1.6149,"0.0015, 0.0001, 0.0000",
94,777133,1.6154,"0.0025, 0.0025, 0.0000",
95,793791,1.6236,"0.0078, 0.0003, 0.0000",
96,8179617,1.6287,"0.1107, 0.0025, 0.0002",
97,778920,1.6467,"0.0014, 0.0006, 0.0003",
98,791713,1.6475,"0.0035, 0.0003, 0.0000",
99,792510,1.6501,"0.0024, 0.0005, 0.0000",
100,798512,1.6592,"0.0029, 0.0002, 0.0000",
101,767340,1.6599,"0.0024, 0.0003, 0.0000",
102,777253,1.6617,"0.0013, 0.0008, 0.0000",
103,763620,1.6682,"0.0024, 0.0001, 0.0000",
104,763621,1.6684,"0.0024, 0.0001, 0.0000",
105,794679,1.6699,"0.0024, 0.0001, 0.0000",
106,794601,1.6758,"0.0018, 0.0001, 0.0000",
107,798351,1.6780,"0.0019, 0.0000, 0.0000",
108,777087,1.6803,"0.0012, 0.0010, 0.0000",
109,793789,1.6902,"0.0020, 0.0003, 0.0000",
110,763660,1.6920,"0.0005, 0.0001, 0.0000",
111,793689,1.6922,"0.0004, 0.0001, 0.0000",
112,794159,1.6977,"0.0004, 0.0000, 0.0000",
113,8150394,1.6982,"0.0008, 0.0006, 0.0000",
114,792795,1.6994,"0.0001, 0.0001, 0.0000",
115,767940,1.7010,"0.0005, 0.0005, 0.0000",
116,784049,1.7027,"0.0010, 0.0004, 0.0000",
117,776935,1.7031,"0.0015, 0.0003, 0.0000",
118,8092190,1.7072,"0.0006, 0.0005, 0.0000",
119,779608,1.7088,"0.0005, 0.0005, 0.0000",
120,772769,1.7106,"0.0816, 0.0423, 0.0001",
121,8092171,1.7148,"0.0006, 0.0002, 0.0000",
122,794515,1.7428,"0.0042, 0.0010, 0.0003",
123,8093118,1.8776,"0.0006, 0.0004, 0.0003",
124,792350,1.8846,"0.0011, 0.0008, 0.0003",
125,8171486,1.9205,"0.0017, 0.0016, 0.0004",
126,8179614,1.9578,"0.1126, 0.0380, 0.0001",
127,781613,1.9587,"0.0043, 0.0023, 0.0004",
128,792429,1.9592,"0.0912, 0.0452, 0.0001",
129,788916,1.9782,"0.0647, 0.0448, 0.0000",
130,772732,1.9903,"0.0720, 0.0452, 0.0000",
131,772734,2.0098,"0.0717, 0.0457, 0.0000",
132,777942,2.0559,"0.0642, 0.0500, 0.0002",
133,8096342,2.0975,"0.0371, 0.0056, 0.0004",
134,780254,2.1413,"0.0606, 0.0515, 0.0001",
135,780288,2.1610,"0.1053, 0.0443, 0.0001",
136,775318,2.1730,"0.0011, 0.0005, 0.0004",
137,8181152,2.1743,"0.0079, 0.0024, 0.0004",
138,8178944,2.1817,"0.0043, 0.0024, 0.0004",
139,793975,2.1894,"0.0539, 0.0529, 0.0001",
140,8179611,2.2235,"0.0582, 0.0498, 0.0003",
141,793978,2.2269,"0.0543, 0.0535, 0.0001",
142,8179592,2.2417,"0.1199, 0.0432, 0.0001",
143,8092284,2.2436,"0.0096, 0.0074, 0.0005",
144,770066,2.4005,"0.1047, 0.0500, 0.0001",
145,777239,2.4854,"0.0024, 0.0009, 0.0005",
146,792937,2.4923,"0.0736, 0.0494, 0.0004",
147,777141,2.4940,"0.0102, 0.0036, 0.0005",
148,775999,2.5212,"0.0625, 0.0578, 0.0001",
149,777217,2.5851,"0.0045, 0.0008, 0.0005",
150,8179589,2.6013,"0.1238, 0.0499, 0.0002",
151,8093514,2.6358,"0.0072, 0.0024, 0.0005",
152,791819,2.6375,"0.1667, 0.0256, 0.0002",
153,8188926,2.6565,"0.0011, 0.0008, 0.0005",
154,778915,2.6661,"0.0014, 0.0009, 0.0005",
155,777551,2.6683,"0.0088, 0.0037, 0.0005",
156,8176966,2.6696,"0.0564, 0.0528, 0.0004",
157,8091607,2.6767,"0.0985, 0.0569, 0.0001",
158,788771,2.7144,"0.0052, 0.0032, 0.0005",
159,774135,2.7767,"0.0066, 0.0007, 0.0005",
160,772733,2.8200,"0.0719, 0.0604, 0.0000",
161,8166038,2.8324,"0.0099, 0.0041, 0.0005",
162,780295,2.8346,"0.1114, 0.0557, 0.0000",
163,8176978,2.8418,"0.0570, 0.0553, 0.0004",
164,780296,2.8488,"0.1113, 0.0560, 0.0000",
165,793982,2.9637,"0.0679, 0.0644, 0.0002",
166,793981,2.9641,"0.0679, 0.0644, 0.0002",
167,782438,2.9679,"0.0231, 0.0008, 0.0006",
168,791816,2.9720,"0.1486, 0.0487, 0.0000",
169,781923,3.0412,"0.0044, 0.0026, 0.0006",
170,8103578,3.0531,"0.0055, 0.0028, 0.0006",
171,793426,3.0640,"0.0055, 0.0028, 0.0006",
172,792358,3.0686,"0.0018, 0.0011, 0.0006",
173,792803,3.0920,"0.0104, 0.0083, 0.0006",
174,780252,3.1060,"0.1124, 0.0622, 0.0001",
175,791817,3.1281,"0.1477, 0.0532, 0.0000",
176,780706,3.1517,"0.0104, 0.0083, 0.0006",
177,793793,3.2046,"0.0109, 0.0091, 0.0006",
178,777553,3.2796,"0.0059, 0.0059, 0.0006",
179,780299,3.3038,"0.0566, 0.0268, 0.0006",
180,780300,3.3195,"0.0569, 0.0270, 0.0006",
181,776556,3.4553,"0.1165, 0.0669, 0.0000",
182,781914,3.4834,"0.0022, 0.0013, 0.0006",
183,8174397,3.4852,"0.0028, 0.0017, 0.0006",
184,777135,3.4918,"0.0092, 0.0084, 0.0007",
185,781916,3.5115,"0.0062, 0.0030, 0.0006",
186,777240,3.8299,"0.0032, 0.0024, 0.0007",
187,781912,3.8326,"0.0044, 0.0029, 0.0007",
188,781917,3.8370,"0.0062, 0.0031, 0.0007",
189,793998,3.9087,"0.0590, 0.0226, 0.0007",
190,8095212,3.9495,"0.0751, 0.0579, 0.0006",
191,766859,4.1433,"0.2094, 0.0552, 0.0002",
192,776840,4.2020,"0.0044, 0.0024, 0.0008",
193,8091936,4.2251,"0.0141, 0.0060, 0.0008",
194,794273,4.3629,"0.0078, 0.0061, 0.0008",
195,8112097,4.4054,"0.0305, 0.0125, 0.0008",
196,8087967,4.4507,"0.0384, 0.0134, 0.0008",
197,778448,4.4944,"0.0219, 0.0029, 0.0008",
198,8148795,4.4959,"0.0033, 0.0028, 0.0008",
199,8091602,4.5968,"0.0838, 0.0690, 0.0006",
200,8139855,4.6345,"0.0027, 0.0022, 0.0008",
201,8179499,4.6981,"0.0077, 0.0063, 0.0008",
202,8094080,4.7350,"0.0170, 0.0109, 0.0009",
203,775310,4.8480,"0.0141, 0.0124, 0.0009",
204,8176904,4.9054,"0.1829, 0.0816, 0.0003",
205,8089434,4.9946,"0.0077, 0.0021, 0.0009",
206,793548,5.0372,"0.0251, 0.0065, 0.0009",
207,8126325,5.1777,"0.0038, 0.0038, 0.0009",
208,8126238,5.2162,"0.0038, 0.0038, 0.0009",
209,8126327,5.2591,"0.0054, 0.0041, 0.0009",
210,779434,5.2803,"0.0318, 0.0131, 0.0009",
211,781915,5.3101,"0.0050, 0.0028, 0.0009",
212,779545,5.6096,"0.1465, 0.0642, 0.0008",
213,794101,5.6205,"0.2331, 0.0804, 0.0003",
214,783619,6.2725,"0.0584, 0.0055, 0.0011",
215,793997,6.3778,"0.0611, 0.0377, 0.0011",
216,779533,6.4218,"0.0180, 0.0150, 0.0011",
217,8095189,6.5042,"0.1545, 0.0889, 0.0008",
218,779530,6.5806,"0.0181, 0.0152, 0.0011",
219,8091592,6.5842,"0.1561, 0.0910, 0.0008",
220,778504,6.6325,"0.0123, 0.0091, 0.0011",
221,784907,6.7237,"0.0400, 0.0096, 0.0012",
222,792440,6.7538,"0.0172, 0.0077, 0.0012",
223,8188922,6.8786,"0.0024, 0.0014, 0.0012",
224,792441,6.8871,"0.0169, 0.0080, 0.0012",
225,793832,7.0375,"0.0133, 0.0039, 0.0012",
226,793796,7.0565,"0.0062, 0.0036, 0.0012",
227,780827,7.2207,"0.0371, 0.0232, 0.0012",
228,8166043,7.6849,"0.0062, 0.0044, 0.0013",
229,783595,8.0426,"0.0137, 0.0064, 0.0014",
230,794105,8.0522,"0.2636, 0.0543, 0.0011",
231,793970,8.0524,"0.3738, 0.0846, 0.0003",
232,8111161,8.1627,"0.0073, 0.0055, 0.0014",
233,8155627,8.3409,"0.0155, 0.0100, 0.0014",
234,785887,8.4532,"0.0059, 0.0030, 0.0014",
235,781744,8.8826,"0.1001, 0.0060, 0.0015",
236,794262,8.9775,"0.0055, 0.0017, 0.0015",
237,8139623,10.2354,"0.0175, 0.0058, 0.0017",
238,785149,10.2937,"0.0453, 0.0385, 0.0017",
239,781921,10.8384,"0.0190, 0.0038, 0.0018",
240,781926,11.1333,"0.0210, 0.0084, 0.0018",
241,780273,11.3790,"0.0086, 0.0058, 0.0019",
242,783617,11.9101,"0.0109, 0.0048, 0.0019",
243,787629,12.1052,"0.0854, 0.0236, 0.0020",
244,798480,12.1067,"0.0265, 0.0061, 0.0020",
245,798475,12.1514,"0.0261, 0.0061, 0.0020",
246,789366,12.7699,"0.0045, 0.0022, 0.0021",
247,774937,12.7987,"0.0119, 0.0071, 0.0021",
248,794871,12.9749,"0.0404, 0.0123, 0.0021",
249,8104626,13.9191,"0.1822, 0.0484, 0.0022",
250,8179629,14.5661,"0.0645, 0.0423, 0.0023",
251,8172406,14.6165,"0.0359, 0.0144, 0.0024",
252,787914,14.8857,"0.0383, 0.0085, 0.0024",
253,794870,15.0202,"0.0363, 0.0143, 0.0024",
254,779815,15.1746,"0.0289, 0.0118, 0.0024",
255,8111165,15.3375,"0.0090, 0.0059, 0.0025",
256,8141860,15.3406,"0.0324, 0.0088, 0.0025",
257,8111167,15.3447,"0.0090, 0.0059, 0.0025",
258,792430,15.4974,"0.1023, 0.0232, 0.0025",
259,792161,16.1819,"0.0110, 0.0105, 0.0026",
260,8111520,16.5367,"0.1695, 0.1550, 0.0023",
261,766858,16.8339,"0.3938, 0.0298, 0.0024",
262,785150,17.2547,"0.0403, 0.0357, 0.0027",
263,774935,17.4436,"0.0138, 0.0073, 0.0028",
264,775262,17.6197,"0.0112, 0.0100, 0.0028",
265,788698,17.9884,"0.0115, 0.0106, 0.0029",
266,793999,18.9862,"0.0650, 0.0254, 0.0030",
267,772132,20.4175,"0.0203, 0.0141, 0.0032",
268,780279,21.0239,"0.1240, 0.0090, 0.0033",
269,8126425,21.7500,"0.0198, 0.0089, 0.0034",
270,8125655,21.7503,"0.0199, 0.0089, 0.0034",
271,8143504,21.8086,"0.0200, 0.0089, 0.0034",
272,8149518,21.8285,"0.0200, 0.0089, 0.0034",
273,783596,21.8581,"0.0201, 0.0090, 0.0034",
274,8092992,23.1018,"0.0210, 0.0150, 0.0036",
275,8179631,23.2906,"0.0667, 0.0424, 0.0037",
276,794008,24.9730,"0.0334, 0.0161, 0.0039",
277,778632,26.8761,"0.1374, 0.0463, 0.0042",
278,785169,27.9536,"0.0352, 0.0121, 0.0044",
279,8114863,29.7160,"0.0056, 0.0046, 0.0046",
280,788926,29.7515,"0.1054, 0.0748, 0.0046",
281,794516,33.6524,"0.0076, 0.0061, 0.0052",
282,8179609,33.7951,"0.0509, 0.0433, 0.0052",
283,8104983,34.9464,"0.1076, 0.0191, 0.0054",
284,787913,34.9906,"0.0256, 0.0238, 0.0054",
285,776572,42.3421,"0.1024, 0.0150, 0.0065",
286,8172410,42.3639,"0.0306, 0.0274, 0.0065",
287,8092901,43.0878,"0.0385, 0.0075, 0.0066",
288,772144,44.7490,"0.0367, 0.0154, 0.0069",
289,785173,45.2615,"0.0373, 0.0145, 0.0070",
290,8088959,47.5431,"0.0148, 0.0139, 0.0073",
291,781831,47.8051,"0.0265, 0.0221, 0.0074",
292,768552,51.5107,"0.0149, 0.0087, 0.0079",
293,783854,53.4663,"0.0858, 0.0412, 0.0082",
294,8181354,53.7320,"0.0146, 0.0085, 0.0083",
295,793778,56.9049,"0.3585, 0.0234, 0.0087",
296,793889,59.6130,"0.2475, 0.0230, 0.0091",
297,777155,59.7319,"0.0261, 0.0211, 0.0092",
298,785159,61.2176,"0.0351, 0.0181, 0.0094",
299,788786,61.2215,"0.0235, 0.0233, 0.0094",
300,771612,65.8842,"0.0418, 0.0229, 0.0101",
301,771615,66.0160,"0.0419, 0.0227, 0.0101",
302,784856,71.9045,"0.0235, 0.0222, 0.0110",
303,8104629,84.5496,"0.1643, 0.0590, 0.0129",
304,785682,91.0861,"0.0558, 0.0415, 0.0139",
305,794863,95.6525,"0.0491, 0.0397, 0.0146",
306,794864,96.3866,"0.0491, 0.0397, 0.0147",
307,787761,96.4348,"0.0919, 0.0468, 0.0147",
308,783475,104.2268,"0.0785, 0.0510, 0.0159",
309,781070,104.9547,"0.0622, 0.0271, 0.0160",
310,781071,108.0306,"0.0626, 0.0433, 0.0164",
311,771742,109.1178,"0.0232, 0.0218, 0.0166",
312,8111409,124.7487,"0.0897, 0.0692, 0.0190",
313,785185,196.1723,"0.0460, 0.0449, 0.0297",
314,785184,201.3269,"0.0524, 0.0478, 0.0305",
