Rank,CAD,Score (lower is better),Eigenvalues,Status
1,8111520,0.3342,"0.1695, 0.1550, 0.0023",✅
2,8091592,0.7376,"0.1561, 0.0910, 0.0008",
3,8095189,0.7461,"0.1545, 0.0889, 0.0008",
4,8104626,0.7498,"0.1822, 0.0484, 0.0022",
5,794105,0.8296,"0.2636, 0.0543, 0.0011",
6,779545,0.8548,"0.1465, 0.0642, 0.0008",
7,794101,0.9685,"0.2331, 0.0804, 0.0003",
8,8176904,0.9872,"0.1829, 0.0816, 0.0003",
9,8091602,1.0352,"0.0838, 0.0690, 0.0006",
10,787629,1.0366,"0.0854, 0.0236, 0.0020",
11,8179629,1.0562,"0.0645, 0.0423, 0.0023",
12,792430,1.0699,"0.1023, 0.0232, 0.0025",
13,785149,1.0875,"0.0453, 0.0385, 0.0017",
14,781744,1.0965,"0.1001, 0.0060, 0.0015",
15,793997,1.1024,"0.0611, 0.0377, 0.0011",
16,766859,1.1098,"0.2094, 0.0552, 0.0002",
17,8095212,1.1109,"0.0751, 0.0579, 0.0006",
18,8179589,1.1836,"0.1238, 0.0499, 0.0002",
19,791817,1.2111,"0.1477, 0.0532, 0.0000",
20,780827,1.2187,"0.0371, 0.0232, 0.0012",
21,780252,1.2192,"0.1124, 0.0622, 0.0001",
22,791819,1.2194,"0.1667, 0.0256, 0.0002",
23,776556,1.2209,"0.1165, 0.0669, 0.0000",
24,791816,1.2292,"0.1486, 0.0487, 0.0000",
25,792937,1.2296,"0.0736, 0.0494, 0.0004",
26,794871,1.2378,"0.0404, 0.0123, 0.0021",
27,793981,1.2440,"0.0679, 0.0644, 0.0002",
28,8176978,1.2441,"0.0570, 0.0553, 0.0004",
29,793982,1.2444,"0.0679, 0.0644, 0.0002",
30,785150,1.2516,"0.0403, 0.0357, 0.0027",
31,8091607,1.2549,"0.0985, 0.0569, 0.0001",
32,793998,1.2552,"0.0590, 0.0226, 0.0007",
33,783619,1.2560,"0.0584, 0.0055, 0.0011",
34,8176966,1.2587,"0.0564, 0.0528, 0.0004",
35,8179592,1.2617,"0.1199, 0.0432, 0.0001",
36,780296,1.2637,"0.1113, 0.0560, 0.0000",
37,780295,1.2646,"0.1114, 0.0557, 0.0000",
38,780300,1.2693,"0.0569, 0.0270, 0.0006",
39,780299,1.2712,"0.0566, 0.0268, 0.0006",
40,8172406,1.2729,"0.0359, 0.0144, 0.0024",
41,770066,1.2748,"0.1047, 0.0500, 0.0001",
42,784907,1.2807,"0.0400, 0.0096, 0.0012",
43,794870,1.2819,"0.0363, 0.0143, 0.0024",
44,792429,1.2949,"0.0912, 0.0452, 0.0001",
45,8179611,1.2950,"0.0582, 0.0498, 0.0003",
46,793999,1.2965,"0.0650, 0.0254, 0.0030",
47,787914,1.2978,"0.0383, 0.0085, 0.0024",
48,780288,1.3006,"0.1053, 0.0443, 0.0001",
49,798480,1.3019,"0.0265, 0.0061, 0.0020",
