Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,8125655,0.9950,0.0101,2985,
2,8149518,0.9940,0.0104,2982,⬅️
3,8126425,0.9933,0.0101,2980,
4,8143504,0.9930,0.0098,2979,
5,783596,0.9727,0.0105,2918,
6,794008,0.8067,0.0125,2420,
7,8172406,0.6420,0.0122,1926,
8,781926,0.6400,0.0131,1920,
9,785169,0.6110,0.0100,1833,
10,794870,0.5690,0.0119,1707,
11,8139623,0.5670,0.0098,1701,
12,779815,0.5040,0.0100,1512,
13,8094080,0.5000,0.0116,1500,
14,779530,0.4750,0.0115,1425,
15,779533,0.4733,0.0107,1420,
16,8088959,0.4517,0.0117,1355,
17,8111167,0.4407,0.0083,1322,
18,794871,0.4243,0.0098,1273,
19,8112097,0.4050,0.0107,1215,
20,798475,0.3893,0.0113,1168,
21,779434,0.3880,0.0107,1164,
22,780273,0.3857,0.0114,1157,
23,783617,0.3823,0.0096,1147,
24,8091936,0.3813,0.0114,1144,
25,8111165,0.3800,0.0100,1140,
26,8155627,0.3713,0.0099,1114,
27,783595,0.3680,0.0105,1104,
28,778504,0.3677,0.0106,1103,
29,774937,0.3437,0.0112,1031,
30,775262,0.3397,0.0108,1019,
31,781921,0.3370,0.0112,1011,
32,8092992,0.3357,0.0092,1007,
33,775310,0.3343,0.0120,1003,
34,8092901,0.3320,0.0121,996,
35,798480,0.3297,0.0110,989,
36,792161,0.3247,0.0117,974,
37,793793,0.3187,0.0097,956,
38,794516,0.3137,0.0097,941,
39,774935,0.3083,0.0096,925,
40,792440,0.3023,0.0102,907,
41,788698,0.2943,0.0096,883,
42,793548,0.2863,0.0119,859,
43,768552,0.2760,0.0124,828,
44,787914,0.2693,0.0116,808,
45,8114863,0.2683,0.0109,805,
46,8141860,0.2600,0.0119,780,
47,772132,0.2350,0.0108,705,
48,792441,0.2067,0.0123,620,
