Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,793548,0.9993,0.0078,2998,✅
2,798475,0.8310,0.0093,2493,
3,798480,0.8240,0.0099,2472,
4,779815,0.7753,0.0108,2326,
5,8096342,0.6970,0.0094,2091,
6,787914,0.6693,0.0094,2008,
7,779434,0.6340,0.0100,1902,
8,779533,0.6243,0.0099,1873,
9,781921,0.6030,0.0111,1809,
10,775310,0.5767,0.0113,1730,
11,8149518,0.5607,0.0109,1682,
12,778448,0.5503,0.0084,1651,
13,8126425,0.5343,0.0121,1603,
14,781926,0.5247,0.0118,1574,
15,8100969,0.5130,0.0120,1539,
16,8125655,0.5007,0.0114,1502,
17,783596,0.4983,0.0114,1495,
18,8141860,0.4973,0.0116,1492,
19,8100975,0.4757,0.0100,1427,
20,8143504,0.4597,0.0126,1379,
21,782438,0.4583,0.0103,1375,
22,792441,0.4440,0.0111,1332,
23,8172412,0.4400,0.0114,1320,
24,779530,0.4293,0.0108,1288,
25,8112097,0.4240,0.0113,1272,
26,793832,0.4037,0.0113,1211,
27,8105335,0.3920,0.0116,1176,
28,8091936,0.3917,0.0113,1175,
29,8093316,0.3887,0.0092,1166,
30,8172414,0.3880,0.0121,1164,
31,792440,0.3860,0.0100,1158,
32,8174395,0.3807,0.0111,1142,
33,784907,0.3793,0.0122,1138,
34,8092284,0.3773,0.0108,1132,
35,8179499,0.3653,0.0097,1096,
36,788695,0.3487,0.0115,1046,
37,783595,0.3450,0.0105,1035,
38,786001,0.3343,0.0120,1003,
39,780706,0.3273,0.0101,982,
40,8101572,0.3207,0.0092,962,
41,8166038,0.3190,0.0111,957,
42,763638,0.3147,0.0079,944,
43,765199,0.3047,0.0091,914,
44,783617,0.3033,0.0118,910,
45,780273,0.2990,0.0118,897,
46,793646,0.2957,0.0108,887,
47,774937,0.2807,0.0120,842,
48,793793,0.2787,0.0113,836,
49,772764,0.2733,0.0109,820,
50,8139623,0.2660,0.0116,798,
51,777135,0.2640,0.0118,792,
52,778429,0.2627,0.0081,788,
53,778504,0.2597,0.0116,779,
54,8111161,0.2567,0.0098,770,
55,772763,0.2550,0.0126,765,
56,782185,0.2427,0.0106,728,
57,774935,0.2317,0.0127,695,
58,8094080,0.2180,0.0108,654,
59,794273,0.2057,0.0100,617,
60,8155627,0.1970,0.0125,591,
61,792803,0.1960,0.0124,588,
62,777553,0.1927,0.0118,578,
63,8166043,0.1710,0.0114,513,
