Rank,CAD,RANSAC Fitness,RANSAC RMSE,Num Inliers,Status
1,780706,1.0000,0.0069,3000,
2,792803,1.0000,0.0069,3000,⬅️
3,774937,0.9053,0.0099,2716,
4,781926,0.8010,0.0097,2403,
5,778504,0.7923,0.0112,2377,
6,777135,0.7827,0.0129,2348,
7,783617,0.7537,0.0099,2261,
8,8166038,0.6760,0.0101,2028,
9,8092284,0.6237,0.0119,1871,
10,8179499,0.6157,0.0076,1847,
11,777141,0.5877,0.0110,1763,
12,794273,0.5870,0.0113,1761,
13,8091936,0.5827,0.0114,1748,
14,777551,0.5707,0.0114,1712,
15,793832,0.5207,0.0120,1562,
16,781921,0.4857,0.0119,1457,
17,8094080,0.4827,0.0115,1448,
18,8139623,0.4677,0.0116,1403,
19,780273,0.4660,0.0123,1398,
20,8111161,0.4647,0.0097,1394,
21,781917,0.4643,0.0110,1393,
22,765199,0.4577,0.0108,1373,
23,793793,0.4573,0.0110,1372,
24,782185,0.4573,0.0108,1372,
25,793548,0.4527,0.0112,1358,
26,8155627,0.4500,0.0095,1350,
27,783595,0.4490,0.0085,1347,
28,8181152,0.4347,0.0107,1304,
29,8089434,0.4187,0.0114,1256,
30,775310,0.4080,0.0114,1224,
31,792441,0.4030,0.0105,1209,
32,8105335,0.3913,0.0103,1174,
33,8166043,0.3667,0.0119,1100,
34,792440,0.3583,0.0115,1075,
35,781912,0.3477,0.0111,1043,
36,777553,0.3453,0.0126,1036,
37,781915,0.3440,0.0111,1032,
38,8126325,0.3250,0.0107,975,
39,8126327,0.3173,0.0130,952,
40,8093514,0.3077,0.0131,923,
41,8126238,0.3053,0.0115,916,
42,793426,0.2967,0.0107,890,
43,776840,0.2670,0.0119,801,
44,785887,0.2653,0.0125,796,
45,778448,0.2367,0.0110,710,
46,8103578,0.2327,0.0111,698,
47,793796,0.2200,0.0110,660,
48,781916,0.2133,0.0121,640,
49,788771,0.2070,0.0127,621,
